sample_id,subject,subject_category,question,option_a,option_b,option_c,option_d,answer,required_knowledge,time_sensitive,reference,culture,region,country,cultural_sensitivity_label,is_annotated
high_school_physics/test/10,high_school_physics,STEM,Zwei identische Behälter werden mit verschiedenen Gasen gefüllt. Behälter 1 ist mit Wasserstoff und Behälter 2 mit Stickstoff gefüllt. Jeder Behälter wird auf einen Labortisch gestellt und muss mit dem Raum ins thermische Gleichgewicht kommen. Welche der folgenden Aussagen vergleicht die Eigenschaften der beiden Gase richtig?,Die durchschnittliche kinetische Energie des Wasserstoffgases ist größer als die des Stickstoffgases.,"Die durchschnittliche Kraft, die das Wasserstoffgas auf den Behälter ausübt, ist größer als die des Stickstoffgases.",Die Dichte des Wasserstoffgases ist geringer als die des Stickstoffgases.,"Die Drücke der Gase können nicht verglichen werden, ohne die Anzahl der Moleküle in jedem Behälter zu kennen.",D,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
high_school_physics/test/12,high_school_physics,STEM,"Wenn heißes Wasser in ein Becherglas mit kaltem Alkohol gegossen wird, erreicht die Temperatur der Mischung schließlich die gleiche Temperatur. Welcher der folgenden Gründe ist in Anbetracht der Größenordnung der Moleküle der Flüssigkeiten der Hauptgrund für dieses Phänomen?","Das hoch erhitzte Wasser steigt nach oben, bis es abgekühlt ist, und vermischt sich dann mit dem Alkohol.","Die Moleküle des Wassers haben weiterhin eine höhere kinetische Energie als die Moleküle des Alkohols, aber die beiden Flüssigkeiten vermischen sich, bis die Energie gleichmäßig im Behälter verteilt ist.","Das heiße Wasser erzeugt eine Wärmestrahlung, die von dem kalten Alkohol absorbiert wird, bis die kinetische Energie aller Moleküle gleich groß ist.","Die Wassermoleküle stoßen mit den Alkoholmolekülen zusammen, wobei Energie übertragen wird, bis die durchschnittliche kinetische Energie der Wasser- und Alkoholmoleküle gleich ist.",D,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
high_school_physics/test/16,high_school_physics,STEM,"Ein Elektronenstrahl hat eine Geschwindigkeit von 10^7 m/s. Das Magnetfeld der Erde, 5 × 10-5 T, soll den Elektronenstrahl zu einem Kreis krümmen. Wie groß wird der Radius dieses Kreises sein?",1 nm,1 μm,1 mm,1 m,D,"['none', 'dialect', 'regional', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CS,True
high_school_physics/test/55,high_school_physics,STEM,"Ein Objekt befindet sich 10 cm vor einem Umlenkspiegel. Wie groß ist die Brennweite des Spiegels, wenn das Bild 2 cm hinter dem Spiegel erscheint?",-3/5 cm,-5/3 cm,-2/5 cm,-5/2 cm,D,"['none', 'dialect', 'regional', 'regional']","['No', 'No', 'No', 'No']","['-', '-', {'end': 25, 'label': 'Geographic', 'score': None, 'start': 23}, {'end': 25, 'label': 'Geographic', 'score': None, 'start': 20}]",[],[],[],CS,True
high_school_physics/test/72,high_school_physics,STEM,Ein Proton tritt in eine Magnetspule ein. Beim Eintritt bewegt sich das Proton in einer geraden Linie entlang der Achse der Magnetspule. Welche der folgenden Aussagen beschreibt die Bewegung des Protons in der Magnetspule richtig?,Das Proton wird auf eine parabolische Bahn gebogen.,Das Proton wird auf einer Kreisbahn gebogen.,Das Proton setzt seine gerade Bahn mit konstanter Geschwindigkeit fort.,Das Proton setzt seine Bahn gerade fort und wird langsamer.,C,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
high_school_physics/test/79,high_school_physics,STEM,"Ein Auto startet aus dem Stand und beschleunigt in 15,0 s gleichmäßig auf eine Endgeschwindigkeit von 20,0 m/s. Wie weit fährt das Auto in dieser Zeit?",150 m,300 m,450 m,600 m,A,"['dialect', 'dialect', 'regional', 'none', 'none']","['No', 'No', 'No', 'No', 'No']","[{'end': 77, 'label': 'Dialect', 'score': None, 'start': 74}, {'end': 77, 'label': 'Dialect', 'score': None, 'start': 74}, '-', '-', '-']",[],[],[],CS,True
high_school_physics/test/85,high_school_physics,STEM,"Ein fahrender 1,5-kg-Wagen kollidiert mit einem 0,5-kg-Wagen, der zunächst in Ruhe war, und bleibt an diesem hängen. Unmittelbar nach der Kollision haben die Wagen jeweils die gleiche ______ wie der andere.",Geschwindigkeit,Kinetische Energie,Masse,Linearer Impuls,A,"['regional', 'regional', 'regional', 'none']","['No', 'No', 'No', 'No']","[{'end': 15, 'label': 'Geographic', 'score': None, 'start': 13}, {'end': 15, 'label': 'Geographic', 'score': None, 'start': 13}, '-', '-']",[],[],[],CS,True
high_school_physics/test/88,high_school_physics,STEM,Welche der folgenden Möglichkeiten würde die Kapazität eines Parallelplattenkondensators erhöhen?,Verwendung kleinerer Platten,Ersetzen des dielektrischen Materials zwischen den Platten durch ein Material mit einer kleineren Dielektrizitätskonstante,Verringern der Spannung zwischen den Platten,Annäherung der Platten aneinander,D,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
high_school_physics/test/105,high_school_physics,STEM,"Eine Kugel mit Masse ist an einer Schnur befestigt, die an der Decke hängt und ein Pendel bildet. Wenn die Schnur auf einen Winkel von 50 Grad unter der Horizontalen (der Decke) angehoben und losgelassen wird, schwingt die Kugel mit einer Periode von 0,4 s hin und her. Welche der folgenden Änderungen am Pendel würde die Periode des Pendels verringern?",Vergrößerung der Masse der Kugel,Verkleinerung der Länge der Schnur,Verkleinerung des Winkels der Schnur von der Horizontalen beim Loslassen,Verringerung der Masse des Balles,B,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
high_school_physics/test/119,high_school_physics,STEM,"Die Masse der Erde beträgt 5,97 × 10^24 kg. Der Mond, dessen Mittelpunkt 3,84 × 10^8 m vom Erdmittelpunkt entfernt ist, hat eine Masse von 7,35 × 10^22 kg. Welche der folgenden Angaben ist die beste Schätzung für die Anziehungskraft der Erde auf den Mond?",10^39 N,10^29 N,10^19 N,10^9 N,C,"['none', 'none', 'regional', 'cultural']","['No', 'No', 'No', 'No']","['-', '-', {'end': 40, 'label': 'Geographic', 'score': None, 'start': 25}, {'end': 228, 'label': 'Cultural', 'score': None, 'start': 184}]",['Western Culture'],[],[],CS,True
high_school_physics/test/140,high_school_physics,STEM,Einem zylindrischen Aluminiumstab mit dem Radius Q und der Länge ℓ wird Wärme zugeführt. Der Temperaturunterschied zwischen den beiden Enden des Stabes variiert von 10 °C bis 20 °C. Welche geometrischen Faktoren beeinflussen die Geschwindigkeit der Wärmeübertragung entlang des Stabes?,Nur die Länge,Nur die Fläche der Stange,Sowohl die Länge als auch die Fläche,Weder die Länge noch die Fläche,C,"['none', 'regional', 'none', 'none', 'none']","['No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-']",[],[],[],CA,True
high_school_physics/test/147,high_school_physics,STEM,"Physikstudenten überprüfen die Gleichungen der Kinematik für konstante Beschleunigung, indem sie die Geschwindigkeit eines Tennisballs messen, der nach dem Fallenlassen 6 Meter in die Tiefe fällt und dann eine Fotokamera passiert. Die vorhergesagte Geschwindigkeit liegt 20 % über der von der Fotokamera gemessenen Geschwindigkeit. Welche der folgenden Aussagen beschreibt am besten die Ursache für die große prozentuale Differenz?",Der Ball verändert beim Fallen seine Form.,"Die Beschleunigung der Schwerkraft ändert sich, wenn der Ball fällt.",Der Luftwiderstand erhöht die Beschleunigung des Balles.,Die Beschleunigung der Kugeln variiert mit der Geschwindigkeit.,D,"['regional', 'none', 'none', 'regional']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CS,True
high_school_psychology/test/82,high_school_psychology,Social Sciences,Welcher der folgenden Ansätze betont die Wichtigkeit der Gefühle von Menschen und sieht die menschliche Natur als natürlich positiv und wachstumssuchend?,die biologische,Behavioral,die kognitive,die humanistische,D,"['none', 'cultural', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",['Western Culture'],[],[],CA,True
high_school_psychology/test/168,high_school_psychology,Social Sciences,"Chantal sagt, dass ihre Mutter dominant und anmaßend ist. Alle Freunde von Chantal stimmen zu, dass sie diese Eigenschaften hat, aber ihre Mutter nicht. Freud würde sagen, dass Chantals Verhalten welchen der folgenden Abwehrmechanismen veranschaulicht?",Verdrängung,Regression,Projektion,Verschiebung,C,"['cultural', 'none', 'none', 'cultural', 'cultural']","['No', 'No', 'No', 'Yes', 'No']","['-', '-', '-', '-', '-']","['Western Culture', 'Western Culture', 'Western Culture']",['North America'],[],CS,True
high_school_psychology/test/238,high_school_psychology,Social Sciences,Welche der folgenden Aussagen gibt Ivan Pawlows zufällige Entdeckung am besten wieder?,"Während er mit Ratten experimentierte, entdeckte Pablo, dass,  wenn er Futterpellets wiederholt auf einer Seite eines „T-Labyrinths“ platzierte, die Ratten automatisch zu dieser Seite des Labyrinths liefen.","Während er mit Hunden experimentierte entdeckte Pawlow, dass,  sobald seine Hunde sich an das Aussehen und den Klang des Assistenten gewöhnt hatten, der ihnen zu den Futterzeiten Futter brachte, sie als Reaktion auf das Aussehen und den Klang des Assistenten Speichel absonderten.","Während er mit Katzen experimentierte, entdeckte Pawlow, dass, wenn er eine hungrige Katze in einer Box und Futter außerhalb der Box platzierte, die Katze „lernen“ konnte, den Hebel zu drücken, der die Tür der Box öffnete.","Während er mit Tauben experimentierte, entdeckte Pawlow, dass, wenn er eine Taube in einer Box platzierte, er sie dahingehend konditionieren konnte, dass das Picken an einer bestimmten Taste zum Erhalt eines Futterpellets führte.",B,"['cultural', 'cultural', 'none', 'none', 'regional', 'none']","['No', 'No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-', '-', '-']",['Other'],['Europe'],['Russian Federation'],CS,True
high_school_psychology/test/281,high_school_psychology,Social Sciences,"In einem Cartoon kauert ein Engel auf einer Schulter und ein Teufel auf der anderen Schulter einer Figur, die sich entscheiden muss, ob sie einem Obdachlosen Geld gibt oder nicht. Der Teufel sagt: „Gib ihm nichts, du kannst das Geld besser verwenden als er.“ Der Engel sagt: „Gib ihm Geld, denn er braucht es mehr als du.“ Die Figur gibt dem Obdachlosen die Hälfte ihres Geldes. In einer Freud’schen Interpretation repräsentiert der Engel in Bezug auf die Figur die/das",Libido,Es,Ich,Überich,D,"['cultural', 'none', 'cultural', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']","['Western Culture', 'Western Culture']",[],[],CS,True
high_school_psychology/test/309,high_school_psychology,Social Sciences,"Ein Psychologe, der sich darauf spezialisiert hat, ob eine Entwicklung in Phasen abläuft, ist am meisten an welcher der folgenden Kontroversen interessiert?",Anlage gegenüber Umwelt,Kontinuität gegenüber Diskontinuität,Stabilität gegenüber Veränderung,Subjektivität gegenüber Objektivität,A,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
high_school_psychology/test/314,high_school_psychology,Social Sciences,"Gemäß dem Gesetz der Effekte passiert was mit Verhaltensweisen, auf die eine negative Konsequenz folgt?",Sie kommen häufiger vor,Sie kommen weniger häufig vor,Sie werden nie wieder ausgeführt,Sie werden nachdrücklicher ausgeführt,B,"['cultural', 'none', 'cultural', 'regional']","['No', 'No', 'No', 'No']","['-', '-', {'end': 30, 'label': 'Cultural', 'score': None, 'start': 17}, {'end': 31, 'label': 'Geographic', 'score': None, 'start': 17}]","['Western Culture', 'Western Culture']",['North America'],"['United States of America (USA)', 'United States of America (USA)']",CS,True
high_school_psychology/test/404,high_school_psychology,Social Sciences,"Welche der folgenden Arten von Hirnscans wäre am nützlichsten, um die Aussage „Die meisten Menschen verwenden nur 10% ihres Gehirns.“ zu widerlegen?",CAT,MRT,EEG,PET,D,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
high_school_psychology/test/419,high_school_psychology,Social Sciences,In einer Studie zur Entwicklung des Gehirns wurden zwei Gruppen von Ratten in einem Laborumfeld aufgezogen. In Gruppe I wurde jede Ratte in Isolation ohne Spielzeug aufgezogen während die Ratten in Gruppe II in kleine Gruppen aufgeteilt wurden und ihnen Spielzeug zum Spielen gegeben wurde. Welche der folgenden Aussagen gibt die wahrscheinlichen Erkenntnisse dieser Studie am genauesten wieder?,"Die Ratten, die in Gruppe I aufgezogen wurden, haben Vorderhirne, die mehr wiegen als die der Ratten, die in Gruppe II aufgezogen wurden.","Die Ratten, die in Gruppe I aufgezogen wurden, haben Vorderhirne, die weniger wiegen als die der Ratten, die in Gruppe II aufgezogen wurden.","Die Gehirne der Ratten, die in Gruppe I aufgezogen wurden, unterscheiden sich nicht maßgeblich von denen der Ratten, die in Gruppe II aufgezogen wurden.","Die Gehirne der Ratten, die in Gruppe I aufgezogen wurden, bestehen aus mehr weißer Substanz, während die Gehirne der Ratten, die in Gruppe II aufgezogen wurden, aus mehr grauer Substanz bestehen.",B,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
high_school_psychology/test/496,high_school_psychology,Social Sciences,Ungefähr welcher Prozentsatz der Population erzielt Punktzahlen zwischen 70 und 130 auf dem WISC?,34.0,50.0,68.0,95.0,D,"['regional', 'none', 'regional', 'none']","['Yes', 'No', 'Yes', 'No']","['-', '-', '-', '-']",[],[],['United States of America (USA)'],CS,True
high_school_psychology/test/501,high_school_psychology,Social Sciences,Auf dem Weg zum Gehirn kreuzt die Information von der Netzhaut der beiden Augen beim/bei der,optischen Nerv.,optischen Chiasmus.,Fovea.,Corpus geniculatum laterale.,B,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
high_school_statistics/test/15,high_school_statistics,STEM,"Wenn alle anderen Variablen konstant bleiben, welche der folgenden Möglichkeiten wird die Potenz eines Hypothesentests steigern? I. Erhöhung des Stichprobenumfangs. II. Erhöhung des Signifikanzniveaus. III. Erhöhung der Wahrscheinlichkeit eines Fehlers der 2. Art.",Nur I,Nur II,Nur III,I und II,D,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
high_school_statistics/test/25,high_school_statistics,STEM,"Ein großes Unternehmen hat Büros an zwei Orten, eines in New Jersey und eines in Utah. Das durchschnittliche Gehalt eines Bürogehilfen im Büro in New Jersey beträgt 28.500 USD. Das durchschnittliche Gehalt eines Bürogehilfen im Büro in Utah beträgt 22.500 USD. Das Büro in New Jersey hat 128 Bürogehilfen und das Büro in Utah hat 32 Bürogehilfen. Wie hoch ist das Durchschnittsgehalt der Bürogehilfen in diesem Unternehmen?",22.500 USD,23.700 USD,25.500 USD,27.300 USD,D,"['regional', 'none', 'regional', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-', '-']",[],['North America'],"['United States of America (USA)', 'United States of America (USA)']",CS,True
high_school_statistics/test/33,high_school_statistics,STEM,"Ein kleiner Kiosk im Flughafen von Atlanta bietet Souvenirs im Preisbereich von 3,99 USD bis zu 29,99 USD, mit einem Durchschnittspreis von 14,75 USD. Die Flughafenverwaltung beschließt, die Miete für den Kiosk um 5 % anzuheben. Um die erhöhte Miete auszugleichen, beschließt der Kioskbesitzer, die Preise aller Artikel um 50 Cent zu erhöhen. Was passiert infolgedessen?",Der Durchschnittspreis und die Preisspanne werden sich um 50 Cent steigern.,"Der Durchschnittspreis wird gleich bleiben, aber die Preisspanne wird sich um 50 Cent steigern.",Der Durchschnittspreis und die Standardabweichung der Preisspanne werden sich um 50 Cent steigern.,"Der Durchschnittspreis wird sich um 50 Cent steigern, aber die Standardabweichung der Preisspanne wird gleich bleiben.",D,"['regional', 'none', 'regional', 'none', 'dialect', 'none']","['No', 'No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-', '-']",[],"['North America', 'North America', 'North America']","['United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)']",CS,True
high_school_statistics/test/63,high_school_statistics,STEM,"Fünfzig Orangen einer Sorte wurden zufällig ausgewählt und gewogen. Ein aus den Stichprobengewichten berechnetes 95-Prozent-Konfidenzintervall zur Schätzung des durchschnittlichen Gewichts von Orangen dieser Sorte beträgt (7,58, 8,72) Unzen. Welche der folgenden Aussagen ist im Hinblick auf das genutzte Konfidenzniveau wahr?",Bei wiederholten Stichprobenziehungen gleicher Größe enthalten 95 Prozent der konstruierten Intervalle das wahre durchschnittliche Gewicht von Orangen dieser Sorte.,"Bei wiederholten Stichprobenziehungen gleicher Größe enthalten 95 Prozent der konstruierten Intervalle das wahre, in die Stichprobe einbezogene, durchschnittliche Gewicht von Orangen dieser Sorte.","Fünfundneunzig Prozent der Orangen in dieser Stichprobe wiegen zwischen 7,58 und 8,72 Unzen.","Fünfundneunzig Prozent der Orangen dieser Sorte wiegen zwischen 7,58 und 8,72 Unzen.",A,"['none', 'regional', 'regional', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CS,True
high_school_statistics/test/107,high_school_statistics,STEM,"Ein Test auf Herzwurm bei Hunden zeigt in 96 % der Hunde, die tatsächlich Herzwurm haben ein positives Resultat, und ein negatives Resultat bei 98 % bei Hunden, die keinen Herzwurm haben. Wenn ein Herzwurm tatsächlich bei 10 % aller Hunde auftritt, wie hoch ist die Wahrscheinlichkeit, dass ein zufällig ausgewählter Hund, der positiv auf Herzwurm getestet wurde, tatsächlich ein Herzwurm hat?",11 %,18 %,84 %,88 %,C,"['none', 'none', 'none', 'none', 'none', 'none', 'none']","['No', 'No', 'No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-', '-', '-']",[],[],[],CA,True
high_school_statistics/test/124,high_school_statistics,STEM,"Ein Softdrinkautomat kann so eingestellt werden, dass er eine beliebige Anzahl von Unzen ausgibt. Falls der Automat mit einer Standardabweichung in der Ausgabe von 0,3 Unzen arbeitet, wie hoch sollte die Mittelwert-Einstellung sein, damit eine 12-Unzen-Tasse weniger als 1 % der Zeit überläuft? Dabei wird von einer Normalverteilung der gelieferten Unzen ausgegangen.","12 - 0,99 (0,3) Unzen","12 - 2,326 (0,3) Unzen","12 - 2,576 (0,3) Unzen","12 + 2,326 (0,3) Unzen",B,"['regional', 'none', 'regional', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],"['United States of America (USA)', 'United States of America (USA)']",CS,True
high_school_statistics/test/158,high_school_statistics,STEM,"In einer Großstadtregion beträgt das Jahresgehalt von technischen Redakteuren ungefähr 55.800 $, wobei der Mittelwert normal verteilt ist. Das erste Viertel der Gehälter liegt bei 48.815 $. Bei welchem Wert liegt die Standardabweichung?",$6.984,$10.356,$10.476,$13.968,B,"['none', 'none', 'regional', 'none']","['No', 'No', 'Yes', 'No']","['-', '-', '-', '-']",['Western Culture'],['North America'],['United States of America (USA)'],CA,True
high_school_statistics/test/191,high_school_statistics,STEM,"Wenn alle Werte eines Datensatzes gleich sind, müssen alle der folgenden Werte gleich Null sein außer welchem?",Mittel,Standardabweichung,Varianz,Bereich,A,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
high_school_us_history/test/8,high_school_us_history,Humanities,"Diese Frage bezieht sich auf die folgenden Informationen:
„Lincoln war strikt gegen die Sklaverei, aber er war kein Abolitionist oder ein radikaler Republikaner und behauptete nie, einer zu sein. Er machte eine scharfe Unterscheidung zwischen seinem dauernd wiederholten persönlichen Wunsch, dass alle Menschen überall frei sein könnten und seinen offiziellen Pflichten als Gesetzgeber, Kongressabgeordneter und Präsident in einem Rechts- und Verfassungssystem, das das Recht der Südstaaten, Sklaven zu besitzen, anerkannte. Selbst nach Ausgabe der Emanzipationserklärung fuhr er fort, seinen Wunsch auf die stufenweise Abschaffung der Sklaverei zu erklären. Während seine rassischen Ansichten sich während des Bürgerkriegs änderten, wurde er nie ein prinzipientreuer Gleichmacher in der Art wie Abolitionisten wie Frederic Douglass oder Wendell Phillips oder radikale Republikaner Charles Sumner es waren.“
—Eric Foner, The Fiery Trial, 2010
Wie hat der Ausgabe von Präsident Lincolns Emanzipationserklärung den Verlauf des Bürgerkriegs geändert?",Der Krieg kam zu einem schnellen Abschluss weil die Erklärung die Konföderierten die Aussichtslosigkeit ihrer Sache erkennen ließ.,"Der Krieg wurde umfangreicher weil die Erklärung Großbritannien dazu brachte, dem Kampf auf Seiten der Union beizutreten.","Präsident Jefferson Davis der Konföderierten schwor, dass sie sich massiv jeder Bestrebung der Union widersetzen würden, die Sklaven zu befreien.",Die Kriegsziele der Vereinigten Staaten waren nicht länger exklusiv auf den Erhalt der Union konzentriert.,D,"['none', 'regional', 'regional', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],"['United States of America (USA)', 'United States of America (USA)']",CS,True
high_school_us_history/test/10,high_school_us_history,Humanities,"Diese Frage bezieht sich auf die folgenden Informationen:
Wenn eine Person oder Personen, aus und nach dem Erlass dieses Gesetzes, einen Neger oder Mulatten aus einem Teil oder Teilen dieses Commonwealth zu einem anderen Ort oder Orten außerhalb dieses Commonwealth, was auch immer, mit Gewalt und Zwang, wegführt oder wegträgt oder veranlasst wird wegzutragen, und durch Betrug oder Vorspiegelung falscher Tatsachen verführt oder veranlasst wird zu verführen, mit dem Plan oder der Absicht, einen solchen Neger oder Mulatten als Sklave oder Leibeigenen auf Lebenszeit zu verkaufen oder zu beseitigen, oder zu veranlassen, dass dieser verkauft, festgehalten oder zurückgehalten wird, wird jede solch Person oder Personen, seine oder ihre Helfer oder Helfershelfer, bei Verurteilung dieser Tat in einem zuständigen Gericht dieses Commonwealth als eines schweren Verbrechens schuldig gelten.“
—Auszug aus dem pennsylvanischen Recht, 1826
Die Textpassage und die Umsetzung dieses pennsylvanischen Gesetzes spiegelte sich im laufenden Konflikt wider zwischen",ländlichen und städtischen Interessen,Bundesrecht und Landesrecht,"denjenigen, die eine stufenweise Emanzipation bevorzugten und denjenigen, die eine sofortige Emanzipation bevorzugten",Unterstützer und Gegner der Regulierung des Handels durch die Regierung,B,"['none', 'none', 'regional', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",['Western Culture'],['North America'],['United States of America (USA)'],CA,True
high_school_us_history/test/13,high_school_us_history,Humanities,"Diese Frage bezieht sich auf die folgenden Informationen:
Heute Abend wird eine Frau, deren höchstes Ziel eine Zukunft mit ihren Kindern war, mit der ältesten politischen Partei unseres Landes über eine Zukunft für uns alle sprechen. Heute Abend wird die Tochter von amerikanischen Arbeitern allen Amerikanern sagen, dass die Zukunft in unserer Reichweite liegt, wir müssen nur gewillt sein, danach zu greifen. Heute Abend wird die Tochter eines Immigranten aus Italien, der sich entschieden hat, für die Wahl als (Vize-)Präsident in dem neuen Land, dass mein Vater zu lieben gelernt hat, zu kandidieren…“ Amerikaner möchten nach demselben Regelwerk leben. Aber unter dieser Regierung sind die Vorschriften gegen zu viele von unserem Volk gerichtet. Es ist nicht richtig, dass der Anteil der Steuern, der jedes Jahr von einzelnen Bürgern gezahlt wird, nach oben geht, während der Anteil der von großen Unternehmen bezahlt wird, geringer und geringer wird…. Es ist nicht richtig, dass junge Paare sich fragen, ob sie Kinder in eine Welt bringen wollen, die über 50.000 Nuklearsprengköpfe verfügt. Das ist nicht die Vision, für die Amerikaner seit mehr als zwei Jahrhunderten gekämpft haben…. Heute holen wir uns unseren Traum wieder. Wir werden die Regeln des amerikanischen Lebens so verändern, dass sie wieder für alle Amerikaner funktionieren…. der Punkt ist nicht der, was Amerika für die Frauen tun kann, sondern was die Frauen für Amerika tun können.
—Geraldine Ferraro, Dankesrede für die Nominierung als Vizepräsidentschaftskandidatin, 19. Juli 1984
Die in der obigen Textpassage ausgedrückten Ideen hätten am wahrscheinlichsten welche der folgenden Anstrengungen während der 1980iger Jahre am direktesten unterstützt?",Opposition gegen die Aufrüstung der Regierung,"Anstrengungen, viele Industrien zu deregulieren","Anstrengungen, das Wohlfahrtssystem zu reformieren",Unterstützung für die Politik des Kalten Kriegs der Regierung,A,"['none', 'regional', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",['Western Culture'],[],['United States of America (USA)'],CA,True
high_school_us_history/test/17,high_school_us_history,Humanities,"Diese Frage bezieht sich auf die folgenden Informationen:
„Amerikaner haben mehr Freiheiten und umfassendere Rechte als Bürger von fast jeder anderen Nation der Welt, einschließlich der Möglichkeit, ihre Regierung und deren gewählten Amtsträger zu kritisieren. Aber wir haben nicht das Recht, Gewalt—oder die Gewaltandrohung—anzuwenden, wenn wir nicht bekommen, was wir wollen. Unsere Gründer schufen ein Regierungssystem, so dass die Vernunft über die Angst siegen würde. Oklahoma City bewies wieder einmal, dass es ohne Gesetz keine Freiheit gibt. Kritik ist Teil des Grundsteins der Demokratie. Keiner hat immer Recht. Aber wir sollten daran denken, dass ein großer Unterschied besteht zwischen der Kritisierung einer Politik oder eines Politikers und der Verteufelung der Regierung, die unsere Freiheiten garantiert, und der Staatsdiener, die unsere Gesetze durchsetzen.“
Präsident Bill Clinton, ""Was wir in Oklahoma City gelernt haben,"" 2010
(Verfasst am 15. Jahrestag des Bombenattentats von Oklahoma City)
„Wenn Waco nicht gewesen wäre, hätte ich mich irgendwo niedergelassen und wäre nicht so erschüttert über die Tatsache, dass meine Regierung…eine Bedrohung für mich wäre. Alles was Waco bedeutet, geht mir nicht mehr aus dem Kopf. Das hat mich für die nächsten Jahre auf meinem Pfad geführt.“
Timothy McVeigh, Bombenleger von Oklahoma City, 2001
US-Repräsentant John Conyers, Ereignisse rund um die Belagerung des Zweig-Davidianer-Kults in Waco, Texas Anhörung vor dem Rechtsausschuss des Repräsentantenhauses, 1993
Im dritten Auszug bezieht Repräsentant Conyers sich auf „Wounded Knee“ als ein Beispiel für",einen gewalttätigen Kult,einen Machtmissbrauch durch den Bund,den Ort eines Bombenattentats,einem kürzlichen Konflikt zwischen Bundesagenten und Lakota-Indianern,B,"['regional', 'regional', 'regional', 'regional']","['No', 'No', 'No', 'No']","[{'end': 352, 'label': 'Geographic', 'score': None, 'start': 344}, {'end': 1463, 'label': 'Geographic', 'score': None, 'start': 1441}, '-', '-']",['Western Culture'],"['North America', 'North America']","['United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)']",CS,True
