sample_id,subject,subject_category,question,option_a,option_b,option_c,option_d,answer,required_knowledge,time_sensitive,reference,culture,region,country,cultural_sensitivity_label,is_annotated
high_school_european_history/test/138,high_school_european_history,Humanities,"এই প্রশ্নটি নিম্নলিখিত তথ্যকে বোঝায়। 
নিচের অংশটুকু পড়।
যদি প্রতিটি শিশুর মধ্যে সভ্য শিক্ষা তার স্বাভাবিক প্রবণতা বিকাশ করে, তবে আমরা দেখতে পাব প্রায় সব ধনী শিশুকে বিভিন্ন অত্যন্ত প্লীবিয়ান পেশায় আকৃষ্ট করা উচিত, যেমন রাজমিস্ত্রি, ছুতোর, কামার, স্যাডলারের মতো।  আমি ষোড়শ লুইয়ের উদাহরণ দিয়েছি, যিনি তালা তৈরির ব্যবসাকে পছন্দ করতেন; স্পেনের একটি শিশু জুতা প্রস্তুতকারীকে পছন্দ করেছিল; ডেনমার্কের একটি নির্দিষ্ট রাজা সিরিঞ্জ তৈরি করে নিজেকে সন্তুষ্ট করেছিলেন; নেপলসের প্রাক্তন রাজা নিজে যে মাছ ধরেছিলেন তা বাজারে বিক্রি করতে পছন্দ করতেন; পারমার রাজপুত্র, যাকে কন্ডিলাক আধিভৌতিক উপশিরোনামে প্রশিক্ষণ দিয়েছিলেন, অন্তর্দৃষ্টি, জ্ঞানের বোঝার জন্য, চার্চ-অধ্যক্ষ এবং সাধারণ ভাইয়ের পেশা ছাড়া আর কোনও স্বাদ ছিল না। 
সভ্য শিক্ষা যদি তাদের বিকাশের বিরোধিতা না করে তবে ধনী শিশুর সংখ্যাগরিষ্ঠ অংশ এই প্লিবিয়ান রুচির অনুসরণ করবে; এবং যদি ওয়ার্কশপের নোংরাতা এবং শ্রমিকদের রুক্ষতা আকর্ষণের চেয়ে শক্তিশালী ঘৃণা জাগায় না। একজন রাজপুত্রের এমন কোন সন্তান আছে যে চারটি পেশার মধ্যে কোনোটাতেই নেই যেটা আমি এইমাত্র উল্লেখ করেছি, রাজমিস্ত্রি, ছুতোর, কারিগর, স্যাডলার, এবং যদি সে ছোটবেলা থেকেই এই কাজটি দেখে তবে সেগুলিতে অগ্রসর হবে না? ব্লাইট ওয়ার্কশপে, পরিমার্জিত ব্যক্তিদের দ্বারা, কে সর্বদা শিশুদের জন্য একটি ক্ষুদ্র কর্মশালার ব্যবস্থা করবে, সামান্য সরঞ্জাম এবং হালকা শ্রম দিয়ে?
—চার্লস ফুরিয়ার, শিক্ষার উপরে, ১৮৩৮
ফুরিয়ার এবং তার মতো অন্যদের ধারণা ব্যবহার করে কোন জাতি ১৮৪৮ সালে জাতীয় কর্মশালা তৈরি করতে পারে কিনা সেটা পরীক্ষা করেছিল?",জার্মানি,ফ্রান্স,গ্রেট ব্রিটেন,অষ্ট্রিয়া,B,"['regional', 'regional', 'cultural', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",['Western Culture'],['Europe'],"['United Kingdom (UK)', 'France']",CS,True
high_school_geography/test/27,high_school_geography,Social Sciences,"জনসংখ্যার পিরামিড, বা বয়স-লিঙ্গের কাঠামো, একটি দেশের জনসংখ্যা সম্পর্কে নীচের সমস্ত তথ্য দেখায়, একটি বাদে",জনসংখ্যার ভবিষ্যৎ সামাজিক খরচের চাহিদা।,"জনসংখ্যার উপর ""বেবি বুম""-এর প্রভাব।",জনসংখ্যার উপর যুদ্ধের প্রভাব।,দেশের জনসংখ্যার একটি দ্রুত চাক্ষুষ বর্ণনা।,B,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
high_school_geography/test/60,high_school_geography,Social Sciences,একটি বড় শপিং মলকে ঘিরে নতুন দোকানগুলি খোলা কোন ধারণাকে প্রতিফলিত করে?,মাধ্যাকর্ষণ ধারণা,দূরত্বের ক্ষয়,পরিপূরকতা,স্থানান্তর পক্ষপাতিত্ব,D,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
high_school_geography/test/61,high_school_geography,Social Sciences,ইউরোপে একটি শহুরে শিল্প কর্মী বাহিনীর জন্মের ফলে যা শুরু হয়েছিল তা হল,প্রথম কৃষি বিপ্লব।,দ্বিতীয় কৃষি বিপ্লব।,তৃতীয় কৃষি বিপ্লব।,চতুর্থ কৃষি বিপ্লব।,B,"['regional', 'regional', 'cultural', 'regional']","['No', 'No', 'No', 'No']","[{'end': 64, 'label': 'Geographic', 'score': None, 'start': 33}, {'end': 84, 'label': 'Geographic', 'score': None, 'start': 53}, {'end': 52, 'label': 'Cultural', 'score': None, 'start': 4}, {'end': 52, 'label': 'Geographic', 'score': None, 'start': 46}]",['Western Culture'],"['Europe', 'Europe', 'Europe']",[],CS,True
high_school_geography/test/92,high_school_geography,Social Sciences,একটি দেশে ধর্ম প্রত্যাখ্যান করা বা এটির প্রতি উদাসীন থাকাকে বলা হয়,বহুদেবতাবাদ।,প্রকৃতিপূজা।,ধর্মনিরপেক্ষতা।,একেশ্বরবাদ।,C,"['none', 'none', 'none']","['No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
high_school_geography/test/98,high_school_geography,Social Sciences,"যখন আমরা একটি সাংস্কৃতিক বৈশিষ্ট্য বিস্তার সম্পর্কে কথা বলি, তখন আমরা ""চুলা"" বলতে কী বুঝি?",গন্তব্য,মূল বিন্দু,বিস্তারের পথ বরাবর সমস্ত অবস্থান,অক্ষ বিন্দু,B,"['cultural', 'none', 'none']","['Yes', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
high_school_geography/test/102,high_school_geography,Social Sciences,যে শহুরে শ্রেণিবিন্যাসের মডেলে একটি শহরের জনসংখ্যা শ্রেণিবিন্যাসে এটির অনুক্রমের সাথে ব্যস্তানুপাতিক সেটিকে কোন বর্ণনাটি সবচেয়ে ভালভাবে বর্ণনা করে?,গুণক প্রভাব (মাল্টিপ্লায়ার এফেক্ট),অনুক্রমের-আকারের (র‍্যাঙ্ক-সাইজ) নিয়ম,কেন্দ্রীয় স্থান (সেন্ট্রাল প্লেস) তত্ত্ব,বার্গেসের সেক্টর মডেল,B,"['regional', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
high_school_geography/test/124,high_school_geography,Social Sciences,"ভারত থেকে মার্কিন যুক্তরাষ্ট্রে স্থানান্তরের কথা বিবেচনা করার সময় নিম্নলিখিত কারণগুলির মধ্যে কোনটিকে রিভার জন্য ""পুল"" ফ্যাক্টর হিসাবে বিবেচনা করা হবে?",চরম দারিদ্র্য,বেশি ভালো চাকরি এবং উচ্চতর মজুরি,ভারতের বর্ণপ্রথা,আশপাশের অঞ্চলে থাকা সহিংসতা,B,"['none', 'regional', 'regional', 'regional', 'none']","['No', 'Yes', 'No', 'No', 'No']","['-', '-', '-', '-', '-', '-']",['Western Culture'],['North America'],"['United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)']",CS,True
high_school_geography/test/125,high_school_geography,Social Sciences,"নিম্নলিখিত যে সকল কারণগুলির জন্য অল্পবয়স্ক ব্যক্তিরা ল্যাটিন আমেরিকার প্রতি আকৃষ্ট হন, একটি বাদে",কাজের উপলভ্যতা।,শালীন বাসস্থানের সম্ভাবনা।,শিক্ষার সুযোগ।,তাদের পরিবার ইতিমধ্যে সেখানে বাস করে।,D,"['regional', 'regional', 'regional', 'regional']","['No', 'Yes', 'Yes', 'No']","[{'end': 83, 'label': 'Geographic', 'score': None, 'start': 70}, {'end': 75, 'label': 'Geographic', 'score': None, 'start': 33}, {'end': 83, 'label': 'Geographic', 'score': None, 'start': 70}, {'end': 90, 'label': 'Geographic', 'score': None, 'start': 67}]","['Latin American Culture', 'Latin American Culture', 'Latin American Culture']","['South America', 'South America', 'South America']",[],CS,True
high_school_geography/test/145,high_school_geography,Social Sciences,একটি নতুন ফ্যাশন ডিজাইন বিশ্ব জুড়ে চালু করা হলে সেই তথ্য শুরুতে যে প্রক্রিয়ার মধ্য দিয়ে চলাচল করে তাকে বলে,সংক্রামক বিস্তার (কনটাজিয়াস ডিফিউশন),স্থানান্তর বিস্তার (রিলোকেশন ডিফিউশন),উদ্ভাবনী বিস্তার (ইনোভেটিভ ডিফিউশন),অনুক্রমিক বিস্তার (হাইরারকিকাল ডিফিউশন),D,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
high_school_geography/test/148,high_school_geography,Social Sciences,ইউরোপ বর্তমানে নীচের কোন সমস্যাটির সম্মুখীন হয় না?,অভিবাসনের ক্রমাগত বৃদ্ধি,জনসংখ্যা বৃদ্ধির অভাব,পরিবেশ নিয়ে আগ্রহ না থাকা,শহরে জাতিভিত্তিক সংখ্যালঘু গোষ্ঠীর এলাকা বৃদ্ধি পাওয়া,C,"['cultural', 'regional', 'regional', 'regional', 'regional', 'regional']","['No', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes']","['-', '-', '-', '-', '-', '-']","['Western Culture', 'Western Culture']","['Europe', 'Europe', 'Europe', 'Europe', 'Europe', 'Europe']",[],CS,True
high_school_geography/test/150,high_school_geography,Social Sciences,অধিকাংশ কুর্দ কোন দেশে থাকেন?,ইরান,ইরাক,টার্কি,ইজিপ্ট,C,"['none', 'regional', 'regional', 'regional']","['Yes', 'No', 'No', 'No']","['-', '-', {'end': 49, 'label': 'Geographic', 'score': None, 'start': 4}, {'end': 48, 'label': 'Geographic', 'score': None, 'start': 0}]",[],"['Europe', 'Europe']","['Türkiye (Turkey)', 'Türkiye (Turkey)']",CS,True
high_school_geography/test/152,high_school_geography,Social Sciences,বিশ্বের সবচেয়ে দ্রুত নগরায়নের অঞ্চল হল:,ইউরোপ,পূর্ব এশিয়া,সাব-সাহারান আফ্রিকা,দক্ষিণ এশিয়া,C,"['regional', 'none', 'regional', 'none']","['Yes', 'No', 'No', 'No']","['-', '-', '-', '-']",[],"['Africa', 'Africa']",[],CS,True
high_school_government_and_politics/test/81,high_school_government_and_politics,Social Sciences,"আমেরিকান সিভিল লিবার্টিজ ইউনিয়ন (ACLU), ন্যাশনাল অ্যাসোসিয়েশন অব উইমেন লইয়ার্স (NAWL), এবং আমেরিকান ফেডারেশন অব লেবার অ্যান্ড কংগ্রেস অব ইন্ডাস্ট্রিয়াল অর্গানাইজেশনস (AFL-CIO)-এর 2006 সালে সুপ্রিম কোর্টে স্যামুয়েল আলিটোর মনোনয়নের বিরোধিতা হলো একটি উদাহরণ",পুনর্গঠনের,জোট গঠনের,অভিশংসনের,একটি প্রত্যাহার করে নেওয়ার নির্বাচনের,B,"['regional', 'none', 'regional', 'regional', 'regional']","['No', 'No', 'No', 'No', 'No']","['-', '-', '-', {'end': 198, 'label': 'Geographic', 'score': None, 'start': 22}, {'end': 30, 'label': 'Geographic', 'score': None, 'start': 22}]",['Western Culture'],"['North America', 'North America']","['United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)']",CS,True
high_school_government_and_politics/test/131,high_school_government_and_politics,Social Sciences,নিচের কোনটি সংবিধানে নেই?,ইলেক্টোরাল কলেজ,রাজনৈতিক দল,ক্ষমতার বিভাজন,কংগ্রেসের সদস্যদের কার্যকালের মেয়াদ,B,"['regional', 'regional', 'regional', 'regional', 'regional']","['No', 'No', 'No', 'No', 'No']","[{'end': 58, 'label': 'Geographic', 'score': None, 'start': 46}, {'end': 58, 'label': 'Geographic', 'score': None, 'start': 46}, {'end': 59, 'label': 'Geographic', 'score': None, 'start': 46}, {'end': 58, 'label': 'Geographic', 'score': None, 'start': 46}, {'end': 58, 'label': 'Geographic', 'score': None, 'start': 42}]",['Western Culture'],"['North America', 'North America']","['United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)']",CS,True
high_school_government_and_politics/test/159,high_school_government_and_politics,Social Sciences,প্রেসিডেন্সিয়াল প্লুরালিটির জয় হয় যদি,বিজয়ী প্রার্থী পপুলার ভোটের 50 শতাংশের কম পায়,প্রার্থীরা সমান সংখ্যক ইলেক্টোরাল ভোট পান ও পপুলার ভোটের মাধ্যমে বিজয়ী নির্ণয় করা হয়,সিনেট আনুষ্ঠানিক বিজয়ী ঘোষণা করে,বিজয়ী প্রার্থী 50%-এর বেশি পপুলার ভোট পান,A,"['regional', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],['North America'],[],CA,True
high_school_government_and_politics/test/173,high_school_government_and_politics,Social Sciences,নিম্নলিখিত কোনটি দায়িত্ব অর্পণের উদাহরণ?,ফেডারেলের আদেশ অনুযায়ী গ্রীনহাউজ গ্য়াস নিঃসরণের লক্ষ্যমাত্রা পূরণের সিদ্ধান্ত নেওয়ার অধিকার স্টেটগুলোকে দেওয়া,"""রেস টু দ্যা বটম"" হলো যখন যথাসম্ভব কম পরিবেশগত বিধিনিয়মের জন্য স্টেটগুলো পরস্পর প্রতিদ্বন্দ্বিতা করে",এমন কোনো স্টেট যা ফেডারেল আইনের বিপরীতে অবস্থান নিয়ে গাঁজা রাখাকে আইনতভাবে বৈধতা দিয়ে থাকে,ফেডারেল সরকার জ্বালানি সাশ্রয়ের যে মান নির্ধারণ করেছে তার চেয়ে কঠোর মান কার্যত প্রয়োগ করা থেকে কোনো স্টেটকে বাধা দেওয়া,A,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
high_school_macroeconomics/test/17,high_school_macroeconomics,Social Sciences,ধরুন ভোক্তারা অদূর ভবিষ্যতে ভুট্টার দাম কমার আশা করছেন যখন ভুট্টার বীজ এবং সারের দাম কমে যাবে। দাম এবং পরিমাণের ভারসাম্যের উপর কী প্রভাব ফেলবে?,মূল্যের ভারসাম্য বাড়বে কিন্তু পরিমাণের ভারসাম্য অনিশ্চিত থাকবে।,মূল্যের ভারসাম্য কমে যাবে কিন্তু পরিমাণের ভারসাম্য অনিশ্চিত থাকবে।,মূল্যের ভারসাম্য অনিশ্চিত থাকবে কিন্তু পরিমাণের ভারসাম্য বাড়বে।,মূল্যের ভারসাম্য অনিশ্চিত থাকবে কিন্তু পরিমাণের ভারসাম্য হ্রাস পাবে।,B,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
high_school_macroeconomics/test/18,high_school_macroeconomics,Social Sciences,অর্থনীতিতে অর্থের চাহিদা বৃদ্ধির কারণ হতে পারে,মন্দা।,একটি উচ্চ মূল্য স্তর।,উচ্চ সুদের হার।,ভবিষ্যতে প্রত্যাশিত মুদ্রাস্ফীতি।,B,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
high_school_macroeconomics/test/43,high_school_macroeconomics,Social Sciences,"অনুমান করুন যে রিজার্ভের প্রয়োজন ১০ শতাংশ। যদি FED একটি উন্মুক্ত বাজার অপারেশনে $২৯ মিলিয়ন মূল্যের সরকারি সিকিউরিটিজ বিক্রি করে, তাহলে অর্থ সরবরাহ করতে পারে:",- $২.৯ মিলিয়ন বৃদ্ধি।,- $ ২.৯ মিলিয়ন কমে।,- $২৯০ মিলিয়ন ডলার বৃদ্ধি পাবে।,- $২৯০ মিলিয়ন ডলার হ্রাস পাবে।,D,"['none', 'regional', 'regional', 'none', 'cultural']","['No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-']","['Western Culture', 'Western Culture', 'Western Culture']",['North America'],['United States of America (USA)'],CS,True
high_school_macroeconomics/test/133,high_school_macroeconomics,Social Sciences,কেইনসিয় বিশ্লেষণ অনুযায়ী অর্থের যোগান হ্রাস পেলে তা,অর্থনীতিতে মূল্যস্তর এবং উৎপাদিত পণ্য ও পরিষেবা বৃদ্ধি।,অর্থনীতিতে মূল্যস্তর এবং উৎপাদিত পণ্য ও পরিষেবা হ্রাস।,অর্থনীতিতে মূল্যস্তর বৃদ্ধি।,অর্থনীতিতে মূল্যস্তর হ্রাস।,B,"['none', 'regional', 'none', 'regional']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],"['Europe', 'Europe']","['United Kingdom (UK)', 'United Kingdom (UK)']",CS,True
high_school_macroeconomics/test/185,high_school_macroeconomics,Social Sciences,ফেডারেল বাজেটের ঘাটতি এবং ফেডারেল ঋণের ক্ষেত্রে নিচের কোন বিবৃতিটি সঠিক?,ঋণ ঋণাত্মক হলে ঘাটতি হ্রাস পায়।,ঋণ ধনাত্মক হলে ঘাটতি হ্রাস পায়।,ঘাটতি হল অতীতের ঋণ পুঞ্জীভূতকরণ।,ঘাটতি ঋণাত্মক হলে ঋণ কমে যায়।,D,"['regional', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-', '-']",[],['North America'],[],CA,True
high_school_macroeconomics/test/210,high_school_macroeconomics,Social Sciences,ক্যালিফোর্নিয়ায় ওয়েল্ডারের জন্য একটি বিশাল চাহিদা রয়েছে কিন্তু বিল একজন বেকার ওয়েল্ডার যে নিউইয়র্কে বাস করেন। বিল হল,সংঘর্ষজনিত ভাবে বেকার।,চক্রাকারে বেকার।,কাঠামোগতভাবে বেকার।,একজন প্রচ্ছন্ন কর্মী হিসেবে বিবেচিত।,C,"['none', 'none', 'regional', 'regional', 'regional']","['No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-']",[],"['North America', 'North America']","['United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)']",CS,True
high_school_macroeconomics/test/266,high_school_macroeconomics,Social Sciences,১৯৯০ সালে মাথাপিছু প্রকৃত GDP $১০০০০ এবং ২০০০ সালে $১৫০০০ হলে অর্থনৈতিক উন্নতির পরিমাণ,০.৫ শতাংশ।,৫.০ শতাংশ।,৫০ শতাংশ।,৩.৩ শতাংশ।,C,"['none', 'none', 'none', 'none', 'none']","['No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-']",[],[],[],CA,True
high_school_macroeconomics/test/298,high_school_macroeconomics,Social Sciences,ফেড ব্যাংক রিজার্ভ বাড়ানোর পরে উৎপন্ন অর্থের সম্ভাব্য পরিমাণ যদি হ্রাস পায়,জনসাধারণ কম নগদ সাথে রাখতে পছন্দ করে।,টাকার গতিবেগ কমে যায়।,সঞ্চয়মূলক প্রতিষ্ঠানগুলি আরও অতিরিক্ত রিজার্ভ রাখার সিদ্ধান্ত নেয়।,ভোগ করার প্রান্তিক প্রবণতার পতন ঘটে।,C,"['regional', 'regional', 'none', 'regional', 'regional']","['No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-']",[],"['North America', 'North America']","['United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)']",CS,True
high_school_macroeconomics/test/313,high_school_macroeconomics,Social Sciences,সামগ্রিক চাহিদা বক্ররেখা হয়,বাজারের চাহিদা বক্ররেখার একটি অনুভূমিক সমষ্টি,ফার্মের চাহিদা বক্ররেখার একটি অনুভূমিক সমষ্টি,পৃথক পণ্যের জন্য চাহিদা বক্ররেখার একটি সহজ সমষ্টি,অনুভূমিকভাবে বা উল্লম্বভাবে পণ্য চাহিদা বক্ররেখা যোগ করে প্রাপ্ত হয় না,D,"['none', 'none', 'none', 'none', 'none']","['No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-']",[],[],[],CA,True
high_school_macroeconomics/test/365,high_school_macroeconomics,Social Sciences,মুদ্রাবাদের তত্ত্ব অনুযায়ী,FED সক্রিয়ভাবে আর্থিক নীতি পরিচালনা করা উচিত।,অর্থের যোগানের পরিবর্তন কোনো তাৎপর্যপূর্ণ প্রভাব ফেলে না।,সার্বিক চাহিদা রেখাকে স্থানান্তরিত করার কার্যকর উপায় হল রাজস্ব নীতি।,মার্কিন যুক্তরাষ্ট্রের FED উচিত অর্থের যোগানকে নিত্য হারে বৃদ্ধি পেতে দেওয়া।,D,"['none', 'none', 'regional', 'cultural']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",['Western Culture'],['North America'],"['United States of America (USA)', 'United States of America (USA)']",CS,True
high_school_mathematics/test/122,high_school_mathematics,STEM,"1960 সালে, যুক্তরাষ্ট্রে 450,000 টি হামের রিপোর্ট পাওয়া যায়। 1996 সালে, 500 টি হামের রিপোর্ট পাওয়া যায়। 1987 সালে কতটি হামের রিপোর্ট পাওয়া যাবে যদি 1960 সাল থেকে 1996 সাল পর্যন্ত রিপোর্টের সংখ্যা সরলরৈখিকভাবে হ্রাস পায়?",337125,449500,27,112875,D,"['regional', 'none', 'regional', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],"['United States of America (USA)', 'United States of America (USA)']",CS,True
high_school_mathematics/test/145,high_school_mathematics,STEM,পরাবৃত্ত y = x^2 এবং y = 1 এবং y = 9 রেখাদ্বয় দ্বারা আবদ্ধ ক্ষেত্রের ক্ষেত্রফল কত?,8,84/3,64\sqrt{2}/3,104/3,D,"['none', 'none', 'none', 'none', 'none']","['No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-']",[],[],[],CA,True
high_school_microeconomics/test/139,high_school_microeconomics,Social Sciences,আপনি মুদি দোকানে যে বিক্রয় কর প্রদান করেন তাতে সাধারণত যে লেবেল থাকে সেটি,প্রগতিশীল কর।,অপ্রগতিশীল কর।,আনুপাতিক কর।,বর্ধিত কর।,B,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
high_school_microeconomics/test/169,high_school_microeconomics,Social Sciences,"""মম অ্যান্ড পপ""-মালিকানাধীন ব্যবসার সুযোগ খরচ বা অন্তর্নিহিত খরচ হল:",অ্যাকাউন্টিং খরচের সমান।,অ্যাকাউন্টিং লাভের সমান।,উপার্জন বা লাভের সমান যা অন্যত্র সম্পদ ব্যবহার করে ঘটতে পারে।,মম অ্যান্ড পপ-এর ব্যবসার জন্য হওয়া উপার্জন বা লাভের সমান।,C,"['none', 'dialect', 'dialect', 'dialect']","['No', 'No', 'No', 'No']","['-', '-', {'end': 51, 'label': 'Dialect', 'score': None, 'start': 47}, {'end': 52, 'label': 'Cultural', 'score': None, 'start': 41}]",['Western Culture'],[],['United States of America (USA)'],CS,True
high_school_physics/test/10,high_school_physics,STEM,দুটি অভিন্ন পাত্র পৃথক ধরনের গ্যাসে ভরা। পাত্র 1 হাইড্রোজেনে পূর্ণ এবং পাত্র 2 নাইট্রোজেন দিয়ে পূর্ণ। প্রতিটি পাত্র একটি ল্যাব টেবিলে সেট করা হয় এবং ঘরের সাথে তাপীয় ভারসাম্যে আসতে দেওয়া হয়। নিম্নলিখিতগুলির মধ্যে কোনটি দুটি গ্যাসের বৈশিষ্ট্য সঠিকভাবে তুলনা করে?,হাইড্রোজেন গ্যাসের গড় গতিশক্তি নাইট্রোজেন গ্যাসের চেয়ে বেশি।,হাইড্রোজেন গ্যাস দ্বারা পাত্রে প্রযুক্ত গড় বল নাইট্রোজেন গ্যাসের চেয়ে বেশি।,হাইড্রোজেন গ্যাসের ঘনত্ব নাইট্রোজেন গ্যাসের চেয়ে কম।,প্রতিটি পাত্রে মোট অণুর সংখ্যা না জেনে গ্যাসের চাপ তুলনা করা যায় না।,D,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
high_school_physics/test/12,high_school_physics,STEM,"যখন ঠান্ডা অ্যালকোহলযুক্ত একটি বীকারে গরম জল ঢালা হয়, তখন মিশ্রণের তাপমাত্রা শেষ পর্যন্ত একই তাপমাত্রায় পৌঁছাবে। তরল পদার্থের অণুর আকারের মাপক বিবেচনা করে, নিম্নলিখিতগুলির মধ্যে কোনটি এই ঘটনার প্রাথমিক কারণ?",উচ্চ তাপমাত্রা সম্পন্ন জল পাত্রের উপরিতলে উত্থিত হবে যতক্ষণ না এটি ঠান্ডা হয় এবং তারপরে এটি অ্যালকোহলের সাথে মিশ্রিত হবে।,"জলের অণুগুলি অ্যালকোহলের অণুর তুলনায় উচ্চ গতিশক্তি ধারণ করে, তবে যতক্ষণ না শক্তি পুরো পাত্রে সমানভাবে ছড়িয়ে পড়ে ততক্ষণ দুটি তরল মিশ্রিত হয়।",গরম জল তাপীয় বিকিরণ তৈরি করে যা ঠান্ডা অ্যালকোহল দ্বারা শোষিত হয় যতক্ষণ না সমস্ত অণুগুলির গতিশক্তি সমান হয়।,"জলের অণু এবং অ্যালকোহল অণুর মধ্যে সংঘর্ষ, শক্তি স্থানান্তর করে যতক্ষণ না জল এবং অ্যালকোহল উভয়ের অণুর গড় গতিশক্তি একই হয়।",D,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
high_school_physics/test/16,high_school_physics,STEM,"ইলেকট্রনের একটি বিমের গতি 10^7 m/s (মিটার/সেকেন্ড)। ইলেক্ট্রন বিমকে একটি বৃত্তে বাঁকানোর জন্য পৃথিবীর চৌম্বক ক্ষেত্র, 5 × 10−5 T ব্যবহার করার আকাংক্ষা করা হচ্ছে। এই বৃত্তের ব্যাসার্ধ কত হবে?",1 nm (ন্যানোমিটার),1 μm (মাইক্রোমিটার),1 mm (মিলিমিটার),1 m (মিটার),D,"['none', 'dialect', 'regional', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CS,True
high_school_physics/test/55,high_school_physics,STEM,একটি বস্তুকে একটি অপসারী দর্পণের 10 cm (সেমি) সামনে রাখা হয়। যদি প্রতিবিম্বটি দর্পণের 2 cm (সেমি) পিছনে প্রদর্শিত হয় তাহলে দর্পণের ফোকাল দৈর্ঘ্য কত?,-3/5 cm (সেমি),-5/3 cm (সেমি),-2/5 cm (সেমি),-5/2 cm (সেমি),D,"['none', 'dialect', 'regional', 'regional']","['No', 'No', 'No', 'No']","['-', '-', {'end': 25, 'label': 'Geographic', 'score': None, 'start': 23}, {'end': 25, 'label': 'Geographic', 'score': None, 'start': 20}]",[],[],[],CS,True
high_school_physics/test/72,high_school_physics,STEM,"একটি প্রোটন একটি সোলিনয়েডে প্রবেশ করে। প্রবেশের পরে, প্রোটনটি সোলিনয়েডের অক্ষ বরাবর একটি সরল রেখায় এগোয়। নিম্নলিখিতগুলির মধ্যে কোনটি সোলিনয়েডের মধ্যে প্রোটনের গতির সঠিক বর্ণনা?",প্রোটনটি একটি অধিবৃত্তসদৃশ পথে বাঁকবে।,প্রোটনটি একটি বৃত্ত পথে বাঁকবে।,প্রোটনটি এর সরল পথে ধ্রুব বেগে চলতে থাকবে।,প্রোটনটি এর সরল পথে চলতে থাকবে এবং গতি ধীর হবে।,C,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
high_school_physics/test/79,high_school_physics,STEM,একটি গাড়ি থেমে থাকা অবস্থা থেকে চলতে শুরু করে এবং 15.0 সেকেন্ডের মধ্যে 20.0 মি/সেকেন্ডের চূড়ান্ত গতিতে সমভাবে ত্বরান্বিত হয়। এই সময়ে গাড়িটি কতটা দূরত্ব ভ্রমণ করেছে?,150 m,300 m (মিটার),450 m,600 m (মিটার),A,"['dialect', 'dialect', 'regional', 'none', 'none']","['No', 'No', 'No', 'No', 'No']","[{'end': 77, 'label': 'Dialect', 'score': None, 'start': 74}, {'end': 77, 'label': 'Dialect', 'score': None, 'start': 74}, '-', '-', '-']",[],[],[],CS,True
