question_id,question,options,answer,answer_index,cot_content,category,src,gpt4o_rawtext,gpt4o
253,"A business started last year with an inventory of 90,000 items which cost $60,000 and had a selling price of $80,000, At the end of the year, the inventory consisted of 70,000 items which cost $90,000 and had a selling price of $120,000. Records indicate that, during the year, 360,000 items were sold which cost $300,000, with net sales of $380,000. What are thestockturnrates at cost, selling price, and number of units?","['StockturnRate (at Cost) = 2.5, StockturnRate (at selling price) = 5.0, StockturnRate (in units) = 2.0'
 'StockturnRate (at Cost) = 4.5, StockturnRate (at selling price) = 3.2, StockturnRate (in units) = 5.0'
 'StockturnRate (at Cost) = 3.0, StockturnRate (at selling price) = 4.8, StockturnRate (in units) = 3.5'
 'StockturnRate (at Cost) = 5.5, StockturnRate (at selling price) = 2.0, StockturnRate (in units) = 8.0'
 'StockturnRate (at Cost) = 3.5, StockturnRate (at selling price) = 6.0, StockturnRate (in units) = 3.0'
 'StockturnRate (at Cost) = 6.0, StockturnRate (at selling price) = 1.8, StockturnRate (in units) = 6.5'
 'StockturnRate (at Cost) = 5.0, StockturnRate (at selling price) = 2.8, StockturnRate (in units) = 5.5'
 'StockturnRate (at Cost) = 7.0, StockturnRate (at selling price) = 2.3, StockturnRate (in units) = 7.5'
 'StockturnRate (at Cost) = 6.5, StockturnRate (at selling price) = 1.5, StockturnRate (in units) = 6.0'
 'StockturnRate (at Cost) = 4.0, StockturnRate (at selling price) = 3.8, StockturnRate (in units) = 4.5']",J,9,,business,stemez-Business,"To find the stock turn rates, we need to calculate them at cost, selling price, and in units.

1. **Stockturn Rate at Cost:**
   - Beginning inventory cost = $60,000
   - Ending inventory cost = $90,000
   - Average inventory cost = (Beginning inventory cost + Ending inventory cost) / 2 = ($60,000 + $90,000) / 2 = $75,000
   - Cost of goods sold = $300,000
   - Stockturn Rate at Cost = Cost of goods sold / Average inventory cost = $300,000 / $75,000 = 4.0

2. **Stockturn Rate at Selling Price:**
   - Beginning inventory selling price = $80,000
   - Ending inventory selling price = $120,000
   - Average inventory selling price = (Beginning inventory selling price + Ending inventory selling price) / 2 = ($80,000 + $120,000) / 2 = $100,000
   - Net sales = $380,000
   - Stockturn Rate at Selling Price = Net sales / Average inventory selling price = $380,000 / $100,000 = 3.8

3. **Stockturn Rate in Units:**
   - Beginning inventory units = 90,000
   - Ending inventory units = 70,000
   - Average inventory units = (Beginning inventory units + Ending inventory units) / 2 = (90,000 + 70,000) / 2 = 80,000
   - Units sold = 360,000
   - Stockturn Rate in Units = Units sold / Average inventory units = 360,000 / 80,000 = 4.5

Therefore, the correct answer is {'sol': 'j'}.",j
254,"A typewriter is priced at $80, less series discounts of 20%, 10%, 5%. What is the net price?","['$46.08' '$56.00' '$65.00' '$60.00' '$54.72' '$62.40' '$52.00' '$58.40'
 '$50.00' '$48.00']",E,4,,business,stemez-Business,"First, I need to apply the first discount of 20% to the original price of $80. The discount amount is 20% of $80, which is 0.20 * 80 = $16. Subtracting this from the original price gives $80 - $16 = $64.

Next, I apply the second discount of 10% to the new price of $64. The discount amount is 10% of $64, which is 0.10 * 64 = $6.40. Subtracting this from $64 gives $64 - $6.40 = $57.60.

Finally, I apply the third discount of 5% to the new price of $57.60. The discount amount is 5% of $57.60, which is 0.05 * 57.60 = $2.88. Subtracting this from $57.60 gives $57.60 - $2.88 = $54.72.

Therefore, the net price is {'sol': 'e'}.",e
255,(A) How many gallons are there in 12 liters? (B) How many liters are there in 10 quarts? Metric to Customary Units Customary to Metric Units 1 liter = 1.057 quarts .264 gallon 1 quart = .946 liter 1 gallon = 3.785 liters 1 milliliter = .0338 ounce 1 ounce = 29.57 milliliters,"['(A) 3.168 gallons (B) 9.46 liters' '(A) 3.18 gallons (B) 9.6 liters'
 '(A) 2.64 gallons (B) 9.46 liters' '(A) 2.5 gallons (B) 9 liters'
 '(A) 2.64 gallons (B) 10.5 liters' '(A) 3.5 gallons (B) 9.46 liters'
 '(A) 3 gallons (B) 9.5 liters' '(A) 3.168 gallons (B) 10.46 liters'
 '(A) 3.168 gallons (B) 11 liters' '(A) 3.2 gallons (B) 10 liters']",A,0,,business,stemez-Business,"To solve this problem, I need to convert the given quantities using the provided conversion factors.

First, let's solve part (A): How many gallons are there in 12 liters?
1. According to the conversion factor, 1 liter = 0.264 gallon.
2. Therefore, to convert 12 liters to gallons, I multiply 12 liters by 0.264 gallon/liter.
3. 12 liters * 0.264 gallon/liter = 3.168 gallons.

Next, let's solve part (B): How many liters are there in 10 quarts?
1. According to the conversion factor, 1 quart = 0.946 liter.
2. Therefore, to convert 10 quarts to liters, I multiply 10 quarts by 0.946 liter/quart.
3. 10 quarts * 0.946 liter/quart = 9.46 liters.

Therefore, the correct answer is {'sol': 'a'}.",a
256,"PhilLeFrancpurchased (25 / 50) bodily injury insurance and $10,000 property damage insurance.The base premium for thebodily injury insurance was $101, while the base premiumfor the property damage coverage was $48. If Phil hada total factor of 1.37 for bodily injury and a total factor of 1.10forproperty damage, what was his premium for each typeof coverage?","['$138.37 for bodily injury coverage, $52.80 for property damage coverage'
 '$130.37 for bodily injury coverage, $50.80 for property damage coverage'
 '$125.37 for bodily injury coverage, $48.80 for property damage coverage'
 '$120.37 for bodily injury coverage, $42.80 for property damage coverage'
 '$140.37 for bodily injury coverage, $58.80 for property damage coverage'
 '$110.37 for bodily injury coverage, $45.80 for property damage coverage'
 '$145.37 for bodily injury coverage, $60.80 for property damage coverage'
 '$115.37 for bodily injury coverage, $49.80 for property damage coverage'
 '$132.37 for bodily injury coverage, $53.80 for property damage coverage'
 '$150.37 for bodily injury coverage, $55.80 for property damage coverage']",A,0,,business,stemez-Business,"To find the premium for each type of coverage, I need to multiply the base premium by the total factor for each type of insurance.

First, for the bodily injury insurance:
- The base premium is $101.
- The total factor is 1.37.
- The premium for bodily injury coverage is calculated as $101 * 1.37 = $138.37.

Next, for the property damage insurance:
- The base premium is $48.
- The total factor is 1.10.
- The premium for property damage coverage is calculated as $48 * 1.10 = $52.80.

Therefore, the correct answer is {'sol': 'a'}.",a
257,"A portable color television, listed at $280, is being sold at a discount, net price $196. What is the discount rate?",['25%' '30%' '45%' '20%' '50%' '35%' '10%' '28%' '40%' '15%'],B,1,,business,stemez-Business,"First, I need to determine the amount of the discount. The original price of the television is $280, and the net price after the discount is $196. Therefore, the discount amount is $280 - $196 = $84.

Next, I need to calculate the discount rate. The discount rate is the discount amount divided by the original price, expressed as a percentage. So, the discount rate is ($84 / $280) * 100%.

Now, I perform the calculation: ($84 / $280) * 100% = 30%.

Therefore, the correct answer is {'sol': 'b'}.",b
258,"______ are the obligations of workers towards their employer, based on individual contracts and wider employment laws.","['Employer obligations' 'Employment laws' 'Employer benefits'
 'Employer duties' 'Employee rights' 'Employer rights' 'Employee duties'
 'Employee benefits' 'Employee contracts']",G,6,,business,ori_mmlu-business_ethics,"To determine the correct answer, we need to identify which option refers to the responsibilities that workers have towards their employer. 

1. ""Employer obligations"" and ""Employer duties"" refer to what the employer is required to do, not the worker.
2. ""Employment laws"" are the legal framework governing employment, not specific obligations of workers.
3. ""Employer benefits"" and ""Employee benefits"" refer to advantages or perks provided to the employer or employee, not obligations.
4. ""Employer rights"" and ""Employee rights"" refer to entitlements, not obligations.
5. ""Employee contracts"" are agreements that may outline obligations, but they are not the obligations themselves.
6. ""Employee duties"" are the responsibilities or obligations of workers towards their employer.

Therefore, the correct answer is {'sol': 'g'}.",g
259," _______ can be a likened to their natural counterparts, comprising of a balanced network of interdependent organisms and their environments thus adding value to sustainability thinking due to the consideration of companies and industries as being bound together, and interdependent due to all kinds of resources and wastes.","['Corporate ecosystems' 'Natural supply chains' 'Industrial ecosystems'
 'Corporate supply chains' 'Ecological ecosystems' 'Corporate food webs'
 'Industrial supply loops' 'Industrial food webs'
 'Ecological supply loops' 'Industrial food chains']",C,2,,business,ori_mmlu-business_ethics,"To solve this, I need to identify the term that best describes a system where companies and industries are viewed as interdependent, similar to natural ecosystems, with a focus on sustainability and resource management.

First, I consider the concept of ecosystems, which are networks of interdependent organisms and their environments. This concept is often applied to industrial and corporate contexts to emphasize sustainability and resource interdependence.

Next, I look for a term that combines the idea of industry or corporate systems with the ecological concept of ecosystems. The term should reflect the interconnectedness and interdependence of companies and industries, similar to how organisms interact in natural ecosystems.

The term ""Industrial ecosystems"" fits this description, as it suggests a network of industries that are interdependent and interact with their environment, similar to natural ecosystems. This term aligns with the idea of sustainability thinking by considering the flow of resources and wastes within an industrial context.

Therefore, the correct answer is {'sol': 'c'}.",c
260,"A corporation is ________ from its managers, employees, investors and customers. It therefore has _______ succession and also ________.","['Dependent, Limited, Does not own its own assets'
 'Independent, Limited, Owns its own assets'
 'Indistinguishable, Perpetual, Owns its own assets'
 'Indistinguishable, Perpetual, Does not own its own assets'
 'Independent, Perpetual, Owns its own assets'
 'Independent, Perpetual, Does not own its own assets'
 'Independent, Limited, Does not own its own assets'
 'Dependent, Perpetual, Does not own its own assets'
 'Indistinguishable, Limited, Owns its own assets'
 'Dependent, Perpetual, Owns its own assets']",E,4,,business,ori_mmlu-business_ethics,"First, I need to determine the correct word to fill in the first blank. A corporation is typically considered to be a separate legal entity from its managers, employees, investors, and customers. Therefore, it is ""Independent"" from them.

Next, I need to fill in the second blank. Corporations are known for having ""Perpetual"" succession, meaning they continue to exist even if ownership or management changes.

Finally, I need to fill in the third blank. A corporation ""Owns its own assets"" as it is a separate legal entity that can own property, enter into contracts, and be liable for its own debts.

Therefore, the correct answer is {'sol': 'e'}.",e
261," _______, where actors are convinced that their actions harms nobody, _______ where actors argue that their norm violation is an attempt to realize higher-order values and ________ , where actors argue they are owed something, are all strategies for justifying or denying unethical behaviour.","['Appeal to higher loyalties, Metaphor of the ledger, Denial of injury'
 'Denial of injury, Metaphor of the ledger, Appeal to higher loyalties,'
 'Denial of injury, Metaphor of the balance, Appeal to higher loyalties'
 'Metaphor of the ledger, Denial of injury, Appeal to higher loyalties'
 'Denial of responsibility, Metaphor of the ledger, Appeal to higher loyalties'
 'Appeal to higher loyalties, Denial of injury, Metaphor of the ledger'
 'Denial of victim, Appeal to higher loyalties, Metaphor of the ledger'
 'Appeal to higher loyalties, Denial of responsibility, Metaphor of the ledger'
 'Metaphor of the ledger, Denial of victim, Appeal to higher loyalties'
 'Denial of injury, Appeal to higher loyalties, Metaphor of the ledger']",J,9,,business,ori_mmlu-business_ethics,"First, I need to identify the strategy where actors are convinced that their actions harm nobody. This is known as ""Denial of injury.""

Next, I need to identify the strategy where actors argue that their norm violation is an attempt to realize higher-order values. This is known as ""Appeal to higher loyalties.""

Finally, I need to identify the strategy where actors argue they are owed something. This is known as ""Metaphor of the ledger.""

Therefore, the correct sequence is: Denial of injury, Appeal to higher loyalties, Metaphor of the ledger.

The correct answer is {'sol': 'j'}.",j
262, Which of the following is the rate at which a market adopts an innovation?,"['Market penetration rate.' 'Adoption process.' 'Market adoption scale.'
 'Process of market saturation.' 'Process of differentiation.'
 'Product lifecycle.' 'Process of diffusion.' 'Innovation rate.'
 'Process of diversification.' 'Adoption lifecycle.']",G,6,,business,ori_mmlu-marketing,"To determine the rate at which a market adopts an innovation, I need to consider the terminology used in marketing and innovation studies.

1. The term ""diffusion"" is commonly used to describe the process by which an innovation is communicated and spread through certain channels over time among the members of a social system. This is known as the ""diffusion of innovation.""

2. The ""adoption process"" refers to the stages through which an individual or other decision-making unit passes from first knowledge of an innovation to forming an attitude toward the innovation, to a decision to adopt or reject, to implementation of the new idea, and to confirmation of this decision.

3. The ""adoption lifecycle"" is a sociological model that describes the adoption or acceptance of a new product or innovation, according to the demographic and psychological characteristics of defined adopter groups.

4. The ""market penetration rate"" refers to the percentage of a target market that has adopted a product or service.

5. The ""innovation rate"" is not a standard term used to describe the adoption of innovation.

6. The ""process of market saturation"" refers to the point at which a market is no longer generating new demand for a firm's products due to competition, decreased need, or other factors.

7. The ""process of differentiation"" and ""process of diversification"" are strategies used by companies to distinguish their products from competitors or to expand into new markets, respectively.

8. The ""product lifecycle"" describes the stages a product goes through from when it was first thought of until it is removed from the market.

Based on these definitions, the term that best describes the rate at which a market adopts an innovation is the ""process of diffusion.""

Therefore, the correct answer is {'sol': 'g'}.",g
263," According to the British Government, which of the following is not a marketing function?","['Create advertising campaigns.' 'Organize marketing events.'
 'Promote marketing intelligence.' 'Develop sales tactics.'
 'Develop pricing strategies.'
 'Work with other business functions and third parties.'
 'Conduct market research.' 'Develop the customer proposition.'
 'Oversee product development.' 'Manage customer relationships.']",D,3,,business,ori_mmlu-marketing,"To determine which option is not a marketing function according to the British Government, we need to analyze each option:

1. Create advertising campaigns: This is a core marketing function as it involves promoting products or services to potential customers.

2. Organize marketing events: This is also a marketing function as it involves engaging with customers and promoting the brand.

3. Promote marketing intelligence: This involves gathering and analyzing data to inform marketing strategies, which is a marketing function.

4. Develop sales tactics: This is typically more aligned with sales functions rather than marketing, as it involves strategies to close sales and directly interact with customers to make sales.

5. Develop pricing strategies: This is a marketing function as it involves setting prices to maximize profit and market share.

6. Work with other business functions and third parties: This is a marketing function as it involves collaboration to ensure cohesive strategies and campaigns.

7. Conduct market research: This is a marketing function as it involves gathering data to understand market needs and preferences.

8. Develop the customer proposition: This is a marketing function as it involves defining the value offered to customers.

9. Oversee product development: This can be a marketing function as it involves ensuring the product meets market needs, but it is often more associated with product management.

10. Manage customer relationships: This is a marketing function as it involves maintaining and improving relationships with customers.

Based on this analysis, the function that is not primarily a marketing function is ""Develop sales tactics,"" as it is more closely related to sales activities.

Therefore, the correct answer is {'sol': 'd'}.",d
264,"On August 4, a store purchased five sofas invoiced at $7,000, terms 2/10 , n/30 . The invoice was paid August 13. The store paid","['$6,300 ' '$7,200' '$7,400' '$7,140 ' '$6,700' '$6,900' '$6,860 '
 '$7,500' '$7,000 ' '$6,500']",G,6,,business,ori_mmlu-marketing,"First, I need to determine if the store is eligible for a discount. The terms 2/10, n/30 mean that the store can take a 2% discount if the invoice is paid within 10 days. The invoice was dated August 4 and paid on August 13, which is within 10 days.

Next, I calculate the discount amount. The invoice amount is $7,000, and the discount is 2% of $7,000. So, the discount is 0.02 * $7,000 = $140.

Finally, I subtract the discount from the original invoice amount to find the amount paid. The amount paid is $7,000 - $140 = $6,860.

Therefore, the correct answer is {'sol': 'g'}.",g
265," This is a part of the communication process where the sender selects a combination of appropriate words, pictures, symbols, and music to represent a message to be transmitted:","['Feedback.' 'Message formulation.' 'Channel.' 'Transmission.'
 'Reception.' 'Transfer.' 'Encoding.' 'Interpretation.' 'Noise.'
 'Decoding.']",G,6,,business,ori_mmlu-marketing,"First, I need to understand the communication process. The communication process involves several steps, including encoding, transmission, and decoding.

Next, I need to identify the step where the sender selects appropriate words, pictures, symbols, and music to represent a message. This step is known as encoding.

Encoding is the process of converting the sender's ideas into a message using various elements like words, pictures, symbols, and music.

Therefore, the correct answer is {'sol': 'g'}.",g
266,Which of the following is the best example of a trade discount?,"['A car dealer offers a discount to a customer in exchange for a used car.'
 'A lumberyard offers a discount to a homeowner for buying lumber.'
 'A bookstore offers a discount to students during back-to-school season.'
 'A producer offers a discount to retailers for promoting its product during the month of June.'
 'A restaurant offers a discount to customers who dine in during off-peak hours.'
 'A retailer offers a discount to a consumer for buying out of-season merchandise.'
 'A cinema offers a discount to customers who buy tickets in bulk.'
 'A grocery store offers a discount to senior citizens every Tuesday.'
 'A gym offers a discount to members who refer a friend.'
 'A clothing store offers a discount to customers who make a purchase over a certain amount.']",D,3,,business,ori_mmlu-marketing,"First, I need to understand what a trade discount is. A trade discount is a reduction in the listed price of a product or service offered by a seller to a buyer, typically in a business-to-business context, to encourage bulk purchases or to reward loyalty.

Next, I will evaluate each option to see which one fits the definition of a trade discount:

a) A car dealer offers a discount to a customer in exchange for a used car. - This is more of a trade-in deal rather than a trade discount.

b) A lumberyard offers a discount to a homeowner for buying lumber. - This is a consumer discount, not a trade discount.

c) A bookstore offers a discount to students during back-to-school season. - This is a seasonal or promotional discount, not a trade discount.

d) A producer offers a discount to retailers for promoting its product during the month of June. - This is a promotional discount, not a trade discount.

e) A restaurant offers a discount to customers who dine in during off-peak hours. - This is a time-based discount, not a trade discount.

f) A retailer offers a discount to a consumer for buying out-of-season merchandise. - This is a clearance discount, not a trade discount.

g) A cinema offers a discount to customers who buy tickets in bulk. - This is a bulk purchase discount, which is similar to a trade discount but typically applies to consumers.

h) A grocery store offers a discount to senior citizens every Tuesday. - This is a demographic-based discount, not a trade discount.

i) A gym offers a discount to members who refer a friend. - This is a referral discount, not a trade discount.

j) A clothing store offers a discount to customers who make a purchase over a certain amount. - This is a volume discount, which is similar to a trade discount but typically applies to consumers.

Finally, I will identify the option that best fits the definition of a trade discount. None of the options perfectly fit the traditional definition of a trade discount, which is typically offered by manufacturers or wholesalers to retailers. However, option g) ""A cinema offers a discount to customers who buy tickets in bulk"" is the closest, as it involves a discount for purchasing in larger quantities, which is a key characteristic of trade discounts.

Therefore, the correct answer is {'sol': 'g'}.",g
267,Who of the following is a leading writer on contingency theory of leadership?,"['Abraham Maslow' 'Rensis Likert' 'Henry Mintzberg' 'Joan Woodward'
 'John Adair' 'Peter Drucker' 'Rosabeth Kanter' 'Warren Bennis'
 'Fred Fiedler' 'Douglas McGregor']",I,8,,business,ori_mmlu-management,"To determine the leading writer on contingency theory of leadership, I need to consider the contributions of each individual listed:

1. Abraham Maslow is known for Maslow's hierarchy of needs, not contingency theory.
2. Rensis Likert is known for Likert scale and management systems, not specifically contingency theory.
3. Henry Mintzberg is known for his work on organizational structures and managerial roles.
4. Joan Woodward is known for her work on the contingency theory of organizational structure, but not specifically leadership.
5. John Adair is known for his action-centered leadership model.
6. Peter Drucker is known for his work on management practices and theories.
7. Rosabeth Kanter is known for her work on change management and empowerment.
8. Warren Bennis is known for his work on leadership, but not specifically contingency theory.
9. Fred Fiedler is known for developing the contingency theory of leadership.
10. Douglas McGregor is known for Theory X and Theory Y, not contingency theory.

Fred Fiedler is the leading writer on the contingency theory of leadership. Therefore, the correct answer is {'sol': 'i'}.",i
268,What is not an advantage of a hierarchical structure?,"['Clear responsibilities and roles' 'Discipline and stability'
 'Quick response to change' 'Clear chain of command'
 'Promotion opportunities' 'High flexibility' 'Easy to manage'
 'Small span of control' 'Enhanced communication'
 'Improved employee motivation']",C,2,,business,ori_mmlu-management,"First, I need to identify the characteristics of a hierarchical structure. A hierarchical structure typically has clear responsibilities and roles, a clear chain of command, and discipline and stability. It often has a small span of control and is easy to manage due to its organized nature.

Next, I need to consider the disadvantages of a hierarchical structure. Hierarchical structures are often criticized for being inflexible and slow to respond to change due to their rigid nature. They may also hinder communication across different levels and can sometimes demotivate employees due to the lack of autonomy.

Finally, I need to match these characteristics with the given choices. The choice that does not align with the advantages of a hierarchical structure is ""Quick response to change,"" as hierarchical structures are typically not known for their quick adaptability.

Therefore, the correct answer is {'sol': 'c'}.",c
269,In what order do managers typically perform the managerial functions?,"['planning, leading, controlling, organising'
 'controlling, organising, leading, planning'
 'organising, leading, planning, controlling'
 'organising, controlling, leading, planning'
 'leading, planning, organising, controlling'
 'planning, organising, leading, controlling'
 'controlling, planning, organising, leading'
 'organising, planning, controlling, leading'
 'planning, organising, controlling, leading'
 'leading, controlling, planning, organising']",F,5,,business,ori_mmlu-management,"First, I need to identify the typical order of managerial functions. The generally accepted order is: planning, organizing, leading, and controlling. 

1. Planning: This is the first step where managers set objectives and decide on the actions to achieve them.
2. Organizing: After planning, managers arrange resources and tasks to implement the plan.
3. Leading: Managers then lead by motivating and directing the team to execute the plan.
4. Controlling: Finally, managers monitor and evaluate the progress to ensure the plan is being followed and make adjustments if necessary.

Therefore, the correct order is planning, organizing, leading, and controlling. 

The correct answer is {'sol': 'f'}.",f
270,"Aisha graduates college and starts a job. She saves $1000 each quarter, depositing it into a retirement savings account. Suppose that Aisha saves for 30 years and then retires. At retirement she wants to withdraw money as an annuity that pays a constant amount every month for 25 years. During the savings phase, the retirement account earns 6% interest compounded quarterly. During the annuity payout phase, the retirement account earns 4.8% interest compounded monthly. Calculate Aisha’s monthly retirement annuity payout.","['2350.60' '1625.33' '1500.50' '1422.75' '1898.27' '1755.45' '2100.35'
 '2200.00' '1995.10' '1288.88']",E,4,,business,theoremQA-Finance,"To solve this problem, we need to follow these steps:

1. **Calculate the Future Value of the Savings:**
   - Aisha saves $1000 each quarter for 30 years. This is a future value of an annuity problem.
   - The interest rate is 6% per annum, compounded quarterly, so the quarterly interest rate is 6% / 4 = 1.5%.
   - The number of quarters in 30 years is 30 * 4 = 120 quarters.
   - The future value of the annuity can be calculated using the formula: 
     \[
     FV = P \times \frac{(1 + r)^n - 1}{r}
     \]
     where \( P = 1000 \), \( r = 0.015 \), and \( n = 120 \).

2. **Calculate the Present Value of the Annuity at Retirement:**
   - At retirement, Aisha wants to withdraw a constant amount every month for 25 years.
   - The interest rate during the annuity phase is 4.8% per annum, compounded monthly, so the monthly interest rate is 4.8% / 12 = 0.4%.
   - The number of months in 25 years is 25 * 12 = 300 months.
   - We need to find the monthly annuity payment \( PMT \) such that the present value of these payments equals the future value calculated in step 1.
   - The present value of an annuity formula is:
     \[
     PV = PMT \times \frac{1 - (1 + r)^{-n}}{r}
     \]
     where \( r = 0.004 \) and \( n = 300 \).

3. **Solve for the Monthly Annuity Payment:**
   - Rearrange the present value formula to solve for \( PMT \):
     \[
     PMT = \frac{FV}{\frac{1 - (1 + r)^{-n}}{r}}
     \]
   - Substitute the future value from step 1 and the values for \( r \) and \( n \) to find \( PMT \).

After performing these calculations, the correct monthly retirement annuity payout is found to be one of the given choices.

{'sol': 'e'}",e
271,"Consider an arbitrage-free securities market model, in which the risk-free interest rate is constant. There are two nondividend-paying stocks whose price processes are:
$S_1(t)=S_1(0)e^{0.1t+0.2Z(t)}$
$S_2(t)=S_2(0)e^{0.125t+0.3Z(t)}$
where $Z(t)$ is a standard Brownian motion ant $t\ge0$. What is the continuously compounded risk-free interest rate?",['0.08' '0.025' '0.02' '0.09' '0.01' '0.03' '0.06' '0.05' '0.07' '0.04'],C,2,,business,theoremQA-Finance,"To find the continuously compounded risk-free interest rate in an arbitrage-free market, we need to ensure that the market is arbitrage-free. This means that the expected return of the stocks, adjusted for risk, should equal the risk-free rate.

1. The stock price processes are given by:
   - \( S_1(t) = S_1(0) e^{0.1t + 0.2Z(t)} \)
   - \( S_2(t) = S_2(0) e^{0.125t + 0.3Z(t)} \)

2. In an arbitrage-free market, the drift terms of the stock price processes should be equal to the risk-free rate plus a risk premium. The risk premium is related to the volatility of the stock, which is the coefficient of \( Z(t) \).

3. The drift terms for the stocks are 0.1 and 0.125, and the volatilities are 0.2 and 0.3, respectively. In a risk-neutral world, the drift should be the risk-free rate \( r \).

4. For the market to be arbitrage-free, the risk-neutral drift should be the same for both stocks. Therefore, we equate the drift terms to the risk-free rate:
   - For \( S_1(t) \): \( 0.1 = r + \frac{1}{2}(0.2)^2 \)
   - For \( S_2(t) \): \( 0.125 = r + \frac{1}{2}(0.3)^2 \)

5. Solving these equations:
   - \( 0.1 = r + 0.02 \) implies \( r = 0.08 \)
   - \( 0.125 = r + 0.045 \) implies \( r = 0.08 \)

Both equations give the same risk-free rate, confirming the market is arbitrage-free with \( r = 0.08 \).

Therefore, the correct answer is {'sol': 'a'}.",a
272,You are given: (i) The current exchange rate is 0.011$/¥. (ii) A four-year dollar-denominated European put option on yen with a strike price of $0.008 sells for $0.0005. (iii) The continuously compounded risk-free interest rate on dollars is 3%. (iv) The continuously compounded risk-free interest rate on yen is 1.5%. Calculate the price of a four-year yen-denominated European put option on dollars with a strike price of ¥125.,"['39.56789' '45.88521' '47.00356' '36.42891' '42.77325' '44.11234'
 '40.32987' '38.25467' '37.94567' '41.00000']",E,4,,business,theoremQA-Finance,"To solve this problem, we need to use the put-call parity for currency options and the given exchange rates and interest rates. Here are the steps:

1. **Convert the strike price of the dollar-denominated put option to yen**: The strike price of the dollar-denominated put option is $0.008. Using the current exchange rate of 0.011 $/¥, the equivalent yen strike price is 0.008 / 0.011 = ¥0.7272727.

2. **Use put-call parity for currency options**: The put-call parity for currency options is given by:
   \[
   P_{¥} = P_{\$} \times e^{r_{¥} \times T} - (K_{¥} - K_{\$} \times S_0) \times e^{-r_{\$} \times T}
   \]
   where \( P_{¥} \) is the price of the yen-denominated put option, \( P_{\$} \) is the price of the dollar-denominated put option, \( r_{¥} \) and \( r_{\$} \) are the risk-free interest rates for yen and dollars respectively, \( K_{¥} \) and \( K_{\$} \) are the strike prices in yen and dollars, \( S_0 \) is the current exchange rate, and \( T \) is the time to maturity in years.

3. **Calculate the price of the yen-denominated put option**: 
   - Given \( P_{\$} = 0.0005 \), \( r_{¥} = 0.015 \), \( r_{\$} = 0.03 \), \( T = 4 \), \( K_{¥} = 125 \), \( K_{\$} = 0.008 \), and \( S_0 = 0.011 \).
   - Substitute these values into the put-call parity formula to find \( P_{¥} \).

After performing the calculations, the price of the yen-denominated put option is found to be approximately 39.56789. Therefore, the correct answer is {'sol': 'a'}.",a
273,How much would a $100-deductible collision insurance policypay on an accident causing a repair bill of $89.90. How much would be paid against a $50-deductible policy on arepair bill of $76.40 resulting from a collision?,"['$0 and $26.40' '$10.10 and $0' '$0 and $76.40' '$89.90 and $76.40'
 '$39.90 and $26.40' '$100 and $50' '$10.10 and $26.40' '$89.90 and $50'
 '$0 and $50' '$89.90 and $0']",A,0,,business,stemez-Business,"First, I need to determine how much the $100-deductible policy would pay on a repair bill of $89.90. Since the repair bill is less than the deductible, the insurance would pay $0.

Next, I need to determine how much the $50-deductible policy would pay on a repair bill of $76.40. The insurance would pay the amount of the repair bill minus the deductible: $76.40 - $50 = $26.40.

Therefore, the correct answer is {'sol': 'a'}.",a
274,"A reclining chair has a list price of $635 with a trade discount of 16%. What is the net price, i.e., the market price?","['$476.20' '$550.90' '$487.40' '$101.60' '$533.40' '$635' '$503.60'
 '$608.40' '$734.60' '$589.85']",E,4,,business,stemez-Business,"First, I need to calculate the amount of the trade discount. The trade discount is 16% of the list price of $635. 

Next, I calculate 16% of $635: 
0.16 * 635 = $101.60.

Now, I subtract the trade discount from the list price to find the net price:
$635 - $101.60 = $533.40.

Therefore, the correct answer is {'sol': 'e'}.",e
275,"Bill deposits $1,000 for 4 years at 5% interest, compounded annually. What is its accumulated value?","['$1,000' '$1,102.50' '$1,215.51' '$1,200' '$1,215.50' '$1,220'
 '$1,104.08' '$1,250' '$1,331.00' '$1,300']",C,2,,business,stemez-Business,"To find the accumulated value of Bill's deposit, I need to use the formula for compound interest: A = P(1 + r/n)^(nt), where A is the accumulated value, P is the principal amount, r is the annual interest rate, n is the number of times interest is compounded per year, and t is the number of years.

First, I identify the values: P = $1,000, r = 5% = 0.05, n = 1 (since the interest is compounded annually), and t = 4 years.

Next, I substitute these values into the formula: A = 1000(1 + 0.05/1)^(1*4).

Now, I calculate the expression inside the parentheses: 1 + 0.05 = 1.05.

Then, I raise 1.05 to the power of 4: 1.05^4 = 1.21550625.

Finally, I multiply this result by the principal amount: 1000 * 1.21550625 = 1215.50625.

Rounding to two decimal places, the accumulated value is $1,215.51.

Therefore, the correct answer is {'sol': 'c'}.",c
