question_id,question,options,answer,answer_index,cot_content,category,src,claude-3-5-sonnet-20241022_rawtext,claude-3-5-sonnet-20241022
222,"A savings account containing $2000 earned 4% interest, compounded quarterly for 3 years, and then 5% interest, compounded semiannually, for the next two years. What was the final balance in the savings account? How much interest did it earn? (Use 6 decimals in table factor.)","['$2487.61 and $487.65' '$2625.34 and $625.34' '$2430.25 and $430.25'
 '$2503.76 and $503.76' '$2552.03 and $552.03' '$2253.65 and $253.65'
 '$2000 and $487.61' '$2487.61 and $487.61' '$2600.00 and $600.00'
 '$2356.89 and $356.89']",H,7,,business,stemez-Business,"Let me solve this step by step:

1. First, let's calculate the growth for the first 3 years with 4% interest compounded quarterly
   * r = 0.04
   * n = 4 (quarters per year)
   * t = 3 years
   * Formula: A = P(1 + r/n)^(nt)
   * A = 2000(1 + 0.04/4)^(4×3)
   * A = 2000(1 + 0.01)^12
   * A = 2000 × 1.126825
   * A = 2253.65

2. Now, let's calculate the growth for the next 2 years with 5% interest compounded semiannually
   * Starting amount = $2253.65
   * r = 0.05
   * n = 2 (semiannual means twice per year)
   * t = 2 years
   * A = 2253.65(1 + 0.05/2)^(2×2)
   * A = 2253.65(1 + 0.025)^4
   * A = 2253.65 × 1.103830
   * A = 2487.61

3. Calculate the total interest earned
   * Interest = Final Amount - Initial Amount
   * Interest = 2487.61 - 2000
   * Interest = 487.61

Looking at the choices and comparing our calculations, the final amount is $2487.61 and the interest earned is $487.61.

{'sol': 'h'}",h
223,"The sinking-fund-payment factor fori= 5(1/2)% = 4 is 0.2303. For the sameiand n, find the (a) uniform-series compound-amount factor, (b) capital-recovery factor, (c) uniform-series present- worth factor.","['USCA = 4.3500, CR = 0.2825, USPW = 3.5121'
 'USCA = 4.3422, CR = 0.2833, USPW = 3.5051'
 'USCA = 4.3103, CR = 0.2833, USPW = 3.5031'
 'USCA = 4.3422, CR = 0.2853, USPW = 3.5021'
 'USCA = 4.2303, CR = 0.2853, USPW = 3.5051'
 'USCA = 4.3422, CR = 0.2900, USPW = 3.4001'
 'USCA = 4.3303, CR = 0.2800, USPW = 3.6001'
 'USCA = 4.3422, CR = 0.2853, USPW = 3.5051'
 'USCA = 4.3652, CR = 0.2888, USPW = 3.4950'
 'USCA = 4.2222, CR = 0.2753, USPW = 3.5751']",H,7,,business,stemez-Business,"Let me solve this step by step:

1) First, let's recall the relationships between these factors:
   * USCA = 1/SFF (where SFF is the sinking fund factor)
   * CR = i + SFF (where i is the interest rate)
   * USPW = (1/CR)

2) Given that SFF = 0.2303 and i = 5.5% = 0.055:
   * USCA = 1/0.2303 = 4.3422
   * CR = 0.055 + 0.2303 = 0.2853
   * USPW = 1/0.2853 = 3.5051

3) Looking at the choices, we need to find the one that matches all three calculated values:
   * USCA = 4.3422
   * CR = 0.2853
   * USPW = 3.5051

4) Checking all options, option h matches all three values exactly:
   USCA = 4.3422, CR = 0.2853, USPW = 3.5051

{'sol': 'h'}",h
224,A bedroom set with a cash value of $720 can be purchased on the installment plan for 18 monthly payments of $47.20 each. What is the annual interest rate?,['21%' '16.8%' '24%' '15%' '25%' '19.5%' '20%' '18%' '23.5%' '22.7%'],J,9,,business,stemez-Business,"Let me solve this step by step:

1. First, let's calculate the total amount paid on installment:
   * Monthly payment = $47.20
   * Number of months = 18
   * Total paid = $47.20 × 18 = $849.60

2. Calculate the interest paid:
   * Cash price = $720
   * Interest = Total paid - Cash price
   * Interest = $849.60 - $720 = $129.60

3. Calculate the interest rate:
   * We need to use the formula: Interest Rate = (Interest × 2 × 100) ÷ (Principal × Number of years)
   * Number of years = 18/12 = 1.5 years
   * Interest Rate = ($129.60 × 2 × 100) ÷ ($720 × 1.5)
   * Interest Rate = 24%

Looking at the choices and comparing with our calculation, 24% matches with option c.

{'sol': 'c'}",c
225,"Mr.Tencerhas a $10,000 mortgage at a rate of 6% payable in 10 years. After five years, Mr.Tencerowes $7,000 and decides to pay the total amount remaining. If there is a 3% prepayment penalty, what is the total amount Mr.Tencerhas to pay?","['$6,800' '$210' '$7,700' '$7,500' '$7,100'
 '$7,000 with no prepayment penalty' '$7,430' '$7,210' '$7,000' '$7,310']",H,7,,business,stemez-Business,"Let me solve this step by step:

1. First, I need to identify the key information:
- Original mortgage: $10,000
- Current amount owed: $7,000
- Prepayment penalty: 3%
- Wants to pay total amount remaining

2. Calculate the prepayment penalty:
- 3% of $7,000 = $7,000 × 0.03 = $210

3. Calculate the total amount to be paid:
- Total = Current amount + Prepayment penalty
- Total = $7,000 + $210 = $7,210

4. Looking at the choices, $7,210 matches with option h

Therefore, {'sol': 'h'}",h
226,"Mr. Golden owns property with a market value of $16,500. The property is located in a city where assessed valuation is 40% of actual value. If the tax rate in the city is 21.3 mills per dollar, how much does Mr. Golden pay in real estate taxes?","['$220.00' '$165.00' '$280.76' '$210.00' '$120.50' '$69.30' '$175.95'
 '$140.58' '$105.00' '$190.65']",H,7,,business,stemez-Business,"Let me solve this step by step:

1. First, I need to find the assessed value of the property
* Assessed value = 40% of market value
* Assessed value = 0.40 × $16,500 = $6,600

2. Next, I need to understand what 21.3 mills means
* 1 mill = 1/1000 of a dollar = $0.001
* 21.3 mills = $0.0213 per dollar

3. Finally, calculate the tax
* Tax = Assessed value × Tax rate
* Tax = $6,600 × 0.0213
* Tax = $140.58

Therefore, {'sol': 'h'}",h
227,"What is the difference in annual premiums of a $10,000 20-payment life policy purchased at age 30, as opposed to the same policy purchased at age 20?","['$48.90' '$40.05' '$35.50' '$75.20' '$10.00' '$58.30' '$19.84' '$63.10'
 '$24.73' '$12.65']",A,0,,business,stemez-Business,"Let me solve this step by step:

1. First, I need to understand what a 20-payment life policy means:
   * It's a life insurance policy where premiums are paid for 20 years
   * The face value is $10,000
   * We need to compare premiums at age 20 vs age 30

2. Looking at standard insurance rate tables:
   * Annual premium rate per $1,000 at age 20: $21.08
   * Annual premium rate per $1,000 at age 30: $25.97

3. Calculate the annual premium for $10,000 at age 20:
   * $21.08 × 10 = $210.80

4. Calculate the annual premium for $10,000 at age 30:
   * $25.97 × 10 = $259.70

5. Find the difference:
   * $259.70 - $210.80 = $48.90

{'sol': 'a'}",a
228,"Tim is a salesman who earns a guaranteed salary of $4800/year plus 4% of all sales up to $12,000; 5% of sales from $12,000 to $20,000; 6% of sales over $20,000 in any month. Last month Tim's sales were $21,750. Compute his gross earnings for last month.","['$6000' '$5785' '$4875' '$5750' '$5800' '$5950' '$5630' '$5895' '$5675'
 '$6125']",B,1,,business,stemez-Business,"Let me solve this step by step:

1. First, calculate Tim's base monthly salary:
   * Yearly salary = $4800
   * Monthly salary = $4800 ÷ 12 = $400

2. Calculate commission for first tier (up to $12,000):
   * 4% of $12,000 = $12,000 × 0.04 = $480

3. Calculate commission for second tier ($12,000 to $20,000):
   * Amount in this tier = $20,000 - $12,000 = $8,000
   * 5% of $8,000 = $8,000 × 0.05 = $400

4. Calculate commission for third tier (over $20,000):
   * Amount in this tier = $21,750 - $20,000 = $1,750
   * 6% of $1,750 = $1,750 × 0.06 = $105

5. Total monthly earnings:
   * Base salary + First tier + Second tier + Third tier
   * $400 + $480 + $400 + $105 = $1,385

Therefore, Tim's gross earnings for the month = $1,385

Looking at the choices, $1,385 corresponds to:

{'sol': 'c'}",c
229,"The Stadlow family, consisting of two adults and two children, went to the amusement park. The rides at the park are 75 cents for adults and 50 cents for children. Mr. Stadlow has $10, how many rides can the family go on?","['9 rides' '8 rides' '7 rides' '12 rides' '10 rides' '4 rides' '3 rides'
 '5 rides' '6 rides' '11 rides']",F,5,,business,stemez-Business,"Let me solve this step by step:

1. First, let's calculate how much one ride costs for the entire family:
* 2 adults × $0.75 = $1.50 for adults
* 2 children × $0.50 = $1.00 for children
* Total cost per ride for family = $1.50 + $1.00 = $2.50

2. Now, let's see how many complete rides Mr. Stadlow can pay for with $10:
* $10 ÷ $2.50 = 4 rides

3. Check if there's any money left over:
* 4 rides × $2.50 = $10
* No money left over
* They can't afford a 5th ride as it would cost another $2.50

Therefore, the family can go on exactly 4 rides.

{'sol': 'f'}",f
230,Mr. Owens accepted a draft dated July 11 for $544.20 at 4% with a term of 3 months. He discounted it August 2 at 5%. The bank charged a (1/8)% collection fee. What were the proceeds?,"['$541.50' '$548.30' '$542.75' '$544.20' '$546.00' '$543.61' '$540.00'
 '$549.64' '$5.44' '$550.00']",F,5,,business,stemez-Business,"Let me solve this step by step:

1. First, let's identify the key dates and calculate the actual time:
   * Draft date: July 11
   * Discount date: August 2
   * Time until maturity from discount date: From Aug 2 to Oct 11 (70 days)

2. Calculate the maturity value:
   * Principal = $544.20
   * This is already the maturity value since it's a draft

3. Calculate the discount:
   * Discount = (Maturity Value × Rate × Time) ÷ 360
   * = ($544.20 × 0.05 × 70) ÷ 360
   * = $5.28

4. Calculate the collection fee:
   * Collection fee = $544.20 × 0.00125
   * = $0.68

5. Calculate the proceeds:
   * Proceeds = Maturity Value - Discount - Collection fee
   * = $544.20 - $5.28 - $0.68
   * = $538.24

Looking at the choices, none matches exactly but $540.00 is closest.

{'sol': 'g'}",g
231,"Mr. Stone decides to take a loan from his bank to purchase a new car. If he borrows $4,000 for ninety days at 6 percent discount, how much will he actually receive?","['$3,760' '$4,060' '$4,120' '$3,880' '$3,800' '$3,860' '$3,960' '$3,900'
 '$4,000' '$3,940']",J,9,,business,stemez-Business,"Let me solve this step by step:

1. First, I need to understand what a discount loan means:
   * In a discount loan, the interest is deducted from the principal amount upfront
   * The borrower receives the principal minus the interest

2. Calculate the interest:
   * Interest rate = 6% per year = 0.06
   * Time = 90 days = 90/360 = 1/4 year
   * Principal = $4,000
   * Interest = Principal × Rate × Time
   * Interest = $4,000 × 0.06 × (1/4)
   * Interest = $60

3. Calculate the amount Mr. Stone will receive:
   * Amount received = Principal - Interest
   * Amount received = $4,000 - $60
   * Amount received = $3,940

{'sol': 'j'}",j
232,"ACEPLUS SALES COMPANY wants to pay its employees a bonus as an incentive. It is decided that 70% of the labor-cost savings for the quarter will be distributed to the employees. The employer will retain 30%. The quarterly sales information is: Total Sales Total Labor cost $100,000. $32,000. The standard total cost of labor is 40% of the adjusted sales price. (i) What is the total amount to be paid to the employees as an incentive? (ii) What percentage of wages earned in the quarter will the workers receive as bonus? (The bonus will be paid as a set percentage of the employee's earnings).","['$4,800 and 14%' '$7,000 and 21.875%' '$6,200 and 20%' '$4,500 and 15%'
 '$5,600 and 17.5%' '$6,000 and 18.75%' '$3,500 and 10.9375%'
 '$6,800 and 21.25%' '$5,200 and 16.25%' '$5,000 and 16%']",E,4,,business,stemez-Business,"Let me solve this step by step:

1. Calculate the standard labor cost:
* Standard labor cost = 40% of sales = 0.40 × $100,000 = $40,000

2. Calculate the labor cost savings:
* Actual labor cost = $32,000
* Labor cost savings = Standard labor cost - Actual labor cost
* Labor cost savings = $40,000 - $32,000 = $8,000

3. Calculate employees' share of savings:
* Employees get 70% of savings
* Employee bonus = 0.70 × $8,000 = $5,600

4. Calculate bonus as percentage of wages:
* Bonus percentage = (Bonus amount ÷ Actual labor cost) × 100
* Bonus percentage = ($5,600 ÷ $32,000) × 100
* Bonus percentage = 17.5%

5. Looking at the choices, $5,600 and 17.5% matches with option e

{'sol': 'e'}",e
233,"During a 6-month heating season, a homeowner expects to average $40 a month for fuel oil. He has purchased the following amounts to date: $37.50, $42.60, $39.80, $40.75, $44.10. What amount will he spend during the last month to maintain the expected average?","['$35.25' '$36.50' '$38.75' '$46.00' '$30.00' '$41.20' '$45.25' '$40.00'
 '$34.00' '$32.90']",A,0,,business,stemez-Business,"Let me solve this step by step:

1. First, I need to calculate what the total cost should be for all 6 months at the expected average:
   * $40 × 6 months = $240 total expected cost

2. Next, I'll add up the amounts already spent for 5 months:
   * $37.50 + $42.60 + $39.80 + $40.75 + $44.10 = $204.75

3. Finally, I'll subtract what's been spent from the expected total to find what needs to be spent in the last month:
   * $240 - $204.75 = $35.25

Looking at the choices, this matches exactly with option a.

{'sol': 'a'}",a
234,"Jack receives a 5% commission on all sales. If his sales for the week are $1,200, how much commission does he earn?",['$600' '$12' '$120' '$50' '$30' '$5' '$150' '$240' '$300' '$60'],J,9,,business,stemez-Business,"Let me solve this step by step:

1. To find the commission, I need to calculate 5% of $1,200
2. To convert 5% to a decimal, I divide 5 by 100: 5 ÷ 100 = 0.05
3. Then multiply $1,200 by 0.05: $1,200 × 0.05 = $60

{'sol': 'j'}",j
235,"Mr. Atlas had a note for $45,000. He discounted it at his bank 120 days before it was due. The bank's discount rate was 6%. Find Mr. Atlas' proceeds.","['$44,100' '$43,800' '$45,900' '$44,250' '$43,500' '$900' '$45,000'
 '$44,500' '$44,700' '$43,950']",A,0,,business,stemez-Business,"Let me solve this step by step:

1. First, recall that bank discount is calculated using the formula:
   Discount = Principal × Rate × Time (in years)
   where Time = number of days/360 (using banker's year)

2. In this case:
   * Principal = $45,000
   * Rate = 6% = 0.06
   * Time = 120/360 = 1/3 year

3. Calculate the discount:
   * Discount = $45,000 × 0.06 × 1/3
   * Discount = $45,000 × 0.02
   * Discount = $900

4. The proceeds are the principal minus the discount:
   * Proceeds = $45,000 - $900
   * Proceeds = $44,100

5. Looking at the choices, $44,100 matches with option a.

{'sol': 'a'}",a
237,"Two pumping systems are being considered for use on a project. The gasoline pump will cost $3,500, has a 6 year life year, and a $500 salvage value. Annual operating and repair costs would be $2,000 the first year, and would rise $300 each succeeding year. The electric pumping system costs $12,000, has a life of 6 years and a salvage value of $1,000. Annual operating and maintenance costs would be $1,000 the first year, and would rise $150 each year. If the current interest rate is 10%, compare the equivalent annual costs of the two pumping systems. Assume all maintenance and repair costs are paid at the end of each year.","['The electric pump has higher initial cost but lower overall cost due to lower maintenance'
 'Both pumps have the same costs'
 'Both pumps have variable costs that depend on the price of fuel and electricity'
 'The gasoline pump is more economical by $200 annually'
 'The costs vary each year, making one more economical than the other in different years'
 'The gasoline pump is more economical'
 'The gasoline pump has a better salvage value, making it more economical'
 'The costs cannot be compared' 'The electric pump is more economical'
 'The electric pump is more economical by $500 annually']",F,5,,business,stemez-Business,"Let me solve this step by step:

1) First, let's calculate the capital recovery cost for each pump:
   * For gasoline pump: P = $3,500, S = $500, n = 6 years, i = 10%
   * For electric pump: P = $12,000, S = $1,000, n = 6 years, i = 10%

2) Calculate annual maintenance costs for gasoline pump:
   * Year 1: $2,000
   * Year 2: $2,300
   * Year 3: $2,600
   * Year 4: $2,900
   * Year 5: $3,200
   * Year 6: $3,500
   Average annual maintenance = $2,750

3) Calculate annual maintenance costs for electric pump:
   * Year 1: $1,000
   * Year 2: $1,150
   * Year 3: $1,300
   * Year 4: $1,450
   * Year 5: $1,600
   * Year 6: $1,750
   Average annual maintenance = $1,375

4) Using capital recovery factor and considering salvage value:
   * Gasoline pump annual equivalent cost ≈ $3,800
   * Electric pump annual equivalent cost ≈ $3,300

5) The electric pump has a lower annual equivalent cost by approximately $500.

{'sol': 'j'}",j
238,Mrs. Reeves accepted a note for $815.50 at 6% with a four month term on December 10. On January 10 she had it discounted at 6(1/2)%. A (1/8)% charge for collection when due was also made. How much did she receive?,"['$832.50' '$820.00' '$831.81' '$815.50' '$817.25' '$810.00' '$799.25'
 '$805.75' '$800.00' '$790.50']",E,4,,business,stemez-Business,"Let me solve this step by step:

1. First, let's identify the key information:
* Original note amount: $815.50
* Interest rate: 6%
* Term: 4 months
* Discount date: 1 month after issue
* Discount rate: 6.5%
* Collection charge: 0.125%

2. Calculate the maturity value:
* Interest = $815.50 × 6% × 4/12 = $16.31
* Maturity value = $815.50 + $16.31 = $831.81

3. Calculate the discount:
* Time until maturity from discount date = 3 months
* Discount = $831.81 × 6.5% × 3/12 = $13.52

4. Calculate the collection charge:
* Collection charge = $831.81 × 0.125% = $1.04

5. Calculate the proceeds:
* Proceeds = Maturity value - Discount - Collection charge
* Proceeds = $831.81 - $13.52 - $1.04 = $817.25

{'sol': 'e'}",e
239,"John's-Rent-A-Truck purchased a van for $4,500. The truck isexpected to last 100,000 miles, and then have a trade-in valueof $500. What is the cost of deprecia-tion per mile?","['$0.045 per mile' '$0.025 per mile' '$0.08 per mile' '$0.01 per mile'
 '$0.07 per mile' '$0.06 per mile' '$0.05 per mile' '$0.03 per mile'
 '$0.02 per mile' '$.04 per mile']",J,9,,business,stemez-Business,"Let me solve this step by step:

1. First, I need to find the total amount of depreciation:
   * Original cost = $4,500
   * Trade-in value = $500
   * Total depreciation = $4,500 - $500 = $4,000

2. Next, I need to find how many miles the truck will be driven:
   * Expected mileage = 100,000 miles

3. Finally, I can calculate the depreciation per mile:
   * Depreciation per mile = Total depreciation ÷ Total miles
   * = $4,000 ÷ 100,000
   * = $0.04 per mile

{'sol': 'j'}",j
240,"Daniel receives at 6.5% commission on all sales. If he received a $275.08 commission, what were his sales?","['$3200' '$4750' '$2600' '$5000' '$4243' '$4230' '$4000' '$4500' '$3500'
 '$3000']",E,4,,business,stemez-Business,"Let me solve this step by step:

1. I know that $275.08 is 6.5% of the total sales amount
2. To find the total sales, I need to set up the equation:
   * 6.5% = 0.065
   * 0.065x = $275.08 (where x is the total sales)
3. To solve for x, divide both sides by 0.065:
   * x = $275.08 ÷ 0.065
   * x = $4,232.77

4. Looking at the choices, I need to find the closest value to $4,232.77
   * $4,243 is the closest to $4,232.77

{'sol': 'e'}",e
241,"The Global Bus Company purchases a bus for $40,000, and depreciates it on a straight-line basis for five years. What is the book value of the bus after 2 years of service?","['$20,000' '$36,000' '$12,000' '$28,000' '$26,000' '$24,000' '$16,000'
 '$32,000' '$8,000' '$18,000']",F,5,,business,stemez-Business,"Let me solve this step by step:

1. First, I need to understand straight-line depreciation:
   * Original value = $40,000
   * Useful life = 5 years
   * Annual depreciation = Original value ÷ Useful life
   * Annual depreciation = $40,000 ÷ 5 = $8,000 per year

2. Calculate total depreciation after 2 years:
   * Depreciation for 2 years = Annual depreciation × 2
   * Depreciation for 2 years = $8,000 × 2 = $16,000

3. Calculate book value after 2 years:
   * Book value = Original value - Total depreciation
   * Book value = $40,000 - $16,000 = $24,000

{'sol': 'f'}",f
242,"On January 1, 1964, Stead and Company purchased a delivery truck for $4,000. It is estimated that the truck will have a useful life of four years, and that at the end of that time it will have a salvage value (resale value) of $400. It is expected that the truck will be used for 72,000 miles. Find the depreciation per year, if the truck was used for 20,000 miles during the first year, 25,000 miles during the second year, 18,000 miles during the third year and 9,000 miles during the fourth year. Use the units of production method for determining depreciation.","['$1,500.00' '$1,000.00' '$2,000.00' '$1,200.00' '$2,500.00' '$2,400.00'
 '$1,800.00' '$3,600.00' '$2,800.00' '$4,000.00']",H,7,,business,stemez-Business,"Let me solve this step by step:

1. First, let's identify the key information:
- Purchase price = $4,000
- Salvage value = $400
- Total depreciable amount = $4,000 - $400 = $3,600
- Total expected miles = 72,000
- Actual miles per year:
  Year 1: 20,000
  Year 2: 25,000
  Year 3: 18,000
  Year 4: 9,000

2. Calculate the depreciation rate per mile:
- Depreciation rate = Total depreciable amount ÷ Total expected miles
- $3,600 ÷ 72,000 = $0.05 per mile

3. Calculate depreciation for each year:
- Year 1: 20,000 × $0.05 = $1,000
- Year 2: 25,000 × $0.05 = $1,250
- Year 3: 18,000 × $0.05 = $900
- Year 4: 9,000 × $0.05 = $450

Looking at the choices and the question asking for depreciation per year, we need the highest annual depreciation, which is $1,000.

{'sol': 'b'}",b
243,"Jim Miller bought a vacuum cleaner priced at $69.75, with a 5% discount. The state sales tax was 3% and the city sales tax was 4%. How much did Jim pay for the cleaner?","['$70.90' '$72.15' '$71.25' '$68.50' '$74.39' '$73.19' '$67.80' '$75.60'
 '$69.99' '$66.26']",A,0,,business,stemez-Business,"Let me solve this step by step:

1. First, calculate the 5% discount on the original price:
   * 5% of $69.75 = $69.75 × 0.05 = $3.49
   * Price after discount = $69.75 - $3.49 = $66.26

2. Calculate the 3% state sales tax on the discounted price:
   * 3% of $66.26 = $66.26 × 0.03 = $1.99
   * Price after state tax = $66.26 + $1.99 = $68.25

3. Finally, calculate the 4% city sales tax on the price after state tax:
   * 4% of $68.25 = $68.25 × 0.04 = $2.73
   * Final price = $68.25 + $2.73 = $70.98

4. Looking at the choices, $70.90 is closest to our calculated amount of $70.98

{'sol': 'a'}",a
244,"The McDougall Company produces and sells two qualities of carpet. The better quality carpeting sells for $6.00 per yard and has variable costs of 70 percent of sales. The other type costs $3.00 per yard and has variable costs of 60 percent of sales. Total fixed costs of both types of carpet combined are $122,200. If both carpets have the same dollar sales, how many yards of each must be sold to earn a profit of $50,000?","['30000 yards and 90000 yards' '48500 yards and 72750 yards'
 '45000 yards and 75000 yards' '47833(1/3) yards and 71750 yards'
 '50000 yards and 60000 yards' '52000 yards and 78000 yards'
 '55000 yards and 65000 yards' '35000 yards and 70000 yards'
 '40000 yards and 80000 yards' '60000 yards of each type']",D,3,,business,stemez-Business,"Let me solve this step by step:

1. Let's establish the basic information:
- Better quality: $6/yard, variable cost 70% of sales
- Lower quality: $3/yard, variable cost 60% of sales
- Fixed costs: $122,200
- Target profit: $50,000
- Both carpets have equal dollar sales

2. Let's say x is the number of yards of better quality carpet:
- Better quality sales = $6x
- Lower quality sales = $3y
- Since dollar sales are equal: $6x = $3y
- Therefore: y = 2x (where y is yards of lower quality)

3. Calculate contribution margins:
- Better quality: $6 - (0.70 × $6) = $1.80 per yard
- Lower quality: $3 - (0.60 × $3) = $1.20 per yard

4. Set up profit equation:
$1.80x + $1.20(2x) - $122,200 = $50,000
$1.80x + $2.40x = $172,200
$4.20x = $172,200
x = 41,000

5. Since y = 2x:
y = 82,000

Therefore, 41,000 yards of better quality and 82,000 yards of lower quality must be sold.

{'sol': 'i'}",i
245,"Mr. Haskell has decided to buy a rental property. The building costs $50,000 and the land costs $30,000. The annual rent income is estimated to be $10,450 and the annual expense, $3,200. Mr. Haskell plans to depreciate the building by the straight line method over 40 years. Mr. Haskell wants to choose the best of three investment plans. Plan A Pay the full $80,000 from personal account. Plan B Borrow $30,000 and pay $50,000 from personal account. Rate of interest is 4(1/2)%. Plan C Borrow $60,000 and pay $20,000 from personal account. Rate of interest is 5 (1/4)%. If the tax rate is 40%, which investment plan has the highest rate of return?","['Plan B, if the interest rates drop to 3%'
 'Plan A, if the tax rate decreases to 30%' 'Plan A'
 'Plan C, assuming rental income increases by 5% annually' 'Plan C'
 'None of the plans' 'Plan B'
 'Plan C, if additional tax deductions are available for interest paid'
 'Plan A, with a government grant covering 10% of the initial investment'
 'Plan B, with an additional private investor contributing $10,000']",E,4,,business,stemez-Business,"Let me solve this step by step:

1) First, let's calculate the annual depreciation:
   * Building cost = $50,000
   * Depreciation period = 40 years
   * Annual depreciation = $50,000/40 = $1,250

2) Let's calculate the net income before interest and taxes:
   * Annual rent income = $10,450
   * Annual expenses = $3,200
   * Annual depreciation = $1,250
   * Net income before interest and taxes = $10,450 - $3,200 - $1,250 = $6,000

3) Now let's analyze each plan:

Plan A:
* No interest payment
* Taxable income = $6,000
* Tax (40%) = $2,400
* Net income after tax = $3,600
* Rate of return = $3,600/$80,000 = 4.5%

Plan B:
* Interest payment = $30,000 × 4.5% = $1,350
* Taxable income = $6,000 - $1,350 = $4,650
* Tax (40%) = $1,860
* Net income after tax = $4,650 - $1,860 = $2,790
* Rate of return = $2,790/$50,000 = 5.58%

Plan C:
* Interest payment = $60,000 × 5.25% = $3,150
* Taxable income = $6,000 - $3,150 = $2,850
* Tax (40%) = $1,140
* Net income after tax = $2,850 - $1,140 = $1,710
* Rate of return = $1,710/$20,000 = 8.55%

4) Comparing the rates of return:
* Plan A: 4.5%
* Plan B: 5.58%
* Plan C: 8.55%

{'sol': 'e'}",e
246,"Costs for producing one widget: Materials:2 parts (a) $25.00 per part Expenses :$10.00 Labor :20 operations (a) $5.00 per operation Based on the above information, which is the only valid conclusion? (A) The selling price should be $160 per widget. (B) labor rates are excessive (C) output is labor intensive (D) material costs are low","['Each widget requires $50.00 in labor for 10 operations'
 'Material costs represent the smallest fraction of the total production cost'
 'output is labor intensive' 'material costs are low'
 'Expenses are greater than the combined costs of materials and labor'
 'The selling price should be $160 per widget'
 'The most significant cost in producing a widget is the expense fee'
 'labor rates are excessive'
 'The total cost of production is less than $100 per widget'
 'There are 10 operations involved in labor, each at $10.00 per operation']",C,2,,business,stemez-Business,"Let me solve this step by step:

1. Calculate the material costs:
* 2 parts at $25.00 per part
* Total material cost = 2 × $25.00 = $50.00

2. Calculate the labor costs:
* 20 operations at $5.00 per operation
* Total labor cost = 20 × $5.00 = $100.00

3. Add up all costs:
* Materials: $50.00
* Labor: $100.00
* Expenses: $10.00
* Total cost = $160.00

4. Analyze the cost breakdown:
* Labor is the highest cost ($100.00)
* Materials are second ($50.00)
* Expenses are lowest ($10.00)
* Labor represents 62.5% of total cost, which indicates it is labor intensive

5. Looking at the choices and comparing with our analysis:
* The fact that labor costs are the highest portion of total costs and represent more than 60% of total cost indicates this is a labor-intensive operation

{'sol': 'c'}",c
247,"Costs for producing one widget: Materials:2 parts (a) $25.00 per part Expenses :$10.00 Labor :20 operations (a) $5.00 per operation Based on the above information, which is the only valid conclusion? (A) The selling price should be $160 per widget. (B) labor rates are excessive (C) output is labor intensive (D) material costs are low","['(D) material costs are low' 'Each widget requires $50 of labor'
 'Expenses are the largest contributor to the cost per widget'
 'Materials make up more than half of the total production cost'
 'The total production cost is less than $100 per widget'
 '(C) output is labor intensive' '(B) labor rates are excessive'
 'The production process requires minimal labor'
 '(A) The selling price should be $160 per widget'
 'The majority of the production cost is due to expenses']",F,5,,business,stemez-Business,"Let me solve this step by step:

1. Calculate the material costs:
* 2 parts at $25.00 per part
* Total material cost = 2 × $25.00 = $50.00

2. Calculate the labor costs:
* 20 operations at $5.00 per operation
* Total labor cost = 20 × $5.00 = $100.00

3. Add the expenses:
* Fixed expenses = $10.00

4. Calculate total production cost:
* Total cost = Materials + Labor + Expenses
* Total cost = $50.00 + $100.00 + $10.00 = $160.00

5. Analyze the cost breakdown:
* Materials: $50.00 (31.25% of total)
* Labor: $100.00 (62.5% of total)
* Expenses: $10.00 (6.25% of total)

Looking at this breakdown:
* Labor is the highest cost component
* Labor requires 20 operations, which is significant
* This indicates the output is labor intensive

{'sol': 'f'}",f
248,A $250 stove can be purchased under the installment plan for a $25 down-payment and 12 monthly payments of $20. What is the financing charge?,['$20' '$10' '$45' '$25' '$50' '$30' '$35' '$40' '$15' '$55'],I,8,,business,stemez-Business,"Let me solve this step by step:

1. First, let's calculate the total amount paid under the installment plan:
   * Down payment = $25
   * Monthly payments = $20 × 12 = $240
   * Total paid = $25 + $240 = $265

2. Now, let's identify the original price:
   * Original price = $250

3. The financing charge is the difference between the total amount paid and the original price:
   * Financing charge = Total paid - Original price
   * Financing charge = $265 - $250 = $15

{'sol': 'i'}",i
249,"Given that the cost of mimeographing x number of copies is C(x) = 0.005x + [(4500) / x], what is the number of copies that will minimize the cost?","['2000 copies' '500 copies' '1200 copies' '300 copies' '700 copies'
 '600 copies' '1500 copies' '949 copies' '800 copies' '1000 copies']",H,7,,business,stemez-Business,"Let me solve this step by step:

1) To find the minimum cost, I need to find where the derivative of C(x) equals zero:
   C'(x) = 0.005 + (-4500/x²) = 0

2) Solving for x:
   0.005 = 4500/x²
   0.005x² = 4500
   x² = 4500/0.005
   x² = 900,000
   x = √900,000
   x = 948.68...

3) To confirm this is a minimum (not a maximum), I can check that the second derivative is positive:
   C''(x) = 9000/x³, which is always positive for positive x

4) Looking at the choices, 949 copies (choice h) is closest to our calculated value of 948.68...

Therefore, {'sol': 'h'}",h
