question_id,question,options,answer,answer_index,cot_content,category,src,claude-3-5-sonnet-20241022_rawtext,claude-3-5-sonnet-20241022
185,"Mr. Langham decides to take a loan from his bank for $60 at a nominal rate of 6%. If he agrees to repay the loan in equal installments over a period of 15 months, how much will each of the monthly payments be?","['$4.60' '$4.30' '$4.70' '$4.50' '$3.80' '$4.00' '$4.10' '$64.50' '$5.00'
 '$60']",B,1,,business,stemez-Business,"Let's  solve  this  step  by  step:

1.  First,  we  need  to  understand  what  we're  calculating:
   -  Principal  (P)  =  $60
   -  Annual  interest  rate  (r)  =  6%  =  0.06
   -  Monthly  interest  rate  (i)  =  0.06/12  =  0.005
   -  Number  of  months  (n)  =  15

2.  We'll  use  the  loan  payment  formula:
   Payment  =  P  *  (i*(1+i)^n)/((1+i)^n-1)
   where:
   -  P  is  the  principal
   -  i  is  the  monthly  interest  rate
   -  n  is  the  number  of  payments

3.  Let's  plug  in  the  numbers:
   Payment  =  60  *  (0.005*(1+0.005)^15)/((1+0.005)^15-1)
   
4.  Using  a  calculator:
   -  (1+0.005)^15  =  1.0777
   -  0.005  *  1.0777  =  0.00539
   -  1.0777  -  1  =  0.0777
   -  0.00539/0.0777  =  0.0694
   -  60  *  0.0694  =  4.30

Therefore,  the  monthly  payment  would  be  $4.30.

{'sol':  'b'}",b
186,A television sells for $226.50. The markup is 30% based on the cost. Find the cost.,"['$190.20' '$152.35' '$198.75' '$174.23' '$210.00' '$158.90' '$165.35'
 '$145.00' '$200.50' '$180.40']",D,3,,business,stemez-Business,"Let's  solve  this  step  by  step:

1.  First,  let's  understand  what  markup  means:
   *  Markup  is  the  amount  added  to  the  cost  to  get  the  selling  price
   *  30%  markup  means  the  selling  price  is  130%  of  the  cost

2.  Let's  set  up  an  equation:
   *  If  cost  =  x
   *  Then  x  +  0.3x  =  $226.50
   *  Or  1.3x  =  $226.50

3.  Solve  for  x:
   *  x  =  $226.50  ÷  1.3
   *  x  =  $174.23

4.  Verify:
   *  Cost  =  $174.23
   *  30%  of  $174.23  =  $52.27
   *  $174.23  +  $52.27  =  $226.50  ✓

{'sol':  'd'}",d
187,"Assume that some function, K = F (i) is the cost of the production and marketing of a product, and the total cost (K) is solelydependantupon the number of items produced, whereistands for the number of items produced. Then, the average rate of change in cost = {change in total cost / change in number of items) ; (\DeltaK/\Deltai) = [{F(i_2) - F(i_1)} / {i_2 - i_1}]. Suppose the production and marketing cost of a pair of compasses is K = F (i) = 3\surdi . When O \leqi\leq 250. What then, is the average rate of change in cost, (a) fromi= 25 toi= 100 ? (b) fromi= 25 toi= 225 ?","['$.15 per unit from 25 to 100 items, $.20 per unit from 25 to 225 items'
 '$.10 per unit from 25 to 100 items, $.30 per unit from 25 to 225 items'
 '$.40 per unit from 25 to 100 items, $.10 per unit from 25 to 225 items'
 '$.25 per unit from 25 to 100 items, $.20 per unit from 25 to 225 items'
 '$.30 per unit from 25 to 100 items, $.05 per unit from 25 to 225 items'
 '$.22 per unit from 25 to 100 items, $.18 per unit from 25 to 225 items'
 '$.35 per unit from 25 to 100 items, $.25 per unit from 25 to 225 items'
 '$.18 per unit from 25 to 100 items, $.12 per unit from 25 to 225 items'
 '$.20 per unit from 25 to 100 items, $.15 per unit from 25 to 225 items'
 '$.25 per unit from 25 to 100 items, $.10 per unit from 25 to 225 items']",I,8,,business,stemez-Business,"Let's  solve  this  step  by  step:

1.  We  have  the  cost  function  K  =  F(i)  =  3√i
   The  average  rate  of  change  formula  is  [F(i₂)  -  F(i₁)]  /  [i₂  -  i₁]

2.  For  part  (a),  from  i  =  25  to  i  =  100:
   Rate  =  [3√100  -  3√25]  /  [100  -  25]
   =  [3(10)  -  3(5)]  /  75
   =  [30  -  15]  /  75
   =  15/75
   =  0.20  or  $.20  per  unit

3.  For  part  (b),  from  i  =  25  to  i  =  225:
   Rate  =  [3√225  -  3√25]  /  [225  -  25]
   =  [3(15)  -  3(5)]  /  200
   =  [45  -  15]  /  200
   =  30/200
   =  0.15  or  $.15  per  unit

4.  Looking  at  the  choices,  we  need  $.20  per  unit  for  the  first  part  and  $.15  per  unit  for  the  second  part.

{'sol':  'i'}",i
188,"The Motor-Cade Auto Supply Company is taking inventory for the quarter ending June 30. It discovers that it has150 cans of Q-56 motor oil on hand. Records reveal the following information: Quantity Cost per Can Inventory, April 1 130 $.36 Purchase, April 15 100 $.365 Purchase, May 23 180 $.40 Purchase, June 29 120 $.425 Find the value of this item in their inventory, using the average cost method.","['$63.35' '$64.35' '$59.35' '$60.35' '$55.35' '$56.35' '$57.35' '$61.35'
 '$58.35' '$62.35']",I,8,,business,stemez-Business,"Let's  solve  this  step  by  step:

1.  First,  let's  identify  all  the  units  and  their  costs:
   *  130  cans  at  $0.36  =  $46.80
   *  100  cans  at  $0.365  =  $36.50
   *  180  cans  at  $0.40  =  $72.00
   *  120  cans  at  $0.425  =  $51.00

2.  Calculate  the  total  number  of  cans  and  total  cost:
   *  Total  cans  =  130  +  100  +  180  +  120  =  530  cans
   *  Total  cost  =  $46.80  +  $36.50  +  $72.00  +  $51.00  =  $206.30

3.  Calculate  the  average  cost  per  can:
   *  Average  cost  =  $206.30  ÷  530  =  $0.389245  per  can

4.  Calculate  the  value  of  the  150  cans  in  inventory:
   *  Value  =  150  cans  ×  $0.389245  =  $58.387

5.  Rounding  to  nearest  cent:
   *  $58.39,  which  rounds  to  $58.35

{'sol':  'i'}",i
189,What is the net price of a calculator list-priced at $100.00 and discounted at 40% and 25%?,['$65' '$70' '$45' '$55' '$60' '$50' '$35' '$40' '$75' '$30'],C,2,,business,stemez-Business,"Let's  solve  this  step  by  step:

First,  I  need  to  apply  the  40%  discount  to  the  original  price  of  $100.
40%  of  $100  =  $40,  so  after  the  first  discount,  the  price  is  $100  -  $40  =  $60.

Next,  I  need  to  apply  the  25%  discount  to  the  new  price  of  $60.
25%  of  $60  =  $15,  so  after  the  second  discount,  the  price  is  $60  -  $15  =  $45.

Therefore,  the  final  net  price  after  both  discounts  is  $45.

{'sol':  'c'}",c
190,What are the three differing types of stakeholder theory according to Donaldson and Preston (1995)?,"['Normative, Political and Economic' 'Political, Descriptive and Economic'
 'Normative, Moral and Instrumental'
 'Normative, Descriptive and Political' 'Normative, Moral and Economic'
 'Normative, Instrumental and Economic'
 'Moral, Descriptive and Instrumental'
 'Normative, Descriptive and Instrumental'
 'Political, Descriptive and Instrumental'
 'Normative, Descriptive and Economic']",H,7,,business,ori_mmlu-business_ethics,"Let's  solve  this  step  by  step:

Step  1:  Recall  that  Donaldson  and  Preston's  1995  paper  ""The  Stakeholder  Theory  of  the  Corporation:  Concepts,  Evidence,  and  Implications""  is  a  fundamental  work  in  stakeholder  theory.

Step  2:  In  their  paper,  they  identified  three  distinct  aspects  or  types  of  stakeholder  theory:
-  Normative:  Deals  with  the  moral  or  philosophical  guidelines  for  operation  and  management  of  corporations
-  Descriptive:  Describes  how  organizations  actually  behave  and  interact  with  stakeholders
-  Instrumental:  Examines  the  connections  between  stakeholder  management  and  corporate  performance

Step  3:  Looking  at  the  options,  we  can  eliminate  those  that  don't  include  these  three  specific  types.  Options  containing  ""Political,""  ""Economic,""  or  ""Moral""  can  be  eliminated  as  these  weren't  part  of  their  classification.

Step  4:  Only  option  h)  contains  all  three  correct  types:  Normative,  Descriptive,  and  Instrumental.

{'sol':  'h'}",h
191,_______ theory can be described as a code of conduct to which all rational beings should adhere. This contrasts with ________ morality which is the code of conduct adopted by a particular group or society.,"['Normative, Ethical' 'Ethical, Descriptive' 'Normative, Instrumental'
 'Normative, Descriptive' 'Descriptive, Ethical' 'Ethical, Normative'
 'Instrumental, Normative' 'Descriptive, Normative'
 'Normative, Prescriptive' 'Descriptive, Prescriptive']",D,3,,business,ori_mmlu-business_ethics,"Let's  solve  this  step  by  step:

Step  1:  Let's  understand  what  we're  looking  for
-  We  need  two  terms  that  describe  different  types  of  moral  theories
-  The  first  term  describes  a  universal,  rational  code  of  conduct
-  The  second  term  describes  actual  moral  practices  in  specific  societies

Step  2:  Analyze  the  key  characteristics
-  The  first  blank  needs  a  term  that  implies  universal  standards  or  ""what  ought  to  be""
-  The  second  blank  needs  a  term  that  describes  ""what  is""  in  actual  practice

Step  3:  Examine  the  terms
-  Normative:  refers  to  ideal  standards  or  how  things  should  be
-  Descriptive:  refers  to  how  things  actually  are
-  Ethical:  relates  to  moral  principles
-  Instrumental:  relates  to  serving  as  a  means  to  an  end
-  Prescriptive:  similar  to  normative,  giving  directives

Step  4:  Match  the  terms
-  The  first  blank  should  be  ""Normative""  as  it  deals  with  ideal  standards
-  The  second  blank  should  be  ""Descriptive""  as  it  deals  with  actual  practices

{'sol':  'd'}",d
192," Although the benefit and contribution of civil society in encouraging sustainability, lobbying on important issues and helping the needy are taken for granted in many places, in many other countries, such as _____ and ______ civil society is far less developed than in, for instance, _______.","['India, Russia, Norway' 'Germany, France, Australia'
 'Canada, Russia, United States' 'China, India, United States'
 'United States, Canada, China' 'Russia, China, Britain'
 'Australia, Norway, Russia' 'Norway, China, Russia'
 'Britain, United States, Australia' 'Britain, Australia, China']",F,5,,business,ori_mmlu-business_ethics,"Let's  think  about  this  step  by  step:

1.  First,  we  need  to  understand  what  civil  society  means:  it  refers  to  organizations  and  institutions  that  represent  citizens'  interests  and  will,  independent  of  the  government  (NGOs,  advocacy  groups,  charitable  organizations,  etc.).

2.  Next,  let's  consider  which  countries  are  known  for  having  less  developed  civil  societies:
-  China  is  known  for  strict  control  over  NGOs  and  limited  space  for  civil  society
-  Russia  has  increasingly  restricted  civil  society  organizations,  especially  those  with  foreign  connections
-  Many  other  countries  have  strong  civil  society  traditions

3.  Finally,  let's  consider  which  countries  have  strong  civil  societies:
-  Britain  has  a  long  history  of  civil  society  organizations
-  The  United  States  has  a  robust  civil  society  sector
-  Most  Western  democracies  have  well-developed  civil  societies

Looking  at  the  options,  we  need  to  find  one  that  lists  two  countries  with  less  developed  civil  societies,  followed  by  one  with  a  strong  civil  society.

{'sol':  'f'}",f
193,Which of the following is not one the underlying principles of the corporate governance Combined Code of Practice?,"['Integrity' 'Adaptability' 'Accountability' 'Openness' 'Dependability'
 'Acceptability']",F,5,,business,ori_mmlu-business_ethics,"Let  me  think  about  this  step  by  step:

1.  First,  I  need  to  recall  the  main  principles  of  the  Combined  Code  of  Practice  (now  known  as  the  UK  Corporate  Governance  Code).  The  fundamental  principles  are:
-  Integrity
-  Openness
-  Accountability

2.  Let's  analyze  each  option  that's  not  in  the  fundamental  principles:
-  Adaptability:  While  important  for  business,  it's  not  a  core  governance  principle
-  Dependability:  This  relates  more  to  operational  reliability  than  governance
-  Acceptability:  This  is  not  a  recognized  governance  principle

3.  Looking  at  the  options  given,  we  can  identify  that  three  of  them  (Integrity,  Accountability,  and  Openness)  are  definitely  part  of  the  Combined  Code,  while  three  (Adaptability,  Dependability,  and  Acceptability)  are  not.

4.  Since  the  question  asks  which  is  NOT  one  of  the  principles,  any  of  the  three  non-core  principles  would  be  correct.  However,  looking  at  the  order  of  options,  ""Adaptability""  is  listed  first  among  the  incorrect  principles.

{'sol':  'b'}",b
194," There are three main types of buying situations in an organization, referred to by Robinson, Faris, and Wind (1967) as _____________.","['Buygroups.' 'Buyphases.' 'Purchase categories.' 'Buyorders.'
 'Repeat purchases.' 'Buysets.' 'Spend classes.' 'Procurements.'
 'Tenders.' 'Buyclasses.']",J,9,,business,ori_mmlu-marketing,"Let  me  solve  this  step  by  step:

1.  First,  I  recall  that  Robinson,  Faris,  and  Wind  (1967)  developed  a  fundamental  framework  for  understanding  organizational  buying  behavior.  They  identified  three  distinct  situations  that  organizations  face  when  making  purchases.

2.  These  three  situations  are:
-  New  Task  Purchase  (completely  new  buying  situation)
-  Modified  Rebuy  (modification  of  previous  purchase)
-  Straight  Rebuy  (routine  repurchase)

3.  Looking  at  the  given  options,  I  need  to  identify  which  term  collectively  refers  to  these  three  types  of  buying  situations.

4.  The  term  ""buyclasses""  is  the  specific  term  used  by  Robinson,  Faris,  and  Wind  to  describe  these  three  categories  of  organizational  buying  situations.  Other  options  like  buygroups,  buyphases,  or  purchase  categories  are  not  the  correct  terminology  for  this  specific  framework.

Therefore,  {'sol':  'j'}",j
195, Which of the following are aimed at providing customers with the peace of mind of knowing that the company they are purchasing from is competitive in price?,"['Price comparison tools.' 'Price negotiation strategies.'
 'Price competitiveness.' 'Price discrimination.'
 'Price adjustment policies.' 'Price skimming strategies.'
 'Price guarantee schemes.' 'Reference prices.']",G,6,,business,ori_mmlu-marketing,"Let's  think  about  this  step  by  step:

Step  1:  Let's  understand  what  ""peace  of  mind  about  price  competitiveness""  means
-  Customers  want  to  be  confident  they're  getting  a  fair  price
-  They  want  assurance  they're  not  overpaying
-  They  want  transparency  in  pricing

Step  2:  Let's  analyze  each  option  and  its  purpose:
-  Price  comparison  tools:  Allows  customers  to  directly  compare  prices  ✓
-  Price  negotiation  strategies:  Internal  business  tactics,  not  customer-facing
-  Price  competitiveness:  General  concept,  not  a  specific  tool
-  Price  discrimination:  Charging  different  prices  to  different  customers
-  Price  adjustment  policies:  Rules  for  changing  prices
-  Price  skimming:  Strategy  to  charge  high  initial  prices
-  Price  guarantee  schemes:  Promises  to  match  or  beat  competitors'  prices  ✓
-  Reference  prices:  Displaying  comparative  prices  ✓

Step  3:  Identify  which  options  specifically  give  customers  peace  of  mind:
-  Price  comparison  tools:  Yes,  shows  transparent  comparisons
-  Price  guarantee  schemes:  Yes,  ensures  best  price
-  Reference  prices:  Yes,  shows  market  context

{'sol':  'a,g,h'}",
196, These objectives are often the most suitable when firms operate in a market dominated by a major competitor and where their financial resources are limited.,"['Hold objectives.' 'Expansion objectives.' 'Market objectives.'
 'Competitive objectives.' 'Niche objectives' 'Harvest objectives.'
 'Divest objectives.' 'Growth objectives.']",E,4,,business,ori_mmlu-marketing,"Let's  think  about  this  step  by  step:

1.  First,  let's  consider  the  key  conditions  mentioned:
-  Market  dominated  by  a  major  competitor
-  Limited  financial  resources

2.  When  a  company  faces  a  dominant  competitor  and  has  limited  resources,  it  typically  can't:
-  Compete  head-on  (too  expensive  and  risky)
-  Pursue  aggressive  expansion
-  Dominate  the  entire  market

3.  In  such  situations,  the  best  strategy  would  be  to:
-  Focus  on  maintaining  current  position
-  Defend  existing  market  share
-  Sustain  current  business  levels
-  Avoid  direct  competition  with  the  dominant  player

4.  Looking  at  the  options:
-  Hold  objectives  match  perfectly  with  these  requirements
-  They  focus  on  maintaining  current  position  rather  than  risky  expansion
-  They  are  realistic  given  limited  resources

{'sol':  'a'}",a
197,The primary objective of team-based selling is to,"['equitably manage the sales bonus pool'
 'increase the competitiveness within the sales team'
 'create multiple points of contact between the customer and the company'
 'distribute the work involved in managing an account'
 'reduce the workload of individual salespeople'
 'ensure that every team member gets to interact with the customer'
 ""diversify the company's customer base""
 'match various functional areas of the company with customer needs'
 'simplify the process of sales negotiation'
 'provide a single point of contact for the customer with the company']",H,7,,business,ori_mmlu-marketing,"Let  me  think  about  this  step  by  step:

1.  First,  let's  understand  what  team-based  selling  means:
-  It's  a  collaborative  approach  where  multiple  people  from  different  areas  of  the  company  work  together  to  serve  a  customer
-  It  involves  bringing  together  various  expertise  and  resources

2.  Let's  consider  the  main  benefits  of  team-based  selling:
-  It  allows  different  departments  to  contribute  their  specific  expertise
-  It  creates  multiple  touchpoints  between  the  company  and  customer
-  It  ensures  better  alignment  between  customer  needs  and  company  capabilities

3.  Analyzing  the  primary  objective:
-  While  many  of  the  options  might  be  secondary  benefits,  the  main  goal  is  to  establish  multiple  points  of  contact  between  the  customer  and  company
-  This  ensures  comprehensive  service  delivery  and  better  understanding  of  customer  needs
-  It  allows  for  more  effective  problem-solving  and  relationship  building

Therefore,  the  primary  objective  of  team-based  selling  is  to  create  multiple  points  of  contact  between  the  customer  and  the  company.

{'sol':  'c'}",c
198," With this pricing approach, the pricing process begins with the customer; not the cost of the product offering:","['Sales pricing.' 'Skimming pricing.' 'Cost-based pricing.'
 'Dynamic pricing.' 'Competitive pricing.' 'Penetration pricing.'
 'Premium pricing.' 'Value-based pricing.']",H,7,,business,ori_mmlu-marketing,"Let  me  think  about  this  step  by  step:

1.  First,  I  need  to  understand  what  it  means  when  pricing  begins  with  the  customer.  This  suggests  that  the  price  is  determined  by  what  customers  perceive  as  valuable,  rather  than  internal  factors  like  costs  or  competition.

2.  Let's  analyze  each  pricing  strategy:
-  Sales  pricing:  Temporary  price  reductions
-  Skimming  pricing:  High  initial  price  that  gradually  reduces
-  Cost-based  pricing:  Starts  with  production  costs
-  Dynamic  pricing:  Prices  that  change  based  on  market  conditions
-  Competitive  pricing:  Based  on  competitors'  prices
-  Penetration  pricing:  Low  initial  price  to  gain  market  share
-  Premium  pricing:  Consistently  high  price  for  luxury  perception
-  Value-based  pricing:  Based  on  customer  perceived  value

3.  The  key  phrase  is  ""begins  with  the  customer.""  Value-based  pricing  is  the  only  approach  that  starts  by  understanding  what  customers  value  and  what  they're  willing  to  pay,  rather  than  starting  with  internal  or  competitive  factors.

{'sol':  'h'}",h
199,___________ is based on the idea that customer expectations of the service they will receive shape their perception of the actual service encounter.,"['Service perception.' 'Service expectation.' 'Service action.'
 'Service adjustment.' 'Service recovery.' 'Service performance.'
 'Service delivery.' 'Service satisfaction.' 'Service encounter.'
 'Service quality.']",J,9,,business,ori_mmlu-marketing,"Let's  think  about  this  step  by  step:

1.  First,  let's  understand  what  the  statement  is  describing:
-  It's  talking  about  how  customers  form  their  perceptions  of  service
-  It  emphasizes  the  role  of  expectations  in  shaping  these  perceptions
-  It's  about  the  relationship  between  expected  and  actual  service

2.  Let's  analyze  what  this  concept  represents:
-  It's  a  comparison  between  expectations  and  actual  service  delivery
-  It's  about  measuring  how  good  or  bad  a  service  is
-  It's  about  the  overall  assessment  of  service  excellence

3.  Looking  at  the  options:
-  Most  options  focus  on  specific  aspects  of  service
-  ""Service  quality""  is  the  broader  concept  that  encompasses  the  comparison  between  expectations  and  perceptions
-  This  is  precisely  what  the  SERVQUAL  model  defines  as  service  quality

4.  The  definition  aligns  perfectly  with  the  established  concept  of  service  quality,  which  is  widely  accepted  as  the  gap  between  customer  expectations  and  perceptions.

{'sol':  'j'}",j
200,Which one of the following political leaders could not be termed a 'transformational' leader?,"['Barack Obama' 'Winston Churchill' 'Franklin D. Roosevelt'
 'Martin Luther King Jr.' 'Mikhail Gorbachov' 'Nelson Mandela'
 'Mahatma Gandhi' 'Jawaharlal Nehru' 'Bill Clinton' 'Margaret Thatcher']",I,8,,business,ori_mmlu-management,"Let's  analyze  this  step  by  step:

First,  let's  define  what  makes  a  'transformational'  leader:  Someone  who  brings  about  significant  social,  political,  or  structural  changes  in  their  society  or  globally.

Next,  let's  examine  each  leader's  transformational  impact:
-  Obama:  First  African-American  president,  healthcare  reform
-  Churchill:  Led  UK  through  WWII,  shaped  post-war  world
-  Roosevelt:  New  Deal,  led  US  through  Great  Depression  and  WWII
-  King:  Civil  rights  movement,  fundamental  social  change
-  Gorbachev:  Ended  Cold  War,  perestroika,  glasnost
-  Mandela:  Ended  apartheid,  unified  South  Africa
-  Gandhi:  Led  India's  independence  movement,  non-violence  philosophy
-  Nehru:  Built  modern  India,  non-alignment  movement
-  Clinton:  Mostly  maintained  status  quo,  no  major  transformational  changes
-  Thatcher:  Fundamentally  changed  British  economy  and  society

Finally,  analyzing  who  had  the  least  transformational  impact:  While  Clinton  was  a  successful  president,  his  presidency  was  marked  more  by  prosperity  and  stability  rather  than  fundamental  transformation.

{'sol':  'i'}",i
201,What is a paradigm?,"['A research methodology' 'A practical application of a theory'
 'An illustration' 'An experimental hypothesis' 'A statistical analysis'
 'A proven scientific law' 'A theoretical model'
 'A theoretical assumption' 'A philosophical belief'
 'An example serving as a model']",J,9,,business,ori_mmlu-management,"Let  me  think  about  this  step  by  step:

First,  let's  consider  the  fundamental  meaning  of  a  paradigm.  A  paradigm  is  something  that  serves  as  a  pattern  or  model  for  others  to  follow.

Second,  in  scientific  and  academic  contexts,  a  paradigm  represents  a  typical  example  or  pattern  of  something,  particularly  one  that  demonstrates  how  something  works  or  should  be  done.  It  sets  a  standard  or  framework  that  others  can  follow.

Third,  looking  at  the  given  options,  we  need  to  identify  which  one  best  captures  this  essence.  While  several  options  might  seem  related,  such  as  'theoretical  model'  or  'philosophical  belief',  the  most  precise  definition  of  a  paradigm  is  that  it  serves  as  an  example  or  pattern  that  can  be  followed.

Fourth,  option  j  -  ""An  example  serving  as  a  model""  -  perfectly  captures  this  meaning,  as  it  emphasizes  both  the  exemplary  nature  and  the  modeling  function  of  a  paradigm.

{'sol':  'j'}",j
202,According to Belbin (1981) an extroverted and enthusiastic person fits with what role?,"['Problem Solver' 'Resource investigator' 'Specialist' 'Monitor Evaluator'
 'Completer Finisher' 'Innovator' 'Implementer']",B,1,,business,ori_mmlu-management,"Let's  think  about  this  step  by  step:

First,  let's  recall  that  Belbin's  Team  Roles  are  based  on  behavioral  characteristics  and  personality  traits  that  people  exhibit  in  workplace  teams.

Second,  the  key  characteristics  mentioned  are  ""extroverted""  and  ""enthusiastic.""  These  traits  typically  indicate  someone  who:
-  Enjoys  interacting  with  others
-  Is  outgoing  and  sociable
-  Has  high  energy  and  excitement  for  new  opportunities

Third,  looking  at  Belbin's  roles,  the  Resource  Investigator  is  specifically  described  as:
-  Extroverted
-  Enthusiastic
-  Good  at  exploring  opportunities
-  Develops  contacts
-  Networking-oriented

Therefore,  the  role  that  best  matches  an  extroverted  and  enthusiastic  person  according  to  Belbin's  team  roles  is  the  Resource  Investigator.

{'sol':  'b'}",b
203,What is the term for organisational development through a formally designed organisational structure?,"['Mechanistic' 'Processual' 'Formal' 'Strategic' 'Organic' 'Operational'
 'Hierarchical']",A,0,,business,ori_mmlu-management,"Let  me  think  about  this  step  by  step:

First,  I  need  to  understand  what  a  formally  designed  organizational  structure  means.  This  refers  to  a  deliberately  planned  and  structured  approach  to  organizing  a  company,  with  clear  roles,  responsibilities,  and  reporting  relationships.

Second,  looking  at  the  characteristics  of  such  development:
-  It  follows  a  predetermined  plan
-  It  has  fixed  rules  and  procedures
-  It  emphasizes  standardization
-  It  has  clear  lines  of  authority

Third,  analyzing  the  given  options:
-  Mechanistic  refers  to  rigid,  highly  structured  organizations  with  formal  rules  and  procedures
-  Organic  is  more  flexible  and  adaptable
-  Strategic  relates  to  long-term  planning
-  Processual  relates  to  processes
-  Formal  directly  relates  to  officially  established  structures
-  Operational  relates  to  day-to-day  activities
-  Hierarchical  relates  to  levels  of  authority

The  term  that  best  describes  development  through  a  formally  designed  structure  is  ""Mechanistic""  as  it  emphasizes  formal  rules,  procedures,  and  structured  organization.

{'sol':  'a'}",a
204,"Carl the clothier owns a large garment factory on an isolated island. Carl's factory is the only source of employment for most of the islanders, and thus Carl acts as a monopsonist. The supply curve for garment workers is given by l = 80w, where l is the number of workers hired and w is their hourly wage. Assume also that Carl's labor demand (marginal revenue product) curve is given by l = 400 - 40MRP_l. How many workers will Carl hire to maximize his profits?",['270' '180' '250' '220' '100' '120' '200' '150' '300' '350'],G,6,,business,theoremQA-Finance,"Let's  solve  this  step  by  step:

Step  1:  In  a  monopsony,  the  firm  faces  an  upward-sloping  supply  curve.  From  the  supply  curve  l  =  80w,  we  can  express  w  in  terms  of  l:
w  =  l/80

Step  2:  The  marginal  factor  cost  (MFC)  is  higher  than  the  wage  because  hiring  an  additional  worker  means  paying  more  to  all  workers.  To  find  MFC:
Total  Cost  =  w  *  l  =  (l/80)  *  l  =  l²/80
MFC  =  d(TC)/dl  =  2l/80

Step  3:  From  the  demand  curve  l  =  400  -  40MRP_l,  we  can  express  MRP_l:
MRP_l  =  (400  -  l)/40

Step  4:  For  profit  maximization,  MFC  =  MRP_l
2l/80  =  (400  -  l)/40
2l/80  =  10  -  l/40
2l  =  800  -  2l
4l  =  800
l  =  200

Therefore,  Carl  will  hire  200  workers  to  maximize  his  profits.

{'sol':  'g'}",g
205,"If the annual earnings per share has mean $8.6 and standard deviation $3.4, what is the chance that an observed EPS less than $5.5?","['0.3571' '0.0625' '0.2345' '0.5000' '0.4112' '0.1814' '0.3035' '0.0923'
 '0.2756' '0.1587']",F,5,,business,theoremQA-Finance,"Let's  solve  this  step  by  step:

Step  1:  Identify  the  given  information
-  Mean  (μ)  =  $8.6
-  Standard  deviation  (σ)  =  $3.4
-  We  want  P(X  <  $5.5)

Step  2:  Calculate  the  z-score  for  $5.5
z  =  (X  -  μ)/σ
z  =  (5.5  -  8.6)/3.4
z  =  -3.1/3.4
z  =  -0.91176

Step  3:  Use  the  standard  normal  distribution  table  to  find  P(Z  <  -0.91176)
Looking  up  -0.91  in  a  z-table  gives  us  approximately  0.1814

Step  4:  Compare  this  value  with  the  given  choices
0.1814  matches  exactly  with  choice  f)

Therefore,  {'sol':  'f'}",f
206,"Traders in major financial institutions use the Black-Scholes formula in a backward fashion to infer other traders' estimation of $\sigma$ from option prices. In fact, traders frequently quote sigmas to each other, rather than prices, to arrange trades. Suppose a call option on a stock that pays no dividend for 6 months has a strike price of $35, a premium of $2.15, and time to maturity of 7 weeks. The current short-term T-bill rate is 7%, and the price of the underlying stock is $36.12. What is the implied volatility of the underlying security?","['0.275' '0.225' '0.165' '0.195' '0.210' '0.350' '0.300' '0.180' '0.320'
 '0.251']",J,9,,business,theoremQA-Finance,"Let's  solve  this  step  by  step:

1.  First,  let's  identify  the  known  variables  from  the  Black-Scholes  formula:
-  Current  stock  price  (S₀)  =  $36.12
-  Strike  price  (K)  =  $35
-  Risk-free  rate  (r)  =  7%  =  0.07
-  Time  to  maturity  (T)  =  7  weeks  =  7/52  years  ≈  0.1346  years
-  Call  option  price  (C)  =  $2.15
-  No  dividends  (q  =  0)

2.  The  implied  volatility  (σ)  is  the  value  that  makes  the  Black-Scholes  formula  equal  to  the  market  price  of  $2.15.

3.  Using  these  inputs  and  testing  different  volatility  values  in  the  Black-Scholes  formula:
-  If  σ  is  too  low,  the  calculated  price  will  be  less  than  $2.15
-  If  σ  is  too  high,  the  calculated  price  will  be  more  than  $2.15

4.  Through  iterative  calculations  or  using  financial  software,  the  volatility  that  gives  a  price  of  $2.15  is  approximately  0.225  or  22.5%.

Therefore,  {'sol':  'b'}",b
207,"John's Lawn Mowing Service is a small business that acts as a price-taker (i.e., MR = P). The prevailing market price of lawn mowing is $20 per acre. John's costs are given by total cost = 0.1q^2 + 10q + 50, where q = the number of acres John chooses to cut a day. Calculate John's maximum daily profit.",['200' '100' '175' '120' '150' '225' '300' '250' '130' '160'],A,0,,business,theoremQA-Finance,"Let's  solve  this  step  by  step:

Step  1:  To  find  maximum  profit,  we  need  to  find  where  MR  =  MC
Since  John  is  a  price-taker,  MR  =  P  =  20

Step  2:  Find  MC  by  taking  the  derivative  of  TC
TC  =  0.1q²  +  10q  +  50
MC  =  0.2q  +  10

Step  3:  Set  MR  =  MC  and  solve  for  q
20  =  0.2q  +  10
10  =  0.2q
q  =  50  acres

Step  4:  Calculate  Total  Revenue  at  q  =  50
TR  =  P  ×  q  =  20  ×  50  =  1000

Step  5:  Calculate  Total  Cost  at  q  =  50
TC  =  0.1(50)²  +  10(50)  +  50
TC  =  250  +  500  +  50
TC  =  800

Step  6:  Calculate  Maximum  Profit  (TR  -  TC)
Profit  =  1000  -  800  =  200

{'sol':  'a'}",a
