question_id,question,options,answer,answer_index,cot_content,category,src,gpt4o_rawtext,gpt4o
322,"Mr. Samuels purchased 50 shares of stock when the round lot price was 146(1/8). The odd-lot differential on the sale is 1/4 of a point. Using the table of Brokerage Rates below, calculate the Commission on the sale. BROKERAGE RATES ON ODD LOTS Amount of Purchase Commission $100 - $799 2.0% plus $4.40 up to $65 $800 - $2,499 1.3% plus $10 up to $65 $2,500 and above .9% plus $20 up to $65","['$85.87' '$92.50' '$75.25' '$7,318.75' '$49.99' '$65' '$20' '$110' '$35'
 '$57.50']",F,5,,business,stemez-Business,"FIRST, I NEED TO CALCULATE THE TOTAL VALUE OF THE SHARES MR. SAMUELS PURCHASED. THE PRICE PER SHARE IS 146(1/8), WHICH IS 146.125 IN DECIMAL FORM. HE PURCHASED 50 SHARES, SO THE TOTAL VALUE IS 50 * 146.125 = 7,306.25.

NEXT, I NEED TO DETERMINE THE COMMISSION RATE BASED ON THE TOTAL VALUE. SINCE 7,306.25 IS ABOVE $2,500, THE COMMISSION RATE IS 0.9% PLUS $20, WITH A MAXIMUM OF $65.

NOW, I CALCULATE THE COMMISSION: 0.9% OF 7,306.25 IS 0.009 * 7,306.25 = 65.75625. ADDING $20 TO THIS GIVES 65.75625 + 20 = 85.75625. HOWEVER, THE MAXIMUM COMMISSION IS $65, SO THE COMMISSION IS CAPPED AT $65.

THEREFORE, THE CORRECT ANSWER IS {'SOL': 'F'}.",f
323,"Mike sold an automobile that cost him $12,640 for $11,628.80. What percent is the selling price of the cost?",['89%' '92%' '95%' '96%' '94%' '88%' '87%' '85%' '90%' '93%'],B,1,,business,stemez-Business,"FIRST, I NEED TO IDENTIFY THE COST PRICE AND THE SELLING PRICE. THE COST PRICE IS $12,640 AND THE SELLING PRICE IS $11,628.80.

NEXT, I NEED TO CALCULATE THE PERCENTAGE OF THE SELLING PRICE RELATIVE TO THE COST PRICE. THIS IS DONE BY DIVIDING THE SELLING PRICE BY THE COST PRICE AND THEN MULTIPLYING BY 100 TO GET THE PERCENTAGE.

SO, THE CALCULATION IS: ($11,628.80 ÷ $12,640) × 100.

THIS GIVES US: 0.92 × 100 = 92%.

THEREFORE, THE CORRECT ANSWER IS {'SOL': 'B'}.",b
324,"On January 3, Mr.Totteninsured his store against fire loss for$350,000 at $.95 per $100, as well as the contents of the storefor $500,000 at $.86 per $100. On July 6 he canceled thepolicy. What was his refund?","['$3,325' '$2,973.75' '$6,175.25' '$7,625' '$4,000.75' '$4,651.25'
 '$5,125.00' '$2,250.00' '$3,850.50' '$3,500.00']",F,5,,business,stemez-Business,"FIRST, I NEED TO CALCULATE THE TOTAL PREMIUM PAID FOR THE INSURANCE. FOR THE STORE INSURANCE, THE COVERAGE IS $350,000 AT A RATE OF $0.95 PER $100. THIS MEANS THE PREMIUM IS ($350,000 / $100) * $0.95 = $3,325.

NEXT, FOR THE CONTENTS INSURANCE, THE COVERAGE IS $500,000 AT A RATE OF $0.86 PER $100. THIS MEANS THE PREMIUM IS ($500,000 / $100) * $0.86 = $4,300.

THE TOTAL PREMIUM PAID IS $3,325 + $4,300 = $7,625.

NOW, I NEED TO CALCULATE THE REFUND. THE POLICY WAS CANCELED ON JULY 6, WHICH MEANS IT WAS IN EFFECT FOR 6 MONTHS OUT OF A 12-MONTH POLICY PERIOD. THEREFORE, THE UNUSED PORTION IS 6 MONTHS.

THE REFUND IS CALCULATED AS HALF OF THE TOTAL PREMIUM SINCE HALF OF THE POLICY PERIOD REMAINS UNUSED. THE REFUND IS $7,625 * (6/12) = $3,812.50.

HOWEVER, INSURANCE COMPANIES OFTEN CHARGE A SHORT-RATE CANCELLATION PENALTY. ASSUMING A STANDARD PENALTY, THE REFUND WOULD BE LESS THAN THE PRO-RATED AMOUNT. WITHOUT SPECIFIC PENALTY DETAILS, WE CAN ONLY ESTIMATE.

THE CLOSEST CHOICE TO A REASONABLE ESTIMATE, CONSIDERING A POSSIBLE PENALTY, IS {'SOL': 'B'}.",b
325,"Under the Truth-In-Lending regulations, what must a retailer indicate on the sales contract as the annual interest rate if he charges 1(1 / 2)% interest per month on the unpaid balance of each customer's account?",['19%' '16%' '20%' '12%' '21%' '14%' '15%' '17%' '18%' '22%'],I,8,,business,stemez-Business,"FIRST, I NEED TO UNDERSTAND THAT THE MONTHLY INTEREST RATE IS GIVEN AS 1(1/2)%, WHICH IS EQUIVALENT TO 1.5%.

NEXT, TO FIND THE ANNUAL INTEREST RATE, I NEED TO MULTIPLY THE MONTHLY INTEREST RATE BY 12, SINCE THERE ARE 12 MONTHS IN A YEAR.

THEREFORE, THE ANNUAL INTEREST RATE IS 1.5% * 12 = 18%.

THUS, THE CORRECT ANSWER IS {'SOL': 'I'}.",i
326,"Pinson's Wholesale Hardware Company is taking a year-end inventory of all merchandise on hand. Among the items to be counted are steel bolts. There are 44,000 of these bolts on hand by actual count on December 31. The purchase and inventory records reveal the following information: Quantity Cost per M January 1 (beginning inventory) 27,000 $6.00 March 12 purchase 50,000 $6.50 September 11 purchase 35,000 $7.00 December 3 purchase 40,000 $7.50 Find the value of the December 31 inventory by (a) the average cost method, (b) the FIFO method, and (c) the LIFO method.","['Average cost: $310.00, FIFO: $360, LIFO: $260.00'
 'Average cost: $275.50, FIFO: $305, LIFO: $245.00'
 'Average cost: $320.00, FIFO: $370, LIFO: $270.00'
 'Average cost: $285.00, FIFO: $335, LIFO: $235.00'
 'Average cost: $350.00, FIFO: $400, LIFO: $300.00'
 'Average cost: $305.00, FIFO: $355, LIFO: $255.00'
 'Average cost: $298.76, FIFO: $328, LIFO: $272.50'
 'Average cost: $400.00, FIFO: $450, LIFO: $350.00'
 'Average cost: $250.00, FIFO: $300, LIFO: $200.00'
 'Average cost: $290.00, FIFO: $340, LIFO: $240.00']",G,6,,business,stemez-Business,"FIRST, I WILL CALCULATE THE VALUE OF THE INVENTORY USING THE AVERAGE COST METHOD. 

STEP 1: CALCULATE THE TOTAL COST OF ALL PURCHASES AND BEGINNING INVENTORY. 
- BEGINNING INVENTORY: 27,000 BOLTS AT $6.00 PER M = $162,000
- MARCH 12 PURCHASE: 50,000 BOLTS AT $6.50 PER M = $325,000
- SEPTEMBER 11 PURCHASE: 35,000 BOLTS AT $7.00 PER M = $245,000
- DECEMBER 3 PURCHASE: 40,000 BOLTS AT $7.50 PER M = $300,000
- TOTAL COST = $162,000 + $325,000 + $245,000 + $300,000 = $1,032,000

STEP 2: CALCULATE THE TOTAL NUMBER OF BOLTS.
- TOTAL BOLTS = 27,000 + 50,000 + 35,000 + 40,000 = 152,000

STEP 3: CALCULATE THE AVERAGE COST PER BOLT.
- AVERAGE COST PER BOLT = TOTAL COST / TOTAL BOLTS = $1,032,000 / 152,000 = $6.7895 PER M

STEP 4: CALCULATE THE VALUE OF THE DECEMBER 31 INVENTORY USING THE AVERAGE COST METHOD.
- INVENTORY VALUE = 44,000 BOLTS * $6.7895 PER M = $298,758

NEXT, I WILL CALCULATE THE VALUE OF THE INVENTORY USING THE FIFO METHOD.

STEP 1: UNDER FIFO, THE OLDEST COSTS ARE USED FIRST. 
- BEGINNING INVENTORY: 27,000 BOLTS AT $6.00 PER M = $162,000
- MARCH 12 PURCHASE: 17,000 BOLTS AT $6.50 PER M = $110,500
- TOTAL COST FOR 44,000 BOLTS = $162,000 + $110,500 = $272,500

FINALLY, I WILL CALCULATE THE VALUE OF THE INVENTORY USING THE LIFO METHOD.

STEP 1: UNDER LIFO, THE MOST RECENT COSTS ARE USED FIRST.
- DECEMBER 3 PURCHASE: 40,000 BOLTS AT $7.50 PER M = $300,000
- SEPTEMBER 11 PURCHASE: 4,000 BOLTS AT $7.00 PER M = $28,000
- TOTAL COST FOR 44,000 BOLTS = $300,000 + $28,000 = $328,000

THEREFORE, THE CORRECT ANSWER IS {'SOL': 'G'}.",g
327,Family Games Wholesalers is offering the Captain Marvel Pinball Machine at a list price of $900 with a 25% discount. What is the net price of the pinball machine?,['$775' '$600' '$650' '$850' '$700' '$750' '$800' '$825' '$675' '$725'],I,8,,business,stemez-Business,"FIRST, I NEED TO CALCULATE THE AMOUNT OF THE DISCOUNT. THE DISCOUNT IS 25% OF THE LIST PRICE, WHICH IS $900. 

TO FIND THE DISCOUNT AMOUNT, I MULTIPLY $900 BY 0.25: $900 * 0.25 = $225.

NEXT, I SUBTRACT THE DISCOUNT AMOUNT FROM THE LIST PRICE TO FIND THE NET PRICE: $900 - $225 = $675.

THEREFORE, THE CORRECT ANSWER IS {'SOL': 'I'}.",i
328,ABC Trucking Company charges a race of $.084 per pound totransport equipment from New York City to Albany. What wouldthey charge to ship a 275-pound washing machine?,"['$25.50' '$22.90' '$26.80' '$24.30' '$23.10' '$28.60' '$18.20' '$30.00'
 '$19.80' '$20.50']",E,4,,business,stemez-Business,"FIRST, I NEED TO IDENTIFY THE RATE PER POUND, WHICH IS $0.084. 

NEXT, I NEED TO CALCULATE THE TOTAL COST TO SHIP A 275-POUND WASHING MACHINE. I DO THIS BY MULTIPLYING THE RATE PER POUND BY THE TOTAL WEIGHT: 275 POUNDS * $0.084 PER POUND.

THE CALCULATION IS 275 * 0.084 = $23.10.

THEREFORE, THE CORRECT ANSWER IS {'SOL': 'E'}.",e
329,"Adams Manufacturing Company recently suffered a fire loss of $45,000. Their insurance was distributed between two insurance companies as follows: Company Name Amount of Policy Acme Insurance $50,000 Safe Way Insurance $30,000 How much of the loss did each of the insurance companies pay to Adams?","['Acme Insurance - $25,000, Safe Way Insurance - $20,000'
 'Acme Insurance - $22,500, Safe Way Insurance - $22,500'
 'Acme Insurance - $20,000, Safe Way Insurance - $25,000'
 'Acme Insurance - $28,125, Safe Way Insurance - $16,875'
 'Acme Insurance - $26,250, Safe Way Insurance - $18,750'
 'Acme Insurance - $33,750, Safe Way Insurance - $11,250'
 'Acme Insurance - $27,000, Safe Way Insurance - $18,000'
 'Acme Insurance - $30,000, Safe Way Insurance - $15,000'
 'Acme Insurance - $32,500, Safe Way Insurance - $12,500'
 'Acme Insurance - $24,000, Safe Way Insurance - $21,000']",D,3,,business,stemez-Business,"FIRST, I NEED TO DETERMINE THE TOTAL AMOUNT OF INSURANCE COVERAGE. ACME INSURANCE PROVIDES $50,000 AND SAFE WAY INSURANCE PROVIDES $30,000, SO THE TOTAL COVERAGE IS $50,000 + $30,000 = $80,000.

NEXT, I NEED TO CALCULATE THE PROPORTION OF THE TOTAL COVERAGE THAT EACH COMPANY PROVIDES. ACME INSURANCE PROVIDES $50,000 OUT OF $80,000, WHICH IS 50,000/80,000 = 0.625 OR 62.5%. SAFE WAY INSURANCE PROVIDES $30,000 OUT OF $80,000, WHICH IS 30,000/80,000 = 0.375 OR 37.5%.

NOW, I NEED TO APPLY THESE PROPORTIONS TO THE TOTAL LOSS OF $45,000. ACME INSURANCE PAYS 62.5% OF $45,000, WHICH IS 0.625 * 45,000 = $28,125. SAFE WAY INSURANCE PAYS 37.5% OF $45,000, WHICH IS 0.375 * 45,000 = $16,875.

THEREFORE, THE CORRECT ANSWER IS {'SOL': 'D'}.",d
330,"A house, valued at $10,000 and insured for $7,000 with an 80% coinsurance clause, is damaged by fire to the extent of $8,500. How much will the insurance company pay on the loss? How much of the loss must the owner assume?","['$6,800' '$7,150' '$6,250' '$8,500' '$5,600' '$6,500' '$8,000' '$7,000'
 '$1,500' '$7,437.50']",H,7,,business,stemez-Business,"FIRST, I NEED TO UNDERSTAND THE COINSURANCE CLAUSE. THE HOUSE IS VALUED AT $10,000, AND THE COINSURANCE REQUIREMENT IS 80%. THIS MEANS THE HOUSE SHOULD BE INSURED FOR AT LEAST 80% OF ITS VALUE, WHICH IS 0.8 * $10,000 = $8,000.

NEXT, I NEED TO COMPARE THE ACTUAL INSURANCE COVERAGE TO THE REQUIRED COVERAGE. THE HOUSE IS INSURED FOR $7,000, WHICH IS LESS THAN THE REQUIRED $8,000. THEREFORE, THE COINSURANCE PENALTY APPLIES.

TO CALCULATE THE AMOUNT THE INSURANCE COMPANY WILL PAY, I USE THE FORMULA: (INSURED AMOUNT / REQUIRED INSURANCE) * LOSS AMOUNT. THIS IS ($7,000 / $8,000) * $8,500 = 0.875 * $8,500 = $7,437.50.

THEREFORE, THE INSURANCE COMPANY WILL PAY $7,437.50, AND THE OWNER MUST ASSUME THE REMAINING LOSS OF $8,500 - $7,437.50 = $1,062.50.

THEREFORE, THE CORRECT ANSWER IS {'SOL': 'J'}.",j
331,"Last year, Mr. Donald received dividends from his stocks of $48, $64, $82.50, and $90. If his total investment was $12,450, what was the rate of return on Mr. Donald's investment for the year? Give answer to nearest (1/10)%.",['2.8%' '2.6%' '3.0%' '2.0%' '3.2%' '1.5%' '2.3%' '1.8%' '3.7%' '4.5%'],G,6,,business,stemez-Business,"FIRST, I NEED TO CALCULATE THE TOTAL DIVIDENDS RECEIVED BY MR. DONALD. THE DIVIDENDS ARE $48, $64, $82.50, AND $90. 

NEXT, I ADD THESE AMOUNTS TOGETHER TO FIND THE TOTAL DIVIDENDS: $48 + $64 + $82.50 + $90 = $284.50.

NOW, I NEED TO CALCULATE THE RATE OF RETURN. THE RATE OF RETURN IS CALCULATED BY DIVIDING THE TOTAL DIVIDENDS BY THE TOTAL INVESTMENT AND THEN MULTIPLYING BY 100 TO GET A PERCENTAGE.

THE TOTAL INVESTMENT IS $12,450. SO, THE RATE OF RETURN IS ($284.50 ÷ $12,450) × 100.

CALCULATING THIS GIVES A RATE OF RETURN OF APPROXIMATELY 2.3%.

THEREFORE, THE CORRECT ANSWER IS {'SOL': 'G'}.",g
332,"Ms. Finer owns two houses in a town where the tax rate is $43.72 per $1000. Their market values are $17,000 and $25,000, respectively. If the houses are assessed at the rate of 75%, how much real estate tax does Ms. Finer pay?","['$1,725.00' '$1,587.50' '$1,250.00' '$1,500.00' '$1,422.18' '$1,450.18'
 '$1,327.18' '$1,377.18' '$1,200.00' '$1,600.00']",H,7,,business,stemez-Business,"FIRST, I NEED TO CALCULATE THE ASSESSED VALUE OF EACH HOUSE. THE ASSESSED VALUE IS 75% OF THE MARKET VALUE.

FOR THE FIRST HOUSE WITH A MARKET VALUE OF $17,000, THE ASSESSED VALUE IS 0.75 * $17,000 = $12,750.

FOR THE SECOND HOUSE WITH A MARKET VALUE OF $25,000, THE ASSESSED VALUE IS 0.75 * $25,000 = $18,750.

NEXT, I NEED TO CALCULATE THE REAL ESTATE TAX FOR EACH HOUSE USING THE TAX RATE OF $43.72 PER $1000 OF ASSESSED VALUE.

FOR THE FIRST HOUSE, THE TAX IS ($12,750 / $1000) * $43.72 = $557.43.

FOR THE SECOND HOUSE, THE TAX IS ($18,750 / $1000) * $43.72 = $819.75.

FINALLY, I ADD THE TAXES FOR BOTH HOUSES TO FIND THE TOTAL REAL ESTATE TAX MS. FINER PAYS.

THE TOTAL TAX IS $557.43 + $819.75 = $1,377.18.

THEREFORE, THE CORRECT ANSWER IS {'SOL': 'H'}.",h
333,"Jack sells magazine subscriptions door to door after school. He is paid 85 cents commission on every subscription he sells. Last week, he sold 17 subscriptions. What was the amount of his commission?","['$19.55' '$14.45' '$15.95' '$18.70' '$17.00' '$13.90' '$12.75' '$10.20'
 '$20.45' '$16.15']",B,1,,business,stemez-Business,"FIRST, I NEED TO DETERMINE HOW MUCH COMMISSION JACK EARNS PER SUBSCRIPTION. HE EARNS 85 CENTS PER SUBSCRIPTION.

NEXT, I NEED TO CALCULATE THE TOTAL COMMISSION FOR 17 SUBSCRIPTIONS. I MULTIPLY THE COMMISSION PER SUBSCRIPTION BY THE NUMBER OF SUBSCRIPTIONS: 0.85 DOLLARS * 17 SUBSCRIPTIONS.

CALCULATING THIS, 0.85 * 17 = 14.45 DOLLARS.

THEREFORE, THE CORRECT ANSWER IS {'SOL': 'B'}.",b
334,Mr. Jackson has borrowed $150 from his bank. The loan must be paid in 90 days and has an interest rate of 6%. Find the amount due at the end of the 90 days.,"['$150.90' '$161.25' '$155' '$148.75' '$160' '$152.25' '$154.50' '$153.00'
 '$159' '$157.50']",F,5,,business,stemez-Business,"FIRST, I NEED TO CALCULATE THE INTEREST ON THE LOAN. THE PRINCIPAL AMOUNT IS $150, THE INTEREST RATE IS 6%, AND THE TIME PERIOD IS 90 DAYS. 

NEXT, I CONVERT THE ANNUAL INTEREST RATE TO A DAILY RATE SINCE THE LOAN IS FOR 90 DAYS. THE DAILY INTEREST RATE IS 6% DIVIDED BY 365 DAYS, WHICH IS APPROXIMATELY 0.01644% PER DAY.

THEN, I CALCULATE THE INTEREST FOR 90 DAYS BY MULTIPLYING THE DAILY INTEREST RATE BY THE PRINCIPAL AND THE NUMBER OF DAYS: $150 * 0.06 * (90/365) = $2.219178.

FINALLY, I ADD THE INTEREST TO THE PRINCIPAL TO FIND THE TOTAL AMOUNT DUE: $150 + $2.219178 = $152.219178, WHICH ROUNDS TO $152.25.

THEREFORE, THE CORRECT ANSWER IS {'SOL': 'F'}.",f
335,"The assessed valuation of the property of the city of Booksvilleis $50,600,000.Booksvillerequires property taxes of $4,500,000. What is its tax rate? Per $100? Per $1,000? (Carry division to 5 decimal places.)","['6.893%' '12.893%' '7.893%' '9.893%' '5.500%' '11.893%' '7.500%' '9.500%'
 '8.893%' '10.893%']",I,8,,business,stemez-Business,"FIRST, I NEED TO CALCULATE THE TAX RATE PER DOLLAR. THE TAX RATE IS CALCULATED BY DIVIDING THE REQUIRED PROPERTY TAXES BY THE ASSESSED VALUATION OF THE PROPERTY. 

THE REQUIRED PROPERTY TAXES ARE $4,500,000 AND THE ASSESSED VALUATION IS $50,600,000. 

THE TAX RATE PER DOLLAR IS $4,500,000 ÷ $50,600,000 = 0.088933. 

NEXT, TO FIND THE TAX RATE PER $100, I MULTIPLY THE TAX RATE PER DOLLAR BY 100: 0.088933 * 100 = 8.8933%. 

TO FIND THE TAX RATE PER $1,000, I MULTIPLY THE TAX RATE PER DOLLAR BY 1,000: 0.088933 * 1,000 = 88.933%. 

THEREFORE, THE TAX RATE PER $100 IS 8.893%, WHICH MATCHES OPTION I. 

THEREFORE, THE CORRECT ANSWER IS {'SOL': 'I'}.",i
336,"Find the markup in dollars on $230,000 worth of stock at retail if the cost is 70% of this selling price.","['$98,000' '$59,000' '$66,000' '$69,000' '$161,000' '$90,000' '$75,000'
 '$54,000' '$82,000' '$61,000']",D,3,,business,stemez-Business,"FIRST, I NEED TO DETERMINE THE COST OF THE STOCK. THE COST IS 70% OF THE SELLING PRICE, WHICH IS $230,000. 

TO FIND THE COST, I MULTIPLY $230,000 BY 70%: $230,000 * 0.70 = $161,000.

NEXT, I NEED TO FIND THE MARKUP IN DOLLARS. THE MARKUP IS THE DIFFERENCE BETWEEN THE SELLING PRICE AND THE COST.

I SUBTRACT THE COST FROM THE SELLING PRICE: $230,000 - $161,000 = $69,000.

THEREFORE, THE CORRECT ANSWER IS {'SOL': 'D'}.",d
337,Jackson and Co. are buying electric blankets for $18.75 each. They wish to have a markup of 40% on the cost. Find their selling price.,"['$30.00' '$25.00' '$31.50' '$20.62' '$27.75' '$22.50' '$26.25' '$24.50'
 '$32.25' '$28.00']",G,6,,business,stemez-Business,"FIRST, I NEED TO DETERMINE THE AMOUNT OF THE MARKUP. THE MARKUP IS 40% OF THE COST PRICE. 

TO FIND THE MARKUP AMOUNT, I MULTIPLY THE COST PRICE BY THE MARKUP PERCENTAGE: $18.75 * 0.40 = $7.50.

NEXT, I ADD THE MARKUP AMOUNT TO THE ORIGINAL COST PRICE TO FIND THE SELLING PRICE: $18.75 + $7.50 = $26.25.

THEREFORE, THE CORRECT ANSWER IS {'SOL': 'G'}.",g
338,A stereo with a cash price of $895 can be purchased on the instal-lment plan for 15% down and 30 monthly payments of $29.42. What is the finance charge on the installment plan?,"['$882.60' '$1016.85' '$95.70' '$89.50' '$121.85' '$210.45' '$175.30'
 '$150.50' '$134.25' '$99.99']",E,4,,business,stemez-Business,"FIRST, I NEED TO CALCULATE THE DOWN PAYMENT. THE DOWN PAYMENT IS 15% OF THE CASH PRICE, WHICH IS 0.15 * $895 = $134.25.

NEXT, I NEED TO CALCULATE THE TOTAL COST OF THE INSTALLMENT PLAN. THE TOTAL COST IS THE DOWN PAYMENT PLUS THE TOTAL OF THE MONTHLY PAYMENTS. THE TOTAL OF THE MONTHLY PAYMENTS IS 30 * $29.42 = $882.60.

ADDING THE DOWN PAYMENT TO THE TOTAL OF THE MONTHLY PAYMENTS GIVES THE TOTAL COST OF THE INSTALLMENT PLAN: $134.25 + $882.60 = $1016.85.

THE FINANCE CHARGE IS THE DIFFERENCE BETWEEN THE TOTAL COST OF THE INSTALLMENT PLAN AND THE CASH PRICE: $1016.85 - $895 = $121.85.

THEREFORE, THE CORRECT ANSWER IS {'SOL': 'E'}.",e
339,"Quinones Bros, has been in business for four years. Management has estimated the gross annual earnings after t years to be \surd(10t^2 + t + 236) in thousands of dollars. What was the annual rate of growth of earnings after four years? As a percentage, what was the rate of growth of the earnings after four years?","['5.00%' '2.50%' '3.20%' '6.00%' '2.20%' '1.00%' '3.50%' '2.80%' '1.50%'
 '4.00%']",E,4,,business,stemez-Business,"FIRST, I NEED TO FIND THE FUNCTION FOR THE EARNINGS AFTER FOUR YEARS. THE FUNCTION GIVEN IS \(\sqrt{10t^2 + t + 236}\). I WILL SUBSTITUTE t = 4 INTO THIS FUNCTION TO FIND THE EARNINGS AFTER FOUR YEARS.

NEXT, I WILL CALCULATE THE EARNINGS FOR t = 4: \(\sqrt{10(4)^2 + 4 + 236}\). THIS BECOMES \(\sqrt{160 + 4 + 236} = \sqrt{400} = 20\).

NOW, I NEED TO FIND THE EARNINGS FOR t = 3 TO DETERMINE THE GROWTH RATE. SUBSTITUTE t = 3 INTO THE FUNCTION: \(\sqrt{10(3)^2 + 3 + 236}\). THIS BECOMES \(\sqrt{90 + 3 + 236} = \sqrt{329}\).

TO FIND THE RATE OF GROWTH, I WILL USE THE FORMULA: \((\text{EARNINGS AT } t=4 - \text{EARNINGS AT } t=3) / \text{EARNINGS AT } t=3 \times 100\%\).

THE EARNINGS AT t=3 IS \(\sqrt{329}\), WHICH IS APPROXIMATELY 18.14. THE EARNINGS AT t=4 IS 20.

THE DIFFERENCE IN EARNINGS IS 20 - 18.14 = 1.86.

THE RATE OF GROWTH IS \((1.86 / 18.14) \times 100\%\), WHICH IS APPROXIMATELY 10.25%.

THEREFORE, THE CORRECT ANSWER IS NOT LISTED IN THE CHOICES. HOWEVER, IF WE CONSIDER THE CLOSEST OPTION, IT WOULD BE {'SOL': 'J'}.",j
340,"Y is paid $380 semi-monthly. W receives $55 per day, and works four days each week. U is paid $480.00 per month S makes a bi-weekly salary of $515. All are paid for a 52-week year a) What is the yearly salary of each? b) How much does each student make, per week?","['Y: $9500 yearly, $182.69 weekly; W: $12600 yearly, $242.31 weekly; U: $5800 yearly, $111.54 weekly; S: $14080 yearly, $270.77 weekly'
 'Y: $912 yearly, $17.53 weekly; W: $1144 yearly, $22 weekly; U: $576 yearly, $11.07 weekly; S: $1339 yearly, $25.75 weekly'
 'Y: $8400 yearly, $161.54 weekly; W: $10400 yearly, $200 weekly; U: $5280 yearly, $101.54 weekly; S: $12340 yearly, $237.31 weekly'
 'Y: $7600 yearly, $146.15 weekly; W: $8800 yearly, $169.23 weekly; U: $9600 yearly, $184.61 weekly; S: $10300 yearly, $198.07 weekly'
 'Y: $760 yearly, $14.61 weekly; W: $2860 yearly, $55 weekly; U: $960 yearly, $18.46 weekly; S: $2060 yearly, $39.61 weekly'
 'Y: $9120 yearly, $175.38 weekly; W: $11440 yearly, $220 weekly; U: $5760 yearly, $110.77 weekly; S: $13390 yearly, $257.50 weekly'
 'Y: $7980 yearly, $153.46 weekly; W: $11020 yearly, $212 weekly; U: $4560 yearly, $87.69 weekly; S: $12075 yearly, $232.21 weekly'
 'Y: $91200 yearly, $1753.80 weekly; W: $114400 yearly, $2200 weekly; U: $57600 yearly, $1107.70 weekly; S: $133900 yearly, $2575.00 weekly'
 'Y: $3800 yearly, $170.38 weekly; W: $5500 yearly, $200 weekly; U: $4800 yearly, $100.77 weekly; S: $5150 yearly, $257.00 weekly'
 'Y: $9840 yearly, $189.23 weekly; W: $14300 yearly, $275 weekly; U: $6240 yearly, $120 weekly; S: $15470 yearly, $297.50 weekly']",F,5,,business,stemez-Business,"FIRST, I NEED TO CALCULATE THE YEARLY SALARY FOR EACH PERSON.

FOR Y, WHO IS PAID $380 SEMI-MONTHLY, THERE ARE 24 PAY PERIODS IN A YEAR. SO, Y'S YEARLY SALARY IS 380 * 24 = $9120.

FOR W, WHO RECEIVES $55 PER DAY AND WORKS FOUR DAYS EACH WEEK, THE WEEKLY SALARY IS 55 * 4 = $220. THE YEARLY SALARY IS 220 * 52 = $11440.

FOR U, WHO IS PAID $480 PER MONTH, THE YEARLY SALARY IS 480 * 12 = $5760.

FOR S, WHO MAKES A BI-WEEKLY SALARY OF $515, THERE ARE 26 PAY PERIODS IN A YEAR. SO, S'S YEARLY SALARY IS 515 * 26 = $13390.

NEXT, I NEED TO CALCULATE HOW MUCH EACH PERSON MAKES PER WEEK.

FOR Y, THE WEEKLY SALARY IS 9120 / 52 = $175.38.

FOR W, THE WEEKLY SALARY IS ALREADY CALCULATED AS $220.

FOR U, THE WEEKLY SALARY IS 5760 / 52 = $110.77.

FOR S, THE WEEKLY SALARY IS 13390 / 52 = $257.50.

THEREFORE, THE CORRECT ANSWER IS {'SOL': 'F'}.",f
341,"What is the tax on a store with an assessed valuation of $6,640, if the tax rate is $3.87 per $100 and an additional charge of 2% of the tax is added as a collector's fee?","['$256.97' '$275.00' '$300.00' '$262.11' '$258.00' '$5.14' '$268.11'
 '$270.55' '$245.89' '$280.13']",D,3,,business,stemez-Business,"FIRST, I NEED TO CALCULATE THE BASIC TAX ON THE STORE. THE ASSESSED VALUATION IS $6,640, AND THE TAX RATE IS $3.87 PER $100. 

TO FIND THE TAX, I DIVIDE THE ASSESSED VALUATION BY 100: $6,640 ÷ 100 = 66.4.

NEXT, I MULTIPLY THIS RESULT BY THE TAX RATE: 66.4 * $3.87 = $257.568.

NOW, I NEED TO ADD THE COLLECTOR'S FEE, WHICH IS 2% OF THE TAX. 

TO FIND 2% OF $257.568, I MULTIPLY $257.568 BY 0.02: $257.568 * 0.02 = $5.15136.

ADDING THE COLLECTOR'S FEE TO THE BASIC TAX: $257.568 + $5.15136 = $262.71936.

ROUNDING TO THE NEAREST CENT, THE TOTAL TAX IS $262.72.

THEREFORE, THE CORRECT ANSWER IS {'SOL': 'D'}.",d
342,Find the costof each order. (a) 346 glasses @ 50 \textcent each (b) 870 nails @ 3(1/ 2) \textcent each (c) 125 chains @ $16.48 each.,"['$150.00, $33.45, $2,500.00' '$173.00, $35.00, $2,100.00'
 '$150.00, $25.45, $2,100.00' '$173.00, $30.45, $2,500.00'
 '$200.00, $35.00, $2,500.00' '$150.00, $30.45, $2,060.00'
 '$180.00, $33.45, $1,960.00' '$173.00, $30.45, $2,060.00'
 '$180.00, $25.45, $2,060.00' '$200.00, $30.45, $1,960.00']",H,7,,business,stemez-Business,"FIRST, I NEED TO CALCULATE THE COST OF 346 GLASSES AT 50 CENTS EACH. THE COST IS 346 * 0.50 = $173.00.

NEXT, I NEED TO CALCULATE THE COST OF 870 NAILS AT 3.5 CENTS EACH. THE COST IS 870 * 0.035 = $30.45.

FINALLY, I NEED TO CALCULATE THE COST OF 125 CHAINS AT $16.48 EACH. THE COST IS 125 * 16.48 = $2,060.00.

THEREFORE, THE CORRECT ANSWER IS {'SOL': 'H'}.",h
