question_id,question,options,answer,answer_index,cot_content,category,src,gpt4o_rawtext,gpt4o
271,"Consider an arbitrage-free securities market model, in which the risk-free interest rate is constant. There are two nondividend-paying stocks whose price processes are:
$S_1(t)=S_1(0)e^{0.1t+0.2Z(t)}$
$S_2(t)=S_2(0)e^{0.125t+0.3Z(t)}$
where $Z(t)$ is a standard Brownian motion ant $t\ge0$. What is the continuously compounded risk-free interest rate?",['0.08' '0.025' '0.02' '0.09' '0.01' '0.03' '0.06' '0.05' '0.07' '0.04'],C,2,,business,theoremQA-Finance,"First,  I  need  to  identify  the  drift  terms  in  the  given  stock  price  processes.  For  $S_1(t)$,  the  drift  term  is  0.1,  and  for  $S_2(t)$,  the  drift  term  is  0.125.

Next,  I  need  to  recognize  that  in  an  arbitrage-free  market,  the  expected  return  of  a  stock  should  equal  the  risk-free  rate  plus  a  risk  premium.  The  risk  premium  is  related  to  the  volatility  of  the  stock,  which  is  represented  by  the  coefficient  of  $Z(t)$.

Since  the  market  is  arbitrage-free,  the  risk-neutral  drift  should  be  equal  to  the  risk-free  rate.  Therefore,  the  risk-free  rate  is  the  common  drift  term  that  would  make  both  stocks  have  the  same  expected  return  under  the  risk-neutral  measure.

Finally,  I  observe  that  the  drift  terms  0.1  and  0.125  are  not  equal,  but  the  risk-free  rate  should  be  a  value  that  is  consistent  with  both  processes  under  the  risk-neutral  measure.  The  risk-free  rate  is  typically  the  lower  of  the  two  drift  terms  in  such  a  model,  which  is  0.1.

Therefore,  the  correct  answer  is  {'sol':  'a'}.",a
272,You are given: (i) The current exchange rate is 0.011$/¥. (ii) A four-year dollar-denominated European put option on yen with a strike price of $0.008 sells for $0.0005. (iii) The continuously compounded risk-free interest rate on dollars is 3%. (iv) The continuously compounded risk-free interest rate on yen is 1.5%. Calculate the price of a four-year yen-denominated European put option on dollars with a strike price of ¥125.,"['39.56789' '45.88521' '47.00356' '36.42891' '42.77325' '44.11234'
 '40.32987' '38.25467' '37.94567' '41.00000']",E,4,,business,theoremQA-Finance,"First,  I  need  to  use  the  put-call  parity  for  European  options  in  foreign  exchange  markets.  The  put-call  parity  for  a  European  put  option  on  yen  is  given  by:  \( P_{¥} = P_{\$} \times e^{r_{¥} \times T} \),  where  \( P_{¥} \)  is  the  price  of  the  yen-denominated  put  option,  \( P_{\$} \)  is  the  price  of  the  dollar-denominated  put  option,  \( r_{¥} \)  is  the  risk-free  interest  rate  in  yen,  and  \( T \)  is  the  time  to  maturity.

Next,  I  substitute  the  given  values  into  the  formula.  The  price  of  the  dollar-denominated  put  option  \( P_{\$} \)  is  $0.0005,  the  risk-free  interest  rate  in  yen  \( r_{¥} \)  is  1.5%  or  0.015,  and  the  time  to  maturity  \( T \)  is  4  years.  Therefore,  the  price  of  the  yen-denominated  put  option  is  calculated  as:  \( P_{¥} = 0.0005 \times e^{0.015 \times 4} \).

Finally,  I  calculate  the  exponential  term:  \( e^{0.015 \times 4} = e^{0.06} \approx 1.0618365 \).  Then,  I  multiply  this  by  the  price  of  the  dollar-denominated  put  option:  \( P_{¥} = 0.0005 \times 1.0618365 \approx 0.00053091825 \).  To  convert  this  to  yen,  I  use  the  current  exchange  rate  of  0.011$/¥:  \( P_{¥} = 0.00053091825 / 0.011 \approx 48.26529545 \).

Therefore,  the  correct  answer  is  {'sol':  'c'}.",c
273,How much would a $100-deductible collision insurance policypay on an accident causing a repair bill of $89.90. How much would be paid against a $50-deductible policy on arepair bill of $76.40 resulting from a collision?,"['$0 and $26.40' '$10.10 and $0' '$0 and $76.40' '$89.90 and $76.40'
 '$39.90 and $26.40' '$100 and $50' '$10.10 and $26.40' '$89.90 and $50'
 '$0 and $50' '$89.90 and $0']",A,0,,business,stemez-Business,"First,  I  need  to  determine  how  much  the  $100-deductible  collision  insurance  policy  would  pay  on  a  repair  bill  of  $89.90.  Since  the  repair  bill  is  less  than  the  deductible,  the  insurance  would  pay  $0.

Next,  I  need  to  determine  how  much  the  $50-deductible  policy  would  pay  on  a  repair  bill  of  $76.40.  The  insurance  would  pay  the  amount  of  the  repair  bill  minus  the  deductible:  $76.40  -  $50  =  $26.40.

Therefore,  the  correct  answer  is  {'sol':  'a'}.",a
274,"A reclining chair has a list price of $635 with a trade discount of 16%. What is the net price, i.e., the market price?","['$476.20' '$550.90' '$487.40' '$101.60' '$533.40' '$635' '$503.60'
 '$608.40' '$734.60' '$589.85']",E,4,,business,stemez-Business,"First,  I  need  to  calculate  the  amount  of  the  trade  discount.  The  trade  discount  is  16%  of  the  list  price  of  $635.  So,  I  calculate  16%  of  $635:  0.16  *  635  =  $101.60.

Next,  I  subtract  the  trade  discount  from  the  list  price  to  find  the  net  price.  The  net  price  is  $635  -  $101.60  =  $533.40.

Therefore,  the  correct  answer  is  {'sol':  'e'}.",e
275,"Bill deposits $1,000 for 4 years at 5% interest, compounded annually. What is its accumulated value?","['$1,000' '$1,102.50' '$1,215.51' '$1,200' '$1,215.50' '$1,220'
 '$1,104.08' '$1,250' '$1,331.00' '$1,300']",C,2,,business,stemez-Business,"To  find  the  accumulated  value  of  Bill's  deposit,  I  will  use  the  formula  for  compound  interest:  A  =  P(1  +  r/n)^(nt),  where  A  is  the  accumulated  value,  P  is  the  principal  amount,  r  is  the  annual  interest  rate,  n  is  the  number  of  times  interest  is  compounded  per  year,  and  t  is  the  number  of  years.

First,  I  identify  the  values:  P  =  $1,000,  r  =  0.05,  n  =  1  (since  interest  is  compounded  annually),  and  t  =  4  years.

Next,  I  substitute  these  values  into  the  formula:  A  =  1000(1  +  0.05/1)^(1*4).

Now,  I  calculate  the  expression:  A  =  1000(1.05)^4.

Finally,  I  compute  the  power:  (1.05)^4  =  1.21550625.

Therefore,  A  =  1000  *  1.21550625  =  1215.50625.

Rounding  to  the  nearest  cent,  the  accumulated  value  is  $1,215.51.

Therefore,  the  correct  answer  is  {'sol':  'c'}.",c
276,Mr. Smith wishes to find out how much interest he will receive on $300 if the rate is 3% compounded annually for three years.,"['$24.93' '$30.82' '$27.82' '$22.45' '$28.90' '$35.00' '$32.41' '$9.27'
 '$25.82' '$20.82']",C,2,,business,stemez-Business,"First,  I  need  to  calculate  the  amount  of  money  Mr.  Smith  will  have  after  three  years  using  the  formula  for  compound  interest:  A  =  P(1  +  r/n)^(nt),  where  P  is  the  principal  amount,  r  is  the  annual  interest  rate,  n  is  the  number  of  times  interest  is  compounded  per  year,  and  t  is  the  number  of  years.  In  this  case,  P  =  $300,  r  =  0.03,  n  =  1,  and  t  =  3.

Next,  I  substitute  the  values  into  the  formula:  A  =  300(1  +  0.03/1)^(1*3)  =  300(1.03)^3.

Now,  I  calculate  (1.03)^3  =  1.092727.  Then,  I  multiply  this  by  300  to  find  the  total  amount:  A  =  300  *  1.092727  =  327.8181.

Finally,  I  subtract  the  principal  amount  from  the  total  amount  to  find  the  interest:  Interest  =  327.8181  -  300  =  27.8181.

Therefore,  the  correct  answer  is  {'sol':  'c'}.",c
277,"Mr. Fields owns a house worth $30,000. He insures it with a $20,000 fire insurance policy that contains an 80% coinsurance clause. As a result of fire, the house is damaged to the extent of $10,800. How much will the insurance company pay on the loss?","['$8,000' '$10,800' '$6,000' '$9,000' '$12,000' '$7,200' '$10,000'
 '$20,000' '$24,000' '$8,640']",D,3,,business,stemez-Business,"First,  I  need  to  determine  the  amount  of  insurance  Mr.  Fields  should  have  carried  according  to  the  coinsurance  clause.  The  coinsurance  clause  requires  him  to  insure  at  least  80%  of  the  house's  value.  So,  80%  of  $30,000  is  0.8  *  30,000  =  $24,000.

Next,  I  need  to  calculate  the  proportion  of  the  insurance  that  Mr.  Fields  actually  carried  compared  to  the  required  amount.  He  carried  $20,000  of  insurance,  but  he  should  have  carried  $24,000.  The  proportion  is  20,000  ÷  24,000  =  5/6.

Finally,  I  apply  this  proportion  to  the  loss  amount  to  determine  how  much  the  insurance  company  will  pay.  The  loss  is  $10,800,  so  the  insurance  company  will  pay  (5/6)  *  10,800  =  $9,000.

Therefore,  the  correct  answer  is  {'sol':  'd'}.",d
278,"How much interest will Paul have to pay on a 60-day loan of $823 at 4% per year, computed by the exact time method?","['$9.87' '$4.96' '$7.32' '$10.56' '$8.23' '$6.78' '$4.20' '$2.74' '$5.41'
 '$3.29']",I,8,,business,stemez-Business,"First,  I  need  to  determine  the  annual  interest  rate  and  the  principal  amount.  The  annual  interest  rate  is  4%,  and  the  principal  amount  is  $823.

Next,  I  need  to  calculate  the  interest  for  the  60-day  period.  The  formula  for  simple  interest  is  I  =  PRT,  where  P  is  the  principal,  R  is  the  rate,  and  T  is  the  time  in  years.  Since  the  time  is  given  in  days,  I  need  to  convert  it  to  years:  T  =  60/365.

Now,  I  can  calculate  the  interest:  I  =  $823  *  0.04  *  (60/365).

Calculating  this  gives  I  =  $5.41.

Therefore,  the  correct  answer  is  {'sol':  'i'}.",i
279,"Montgomery's Department Store insured one of its buildings for $30,000 at the rate of $2.50 per $1,000. What would the cost be for three consecutive one-year policies? What would the cost be for a 3-year policy? What is the difference between the two?","['$100' '$67.50' '$202.50' '$225' '$90' '$250' '$22.50' '$150' '$270'
 '$75']",G,6,,business,stemez-Business,"First,  I  need  to  calculate  the  cost  of  one  year  of  insurance.  The  building  is  insured  for  $30,000,  and  the  rate  is  $2.50  per  $1,000.  
To  find  the  cost  for  one  year,  I  divide  $30,000  by  $1,000,  which  gives  30.  
Then,  I  multiply  30  by  $2.50,  which  equals  $75  for  one  year.  

Next,  I  calculate  the  cost  for  three  consecutive  one-year  policies.  
Since  each  year  costs  $75,  I  multiply  $75  by  3,  which  equals  $225.  

Now,  I  calculate  the  cost  for  a  3-year  policy.  
Assuming  the  rate  remains  the  same,  the  cost  for  a  3-year  policy  would  be  the  same  as  three  consecutive  one-year  policies,  which  is  $225.  

Finally,  I  find  the  difference  between  the  two  costs.  
Since  both  costs  are  $225,  the  difference  is  $0.  

Therefore,  the  correct  answer  is  {'sol':  'd'}.",d
280,"Mr. Charles owns a brick building, worth $35,000, and stock, valued at $9,500. He wishes to insure each at 4/5 of their value. If the insurance rates are $.23 per $100 and $.21 per $100, respectively, what is the cost of his coverage?","['$95 per year' '$110 per year' '$64 per year' '$100 per year'
 '$75 per year' '$80 per year' '$50 per year' '$90 per year'
 '$70 per year' '$120 per year']",F,5,,business,stemez-Business,"First,  I  need  to  calculate  the  insured  value  for  the  brick  building.  The  building  is  worth  $35,000,  and  Mr.  Charles  wishes  to  insure  it  at  4/5  of  its  value.  So,  the  insured  value  is  $35,000  *  4/5  =  $28,000.

Next,  I  need  to  calculate  the  insured  value  for  the  stock.  The  stock  is  valued  at  $9,500,  and  Mr.  Charles  wishes  to  insure  it  at  4/5  of  its  value.  So,  the  insured  value  is  $9,500  *  4/5  =  $7,600.

Now,  I  need  to  calculate  the  cost  of  insuring  the  building.  The  insurance  rate  is  $.23  per  $100.  So,  the  cost  is  ($28,000  /  $100)  *  $.23  =  $64.40.

Then,  I  need  to  calculate  the  cost  of  insuring  the  stock.  The  insurance  rate  is  $.21  per  $100.  So,  the  cost  is  ($7,600  /  $100)  *  $.21  =  $15.96.

Finally,  I  add  the  two  costs  together  to  find  the  total  cost  of  coverage:  $64.40  +  $15.96  =  $80.36.

Rounding  to  the  nearest  dollar,  the  cost  of  his  coverage  is  $80  per  year.

Therefore,  the  correct  answer  is  {'sol':  'f'}.",f
281,"The distributors of oil from theMoloRepublic are willing to buy 60-p barrels per day, when p = dollars per barrel. The Republic's officials are willing to supply (p^2 / 10) barrels per day. i) What is the equilibrium price of oil? ii) How many barrels will be sold at the equilibrium price?","['Equilibrium price is 18 dollars, Number of barrels sold is 54 per day'
 'Equilibrium price is 12 dollars, Number of barrels sold is 72 per day'
 'Equilibrium price is 10 dollars, Number of barrels sold is 70 per day'
 'Equilibrium price is 8 dollars, Number of barrels sold is 64 per day'
 'Equilibrium price is 25 dollars, Number of barrels sold is 50 per day'
 'Equilibrium price is 40 dollars, Number of barrels sold is 10 per day'
 'Equilibrium price is 30 dollars, Number of barrels sold is 50 per day'
 'Equilibrium price is 15 dollars, Number of barrels sold is 45 per day'
 'Equilibrium price is 5 dollars, Number of barrels sold is 30 per day'
 'Equilibrium price is 20 dollars, Number of barrels sold is 40 per day']",J,9,,business,stemez-Business,"To  find  the  equilibrium  price,  I  need  to  set  the  quantity  demanded  equal  to  the  quantity  supplied.  The  quantity  demanded  is  given  by  60  -  p,  and  the  quantity  supplied  is  given  by  (p^2  /  10).

First,  I  set  the  two  equations  equal  to  each  other:  
60  -  p  =  (p^2  /  10).

Next,  I  multiply  both  sides  by  10  to  eliminate  the  fraction:  
10(60  -  p)  =  p^2.

This  simplifies  to:  
600  -  10p  =  p^2.

Rearranging  the  equation  gives:  
p^2  +  10p  -  600  =  0.

Now,  I  solve  this  quadratic  equation  using  the  quadratic  formula:  
p  =  [-b  ±  sqrt(b^2  -  4ac)]  /  2a,  where  a  =  1,  b  =  10,  and  c  =  -600.

Calculating  the  discriminant:  
b^2  -  4ac  =  10^2  -  4(1)(-600)  =  100  +  2400  =  2500.

The  square  root  of  2500  is  50.

Substituting  into  the  quadratic  formula:  
p  =  [-10  ±  50]  /  2.

This  gives  two  solutions:  
p  =  (40  /  2)  =  20  and  p  =  (-60  /  2)  =  -30.

Since  price  cannot  be  negative,  the  equilibrium  price  is  20  dollars.

Finally,  I  substitute  p  =  20  back  into  the  demand  equation  to  find  the  number  of  barrels  sold:  
60  -  20  =  40  barrels.

Therefore,  the  correct  answer  is  {'sol':  'j'}.",j
282,"Ms. Edwards' disposable income (that is, her income after taxes have been paid) has risen from $19,000 to $20,000. Her expenditures have risen from $15,200 to $15,950. 1) What is her marginal propensity to consume? 2) What is her marginal propensity to save?","['Marginal propensity to consume is .70, marginal propensity to save is .30'
 'Marginal propensity to consume is .80, marginal propensity to save is .20'
 'Marginal propensity to consume is .95, marginal propensity to save is .05'
 'Marginal propensity to consume is .85, marginal propensity to save is .15'
 'Marginal propensity to consume is .75, marginal propensity to save is .25'
 'Marginal propensity to consume is .50, marginal propensity to save is .50'
 'Marginal propensity to consume is .55, marginal propensity to save is .45'
 'Marginal propensity to consume is .60, marginal propensity to save is .40'
 'Marginal propensity to consume is .65, marginal propensity to save is .35'
 'Marginal propensity to consume is 1.00, marginal propensity to save is 0.00']",E,4,,business,stemez-Business,"First,  I  need  to  calculate  the  change  in  disposable  income.  Ms.  Edwards'  disposable  income  has  increased  from  $19,000  to  $20,000,  so  the  change  in  income  is  $20,000  -  $19,000  =  $1,000.

Next,  I  need  to  calculate  the  change  in  expenditures.  Her  expenditures  have  increased  from  $15,200  to  $15,950,  so  the  change  in  expenditures  is  $15,950  -  $15,200  =  $750.

Now,  I  can  calculate  the  marginal  propensity  to  consume  (MPC)  by  dividing  the  change  in  expenditures  by  the  change  in  income:  $750  ÷  $1,000  =  0.75.

The  marginal  propensity  to  save  (MPS)  is  calculated  as  1  minus  the  marginal  propensity  to  consume:  1  -  0.75  =  0.25.

Therefore,  the  correct  answer  is  {'sol':  'e'}.",e
283,"Steve King buys dress slacks on sale at $33.15 for two pairs, the sales tax is 5.5%. How much does he pay for four pairs of slacks?","['$68.40' '$74.10' '$71.85' '$67.00' '$72.00' '$69.95' '$65.80' '$66.30'
 '$70.50' '$73.20']",F,5,,business,stemez-Business,"First,  I  need  to  determine  the  cost  of  one  pair  of  slacks.  Since  two  pairs  cost  $33.15,  the  cost  of  one  pair  is  $33.15  ÷  2  =  $16.575.

Next,  I  calculate  the  cost  of  four  pairs  of  slacks.  The  cost  is  $16.575  *  4  =  $66.30.

Now,  I  need  to  calculate  the  sales  tax  on  the  total  cost.  The  sales  tax  is  5.5%  of  $66.30,  which  is  $66.30  *  0.055  =  $3.6465.

Finally,  I  add  the  sales  tax  to  the  total  cost  of  the  slacks.  The  total  amount  Steve  pays  is  $66.30  +  $3.6465  =  $69.9465,  which  rounds  to  $69.95.

Therefore,  the  correct  answer  is  {'sol':  'f'}.",f
284,"How much interest did Paul pay on his loan of $1,285 for 2(1 / 2) years, given that the rate of interest was 5(1 / 2) %?","['$200.00' '$176.69' '$165.50' '$150.75' '$135.20' '$225.95' '$190.65'
 '$158.40' '$210.85' '$183.00']",B,1,,business,stemez-Business,"First,  I  need  to  convert  the  mixed  numbers  into  improper  fractions.  The  loan  period  is  2(1/2)  years,  which  is  2.5  years.  The  interest  rate  is  5(1/2)%,  which  is  5.5%.

Next,  I  will  use  the  simple  interest  formula:  Interest  =  Principal  ×  Rate  ×  Time.  Here,  the  principal  is  $1,285,  the  rate  is  5.5%  (or  0.055  as  a  decimal),  and  the  time  is  2.5  years.

Now,  I  calculate  the  interest:  Interest  =  $1,285  ×  0.055  ×  2.5  =  $176.6875.

Rounding  to  the  nearest  cent,  the  interest  Paul  paid  is  $176.69.

Therefore,  the  correct  answer  is  {'sol':  'b'}.",b
285,A record sells for $3.24. There is a 35% markup based on the selling price. Find the cost of the record.,"['$1.13' '$3.59' '$2.70' '$2.00' '$2.40' '$2.90' '$3.00' '$4.37' '$2.11'
 '$1.89']",I,8,,business,stemez-Business,"First,  I  need  to  understand  that  the  selling  price  of  $3.24  includes  a  35%  markup  based  on  the  selling  price.  This  means  that  the  cost  of  the  record  is  65%  of  the  selling  price  because  100%  -  35%  =  65%.

Next,  I  calculate  65%  of  the  selling  price  to  find  the  cost.  I  do  this  by  multiplying  $3.24  by  0.65:  $3.24  *  0.65  =  $2.106.

Finally,  I  round  $2.106  to  the  nearest  cent,  which  is  $2.11.

Therefore,  the  correct  answer  is  {'sol':  'i'}.",i
286,"A canning company bought a $15,000 piece of machinery for its vegetable farm. The machinery is expected to last six years at which time it will have no residual value. The company wishes to use the maximum percentage allowable under the declining-balance method for computing the depreciation. Find the depreciation and book value for the first three years of operation.","['Year 1: $4,500, Year 2: $2,700, Year 3: $1,620'
 'Year 1: $5,000, Year 2: $3,333, Year 3: $2,222'
 'Year 1: $6,000, Year 2: $3,600, Year 3: $2,160'
 'Year 1: $2,500, Year 2: $1,667, Year 3: $1,111'
 'Year 1: $2,000, Year 2: $1,200, Year 3: $720'
 'Year 1: $3,750, Year 2: $2,250, Year 3: $1,350'
 'Year 1: $7,500, Year 2: $5,000, Year 3: $2,500'
 'Year 1: $3,333, Year 2: $2,222, Year 3: $1,481'
 'Year 1: $3,000, Year 2: $2,000, Year 3: $1,000'
 'Year 1: $4,000, Year 2: $2,400, Year 3: $1,440']",B,1,,business,stemez-Business,"First,  I  need  to  determine  the  maximum  percentage  allowable  under  the  declining-balance  method.  The  declining-balance  method  uses  a  percentage  that  is  double  the  straight-line  rate.  The  straight-line  rate  for  six  years  is  1/6,  so  the  double-declining  rate  is  2/6  or  1/3,  which  is  approximately  33.33%.

Next,  I  calculate  the  depreciation  for  each  year  using  this  rate:
- Year  1:  Depreciation  =  $15,000  *  33.33%  =  $5,000.  Book  value  =  $15,000  -  $5,000  =  $10,000.
- Year  2:  Depreciation  =  $10,000  *  33.33%  =  $3,333.  Book  value  =  $10,000  -  $3,333  =  $6,667.
- Year  3:  Depreciation  =  $6,667  *  33.33%  =  $2,222.  Book  value  =  $6,667  -  $2,222  =  $4,445.

Finally,  I  compare  these  results  with  the  given  choices.  The  correct  choice  is  {'sol':  'b'}.",b
287,"An automobile that cost $3,000 four years ago is now worth $1,000. What is the average yearly depreciation?","['$300' '$2,000' '$250' '$1,000' '$800' '$400' '$500' '$600' '$750'
 '$1,250']",G,6,,business,stemez-Business,"First,  I  need  to  determine  the  total  depreciation  over  the  four  years.  The  automobile  originally  cost  $3,000  and  is  now  worth  $1,000,  so  the  total  depreciation  is  $3,000  -  $1,000  =  $2,000.

Next,  I  need  to  calculate  the  average  yearly  depreciation.  Since  the  total  depreciation  is  $2,000  over  four  years,  I  divide  the  total  depreciation  by  the  number  of  years:  $2,000  ÷  4  =  $500.

Therefore,  the  correct  answer  is  {'sol':  'g'}.",g
288,"Two power line construction routes are being considered. Route A is 15 miles long and goes around a lake. Each mile will cost $6,000 to build and $2,000 a year to maintain. At the end of fifteen years, each mile will have a salvage value of $3,000. Route B is an underwater line that cuts 5 miles across the lake. Construction costs will be $31,000 per mile and annual maintenance costs, $400 per mile. The salvage value at the end of fifteen years will be $6,000 per mile. Assuming interest is 8% and taxes are 3% of the construction costs of each power line, compare the annual costs of Route A and Route B for the first year.","['$41,558 for Route A and $23,654 for Route B'
 '$45,000 for Route A and $30,000 for Route B'
 '$100,000 for Route A and $50,000 for Route B'
 '$40,000 for Route A and $20,000 for Route B'
 '$80,000 for Route A and $40,000 for Route B'
 '$35,000 for Route A and $25,000 for Route B'
 '$70,000 for Route A and $35,000 for Route B'
 '$60,000 for Route A and $155,000 for Route B'
 '$90,000 for Route A and $155,000 for Route B'
 '$120,000 for Route A and $75,000 for Route B']",A,0,,business,stemez-Business,"First,  I  will  calculate  the  total  construction  cost  for  Route  A.  Route  A  is  15  miles  long,  and  each  mile  costs  $6,000  to  build.  Therefore,  the  total  construction  cost  for  Route  A  is  15  *  $6,000  =  $90,000.

Next,  I  will  calculate  the  annual  maintenance  cost  for  Route  A.  Each  mile  costs  $2,000  per  year  to  maintain,  so  the  total  annual  maintenance  cost  for  Route  A  is  15  *  $2,000  =  $30,000.

Now,  I  will  calculate  the  tax  for  Route  A.  Taxes  are  3%  of  the  construction  cost,  so  the  tax  is  0.03  *  $90,000  =  $2,700.

The  total  annual  cost  for  Route  A  for  the  first  year  is  the  sum  of  the  annual  maintenance  cost  and  the  tax:  $30,000  +  $2,700  =  $32,700.

Next,  I  will  calculate  the  total  construction  cost  for  Route  B.  Route  B  is  5  miles  long,  and  each  mile  costs  $31,000  to  build.  Therefore,  the  total  construction  cost  for  Route  B  is  5  *  $31,000  =  $155,000.

Next,  I  will  calculate  the  annual  maintenance  cost  for  Route  B.  Each  mile  costs  $400  per  year  to  maintain,  so  the  total  annual  maintenance  cost  for  Route  B  is  5  *  $400  =  $2,000.

Now,  I  will  calculate  the  tax  for  Route  B.  Taxes  are  3%  of  the  construction  cost,  so  the  tax  is  0.03  *  $155,000  =  $4,650.

The  total  annual  cost  for  Route  B  for  the  first  year  is  the  sum  of  the  annual  maintenance  cost  and  the  tax:  $2,000  +  $4,650  =  $6,650.

Therefore,  the  correct  answer  is  {'sol':  'h'}.",h
289,The total cost of producing x cameras is C(x) = 2 + x^3. What is the average cost if 10 cameras are made? What is the marginal cost of producing 10 cameras?,"['Average Cost: $1000/unit, Marginal Cost: $100'
 'Average Cost: $300/unit, Marginal Cost: $100'
 'Average Cost: $300/unit, Marginal Cost: $1000'
 'Average Cost: $102/unit, Marginal Cost: $301'
 'Average Cost: $500/unit, Marginal Cost: $1000'
 'Average Cost: $100/unit, Marginal Cost: $100'
 'Average Cost: $200/unit, Marginal Cost: $300'
 'Average Cost: $2/unit, Marginal Cost: $30'
 'Average Cost: $1020/unit, Marginal Cost: $299'
 'Average Cost: $100/unit, Marginal Cost: $300']",J,9,,business,stemez-Business,"First,  I  need  to  calculate  the  total  cost  of  producing  10  cameras.  Using  the  cost  function  C(x)  =  2  +  x^3,  I  substitute  x  =  10:  C(10)  =  2  +  10^3  =  2  +  1000  =  1002.

Next,  I  calculate  the  average  cost  of  producing  10  cameras.  The  average  cost  is  the  total  cost  divided  by  the  number  of  units:  1002  ÷  10  =  100.2  dollars  per  unit.

Now,  I  find  the  marginal  cost  of  producing  10  cameras.  The  marginal  cost  is  the  derivative  of  the  cost  function,  C'(x)  =  3x^2.  Evaluating  this  at  x  =  10,  C'(10)  =  3  *  10^2  =  3  *  100  =  300.

Therefore,  the  correct  answer  is  {'sol':  'j'}.",j
290,"On October 17, Thomas Long purchased two $1,000 bonds, bearing 6% interest payable January 1 and July 1, at 98. Find his total cost, and the net proceeds to the seller. Assume a brokerage fee of $5 per bond.","['$2,006 and $1,996' '$1,990 and $1,970' '$2,015 and $1,995'
 '$2,006 and $1,986' '$2,020 and $2,000' '$2,010 and $1,980'
 '$1,960 and $1,986' '$2,000 and $1,970' '$1,995 and $1,975'
 '$1,980 and $1,960']",D,3,,business,stemez-Business,"First,  I  need  to  calculate  the  purchase  price  of  the  bonds.  Each  bond  has  a  face  value  of  $1,000  and  is  purchased  at  98%  of  its  face  value.  Therefore,  the  purchase  price  for  each  bond  is  $1,000  *  0.98  =  $980.

Next,  I  need  to  calculate  the  total  cost  for  the  two  bonds.  Since  Thomas  purchased  two  bonds,  the  total  purchase  price  is  $980  *  2  =  $1,960.

Now,  I  need  to  add  the  brokerage  fee  to  the  total  cost.  The  brokerage  fee  is  $5  per  bond,  so  for  two  bonds,  the  total  brokerage  fee  is  $5  *  2  =  $10.

Therefore,  the  total  cost  to  Thomas  is  $1,960  +  $10  =  $1,970.

Finally,  I  need  to  calculate  the  net  proceeds  to  the  seller.  The  seller  receives  the  purchase  price  of  the  bonds  without  the  brokerage  fee,  which  is  $1,960.

Therefore,  the  correct  answer  is  {'sol':  'h'}.",h
291,"A shoe factory has fixed costs of $1200 per day, and variable costs of $1.50 per shoe. Find a linear cost function to represent their daily costs.","['Cost = 1200 + X' 'Cost = 1500 + 1.5 X' 'Cost = 1200 + 1.5 X'
 'Cost = 1200 + 1.75 X' 'Cost = 1000 + 2 X' 'Cost = 1200 + 2 X'
 'Cost = 1200 + 0.75 X' 'Cost = 1100 + 1.25 X' 'Cost = 1300 + 1.5 X'
 'Cost = 1000 + 1.5 X']",C,2,,business,stemez-Business,"First,  I  need  to  identify  the  fixed  costs  and  the  variable  costs.  The  fixed  costs  are  given  as  $1200  per  day,  and  the  variable  costs  are  $1.50  per  shoe.

Next,  I  need  to  construct  the  linear  cost  function.  The  cost  function  is  typically  in  the  form  of  Cost  =  Fixed  Costs  +  (Variable  Cost  per  Unit  *  Number  of  Units).  In  this  case,  the  cost  function  would  be  Cost  =  1200  +  1.5  X,  where  X  represents  the  number  of  shoes  produced.

Finally,  I  compare  this  function  with  the  given  choices.  The  correct  choice  that  matches  the  cost  function  is  {'sol':  'c'}.",c
292,"The Danbury Hat Company has total fixed costs of $10,500. They make summer hats at a cost of $1.50 a hat. They sell the hats for $5. How much profit will they make if they create and sell 46,500 summer hats?","['$152,250' '$80,250' '$175,500' '$145,750' '$125,000' '$190,000'
 '$210,000' '$69,750' '$232,500' '$161,750']",A,0,,business,stemez-Business,"First,  I  need  to  calculate  the  total  revenue  from  selling  the  hats.  They  sell  each  hat  for  $5,  and  they  sell  46,500  hats,  so  the  total  revenue  is  46,500  *  $5  =  $232,500.

Next,  I  need  to  calculate  the  total  cost  of  producing  the  hats.  The  variable  cost  per  hat  is  $1.50,  so  for  46,500  hats,  the  total  variable  cost  is  46,500  *  $1.50  =  $69,750.  Adding  the  fixed  costs  of  $10,500,  the  total  cost  is  $69,750  +  $10,500  =  $80,250.

Finally,  to  find  the  profit,  I  subtract  the  total  cost  from  the  total  revenue:  $232,500  -  $80,250  =  $152,250.

Therefore,  the  correct  answer  is  {'sol':  'a'}.",a
