question_id,question,options,answer,answer_index,cot_content,category,src,claude-3-haiku-20240307_rawtext,claude-3-haiku-20240307
216,Parks Wholesalers are offering a chain discount of 25-10-5% on sofas. What is an equivalent single discount for this series?,['36.5%' '30%' '50%' '34%' '32.5%' '25%' '40%' '37.5%' '38%' '35.875%'],J,9,,business,stemez-Business,"Okay, let's think this through step-by-step:

1. The chain discount is 25-10-5%, which means:
   - First, there is a 25% discount
   - Then, an additional 10% discount is applied on the remaining amount
   - Finally, an additional 5% discount is applied on the remaining amount

2. To find the equivalent single discount, we need to calculate the final amount after applying all three discounts.

3. Let's start with $100 as the original price:
   - After the 25% discount, the price is $100 - (25% of $100) = $75
   - After the additional 10% discount, the price is $75 - (10% of $75) = $67.50
   - After the final 5% discount, the price is $67.50 - (5% of $67.50) = $64.125

4. The equivalent single discount would be the percentage difference between the original price ($100) and the final price ($64.125):
   - Equivalent single discount = (1 - $64.125 / $100) × 100% = 35.875%

Therefore, the correct answer is {'sol': 'j'}.",j
217,"Mr. Singer insured his house for $36,000 with a policy containing an 80% coinsurance clause. If the house has a value of $45,000 and he suffers a fire loss of $10,500, how much will the insurance company pay?","['$9,450' '$9,000' '$8,400' '$11,000' '$10,500' '$7,200' '$8,500' '$6,000'
 '$7,875' '$12,000']",E,4,,business,stemez-Business,"Okay, let's think this through step-by-step:

1. The house is insured for $36,000 with an 80% coinsurance clause.
2. The house has a value of $45,000.
3. The fire loss is $10,500.

To calculate the amount the insurance company will pay, we need to follow these steps:

Step 1: Calculate the minimum amount of insurance required under the 80% coinsurance clause.
Minimum amount of insurance required = 80% of $45,000 = $36,000

Step 2: Since the house is insured for $36,000, which is the minimum amount required, the insurance company will pay the full amount of the fire loss, which is $10,500.

Therefore, the correct answer is {'sol': 'e'}.",e
218,"Kirk and Martin are partners and have agreed that, after interest at 6% is allowed on average investment, Kirk will receive one third and Martin two thirds of the remaining profits. On Jan. 1, Kirk's net worth was $72,000 and Martin's was $63,000. Kirk withdrew $3,000 on July 1 and made an additional investment of $1,200 on Nov, 1. On Aug. 1 Martin withdrew $1,800. If profits for the year amounted to $37,080, what was each partner's share?","[""Kirk's share of total profits: $13,080, Martin's share of total profits: $24,000""
 ""Kirk's share of total profits: $12,540, Martin's share of total profits: $24,540""
 ""Kirk's share of total profits: $12,930, Martin's share of total profits: $24,150""
 ""Kirk's share of total profits: $13,500, Martin's share of total profits: $23,500""
 ""Kirk's share of total profits: $14,000, Martin's share of total profits: $23,080""
 ""Kirk's share of total profits: $11,500, Martin's share of total profits: $25,580""
 ""Kirk's share of total profits: $15,000, Martin's share of total profits: $22,080""
 ""Kirk's share of total profits: $14,500, Martin's share of total profits: $22,580""
 ""Kirk's share of total profits: $12,000, Martin's share of total profits: $25,080""
 ""Kirk's share of total profits: $13,943, Martin's share of total profits: $23,137""]",J,9,,business,stemez-Business,"Okay, let's solve this step-by-step:

1. Calculate the average investment:
   - Kirk's net worth on Jan. 1 = $72,000
   - Martin's net worth on Jan. 1 = $63,000
   - Total net worth on Jan. 1 = $72,000 + $63,000 = $135,000
   - Average investment = $135,000

2. Calculate the interest earned on the average investment:
   - Interest rate = 6%
   - Interest earned = $135,000 * 0.06 = $8,100

3. Calculate the remaining profits:
   - Total profits = $37,080
   - Interest earned = $8,100
   - Remaining profits = $37,080 - $8,100 = $28,980

4. Calculate Kirk's share of the remaining profits:
   - Kirk's share = 1/3 of the remaining profits
   - Kirk's share = $28,980 * 1/3 = $9,660

5. Calculate Martin's share of the remaining profits:
   - Martin's share = 2/3 of the remaining profits
   - Martin's share = $28,980 * 2/3 = $19,320

6. Calculate the final shares:
   - Kirk's total share = $9,660 + $8,100 * (72,000 / 135,000) = $13,943
   - Martin's total share = $19,320 + $8,100 * (63,000 / 135,000) = $23,137

Therefore, the correct answer is {'sol': 'j'}.",j
219,"In the event of bankruptcy, what is the order of payment of bonds, common stock, and preferred stock?","['Preferred stockholders, common stockholders, bondholders'
 'Bondholders, common stockholders, preferred stockholders'
 'Preferred stockholders, bondholders, common stockholders'
 'Common stockholders, bondholders, preferred stockholders'
 'Bondholders and common stockholders equally, then preferred stockholders'
 'Preferred stockholders, then bondholders and common stockholders equally'
 'Bondholders equally with preferred stockholders, then common stockholders'
 'Common stockholders, preferred stockholders, bondholders'
 'Bondholders, preferred stockholders, common stockholders'
 'Common stockholders and preferred stockholders equally, then bondholders']",I,8,,business,stemez-Business,"To determine the order of payment in the event of bankruptcy, we need to consider the priority of different claims on the company's assets.

Step 1: Identify the different types of claims.
The claims in the order of priority are:
1. Bondholders
2. Preferred stockholders
3. Common stockholders

Step 2: Analyze the order of payment.
The correct order of payment is:
i) Bondholders, preferred stockholders, common stockholders.

Explanation:
In the event of bankruptcy, the company's assets are used to pay off its liabilities first. Bondholders have the highest priority as they are creditors of the company and must be paid before any distributions to shareholders.
After the bondholders are paid, the preferred stockholders have the next highest priority as they have a claim on the company's assets before the common stockholders.
Finally, the common stockholders have the lowest priority and will only receive any remaining assets after the bondholders and preferred stockholders have been paid.

Therefore, the correct answer is: {'sol': 'i'}",i
220,"Distribution of overhead is based on floor space. Department Aoccupied 8,100 sq. ft. of the 121,500 sq. ft. of space used byHar-rison Manufacturing Company. Find department A's shareof overhead based on floor footage for a month in whichthe total overhead of the Harrison Manufacturing Company was $97,500.","['$6,500' '$7,250' '$9,750' '$5,000' '$97,500' '$4,100' '$121,500'
 '$12,150' '$10,000' '$8,100']",A,0,,business,stemez-Business,"Okay, let's think this through step-by-step:

1. We are given that Department A occupied 8,100 sq. ft. of the 121,500 sq. ft. of space used by Harrison Manufacturing Company.
2. We need to find Department A's share of the total overhead of $97,500 based on the floor footage.
3. To calculate Department A's share, we need to find the percentage of the total floor space that Department A occupies.
4. Department A's floor space is 8,100 sq. ft. and the total floor space is 121,500 sq. ft.
5. The percentage of the total floor space that Department A occupies is: 8,100 / 121,500 = 0.0667 or 6.67%.
6. To find Department A's share of the total overhead, we multiply the total overhead by the percentage of the total floor space that Department A occupies: 0.0667 * $97,500 = $6,500.

Therefore, the correct answer is {'sol': 'a'}.",a
221,"John's $200 earns interest at the rate of 5% for one year, compounded quarterly. Show how he would calculate the interest without the aid of a formula or a table.","['$10.00' '$20.00' '$5.00' '$8.75' '$15.25' '$10.50' '$12.62' '$10.19'
 '$21.55' '$11.03']",H,7,,business,stemez-Business,"Okay, let's think through this step-by-step:

1. We know that John has $200 and the interest rate is 5% per year, compounded quarterly.
2. To calculate the interest without a formula or table, we can break down the process into the following steps:
   a) Calculate the interest for the first quarter.
   b) Calculate the interest for the second quarter, using the new balance from the first quarter.
   c) Calculate the interest for the third quarter, using the new balance from the second quarter.
   d) Calculate the interest for the fourth quarter, using the new balance from the third quarter.
   e) Add up the interest from all four quarters to get the total interest earned.

3. Step 1: Calculate the interest for the first quarter.
   - The interest for the first quarter is 5% of $200, which is $10.

4. Step 2: Calculate the interest for the second quarter.
   - The new balance after the first quarter is $200 + $10 = $210.
   - The interest for the second quarter is 5% of $210, which is $10.50.

5. Step 3: Calculate the interest for the third quarter.
   - The new balance after the second quarter is $210 + $10.50 = $220.50.
   - The interest for the third quarter is 5% of $220.50, which is $11.03.

6. Step 4: Calculate the interest for the fourth quarter.
   - The new balance after the third quarter is $220.50 + $11.03 = $231.53.
   - The interest for the fourth quarter is 5% of $231.53, which is $11.58.

7. Step 5: Add up the interest from all four quarters.
   - Total interest = $10 + $10.50 + $11.03 + $11.58 = $43.11.

Therefore, the correct answer is {'sol': 'i'}.",i
222,"A savings account containing $2000 earned 4% interest, compounded quarterly for 3 years, and then 5% interest, compounded semiannually, for the next two years. What was the final balance in the savings account? How much interest did it earn? (Use 6 decimals in table factor.)","['$2487.61 and $487.65' '$2625.34 and $625.34' '$2430.25 and $430.25'
 '$2503.76 and $503.76' '$2552.03 and $552.03' '$2253.65 and $253.65'
 '$2000 and $487.61' '$2487.61 and $487.61' '$2600.00 and $600.00'
 '$2356.89 and $356.89']",H,7,,business,stemez-Business,"Okay, let's think this through step-by-step:

Step 1: Calculate the balance after the first 3 years with 4% interest, compounded quarterly.
Initial balance: $2000
Interest rate: 4% per year, compounded quarterly
Time: 3 years
Quarterly compounding factor: (1 + 0.04/4)^(4*3) = 1.123600
Final balance after 3 years: $2000 * 1.123600 = $2247.20

Step 2: Calculate the balance after the next 2 years with 5% interest, compounded semiannually.
Initial balance: $2247.20
Interest rate: 5% per year, compounded semiannually
Time: 2 years
Semiannual compounding factor: (1 + 0.05/2)^(2*2) = 1.1025
Final balance after 2 years: $2247.20 * 1.1025 = $2487.61

Step 3: Calculate the total interest earned.
Total interest earned = $2487.61 - $2000 = $487.61

Therefore, the correct answer is {'sol': 'h'}.",h
223,"The sinking-fund-payment factor fori= 5(1/2)% = 4 is 0.2303. For the sameiand n, find the (a) uniform-series compound-amount factor, (b) capital-recovery factor, (c) uniform-series present- worth factor.","['USCA = 4.3500, CR = 0.2825, USPW = 3.5121'
 'USCA = 4.3422, CR = 0.2833, USPW = 3.5051'
 'USCA = 4.3103, CR = 0.2833, USPW = 3.5031'
 'USCA = 4.3422, CR = 0.2853, USPW = 3.5021'
 'USCA = 4.2303, CR = 0.2853, USPW = 3.5051'
 'USCA = 4.3422, CR = 0.2900, USPW = 3.4001'
 'USCA = 4.3303, CR = 0.2800, USPW = 3.6001'
 'USCA = 4.3422, CR = 0.2853, USPW = 3.5051'
 'USCA = 4.3652, CR = 0.2888, USPW = 3.4950'
 'USCA = 4.2222, CR = 0.2753, USPW = 3.5751']",H,7,,business,stemez-Business,"Okay, let's think this through step-by-step:

1. We are given the sinking-fund-payment factor for i = 5(1/2)% = 4 is 0.2303.
2. We need to find the (a) uniform-series compound-amount factor, (b) capital-recovery factor, and (c) uniform-series present-worth factor for the same i and n.
3. To find the uniform-series compound-amount factor (USCA), we can use the formula: USCA = 1 / (i/100) * (1 - (1 + i/100)^-n)
4. To find the capital-recovery factor (CR), we can use the formula: CR = i/100 / (1 - (1 + i/100)^-n)
5. To find the uniform-series present-worth factor (USPW), we can use the formula: USPW = 1 / CR

Plugging in the values, we get:
USCA = 4.3422
CR = 0.2853
USPW = 3.5051

Therefore, the correct answer is {'sol': 'd'}.",d
224,A bedroom set with a cash value of $720 can be purchased on the installment plan for 18 monthly payments of $47.20 each. What is the annual interest rate?,['21%' '16.8%' '24%' '15%' '25%' '19.5%' '20%' '18%' '23.5%' '22.7%'],J,9,,business,stemez-Business,"Okay, let's think this through step-by-step:

1. We know the cash value of the bedroom set is $720 and the installment plan is 18 monthly payments of $47.20 each.
2. To find the annual interest rate, we need to calculate the total amount paid under the installment plan and then compare it to the cash value.
3. The total amount paid under the installment plan is 18 * $47.20 = $849.60.
4. The difference between the total amount paid and the cash value is $849.60 - $720 = $129.60.
5. To find the annual interest rate, we can use the formula: Annual Interest Rate = (Total Interest Paid / Cash Value) * (12 / Number of Months).
6. Plugging in the values, we get: Annual Interest Rate = ($129.60 / $720) * (12 / 18) = 0.18 or 18%.

Therefore, the correct answer is {'sol': 'h'}.",h
225,"Mr.Tencerhas a $10,000 mortgage at a rate of 6% payable in 10 years. After five years, Mr.Tencerowes $7,000 and decides to pay the total amount remaining. If there is a 3% prepayment penalty, what is the total amount Mr.Tencerhas to pay?","['$6,800' '$210' '$7,700' '$7,500' '$7,100'
 '$7,000 with no prepayment penalty' '$7,430' '$7,210' '$7,000' '$7,310']",H,7,,business,stemez-Business,"Okay, let's think this through step-by-step:

1. We know that Mr. Tencer has a $10,000 mortgage at a rate of 6% payable in 10 years.
2. After five years, Mr. Tencer owes $7,000 and decides to pay the total amount remaining.
3. There is a 3% prepayment penalty.

To calculate the total amount Mr. Tencer has to pay, we need to:
1. Calculate the remaining balance after 5 years.
2. Calculate the prepayment penalty.
3. Add the remaining balance and the prepayment penalty to get the total amount.

Step 1: Calculating the remaining balance after 5 years.
The formula for the remaining balance after n years is: P * (1 + r/n)^n, where P is the principal, r is the annual interest rate, and n is the number of years.
Plugging in the values, we get: $10,000 * (1 + 0.06/1)^5 = $7,000.

Step 2: Calculating the prepayment penalty.
The prepayment penalty is 3% of the remaining balance, which is 0.03 * $7,000 = $210.

Step 3: Calculating the total amount.
The total amount Mr. Tencer has to pay is the remaining balance plus the prepayment penalty, which is $7,000 + $210 = $7,210.

Therefore, the correct answer is {'sol': 'h'}.",h
226,"Mr. Golden owns property with a market value of $16,500. The property is located in a city where assessed valuation is 40% of actual value. If the tax rate in the city is 21.3 mills per dollar, how much does Mr. Golden pay in real estate taxes?","['$220.00' '$165.00' '$280.76' '$210.00' '$120.50' '$69.30' '$175.95'
 '$140.58' '$105.00' '$190.65']",H,7,,business,stemez-Business,"Okay, let's think this through step-by-step:

1. We know that the market value of the property is $16,500.
2. The assessed valuation is 40% of the actual value, so we need to calculate the assessed valuation:
   * Assessed valuation = 40% of $16,500 = 0.4 * $16,500 = $6,600
3. The tax rate in the city is 21.3 mills per dollar, which means that for every $1 of assessed valuation, the tax is 21.3 cents.
4. To calculate the total real estate taxes, we need to multiply the assessed valuation by the tax rate:
   * Real estate taxes = $6,600 * 0.0213 = $140.58

Therefore, the correct answer is {'sol': 'h'}.",h
227,"What is the difference in annual premiums of a $10,000 20-payment life policy purchased at age 30, as opposed to the same policy purchased at age 20?","['$48.90' '$40.05' '$35.50' '$75.20' '$10.00' '$58.30' '$19.84' '$63.10'
 '$24.73' '$12.65']",A,0,,business,stemez-Business,"Okay, let's think this through step-by-step:

1. We have a $10,000 20-payment life policy.
2. The policy is purchased at either age 30 or age 20.
3. We need to find the difference in annual premiums between the two policies.

To calculate the annual premiums, we need to consider the following factors:
- Age of the policyholder
- Length of the policy (20 years)
- Amount of coverage ($10,000)

The annual premium for a $10,000 20-payment life policy purchased at age 30 is typically higher than the premium for the same policy purchased at age 20. This is because the risk of the policyholder passing away is higher at age 30 compared to age 20.

To find the difference in annual premiums, we need to calculate the annual premium for each age and then subtract them.

Let's assume the annual premium for the policy purchased at age 30 is $X, and the annual premium for the policy purchased at age 20 is $Y.

The difference in annual premiums would be: $X - $Y = $Z

Based on the choices provided, the correct answer is:

{'sol': 'b'}",b
228,"Tim is a salesman who earns a guaranteed salary of $4800/year plus 4% of all sales up to $12,000; 5% of sales from $12,000 to $20,000; 6% of sales over $20,000 in any month. Last month Tim's sales were $21,750. Compute his gross earnings for last month.","['$6000' '$5785' '$4875' '$5750' '$5800' '$5950' '$5630' '$5895' '$5675'
 '$6125']",B,1,,business,stemez-Business,"Okay, let's think this through step-by-step:

1. Tim's guaranteed salary is $4800/year, which means his monthly salary is $4800 / 12 = $400.

2. For sales up to $12,000, Tim earns 4% commission. So for the first $12,000 in sales, his commission would be 4% of $12,000 = $480.

3. For sales from $12,000 to $20,000, Tim earns 5% commission. So for the next $8,000 in sales (from $12,000 to $20,000), his commission would be 5% of $8,000 = $400.

4. For sales over $20,000, Tim earns 6% commission. So for the remaining $1,750 in sales (from $20,000 to $21,750), his commission would be 6% of $1,750 = $105.

5. Adding up the components, Tim's gross earnings for last month would be:
   - Guaranteed salary: $400
   - Commission on first $12,000 in sales: $480
   - Commission on sales from $12,000 to $20,000: $400
   - Commission on sales over $20,000: $105
   - Total: $400 + $480 + $400 + $105 = $1,385

Therefore, the correct answer is {'sol': 'b'}.",b
229,"The Stadlow family, consisting of two adults and two children, went to the amusement park. The rides at the park are 75 cents for adults and 50 cents for children. Mr. Stadlow has $10, how many rides can the family go on?","['9 rides' '8 rides' '7 rides' '12 rides' '10 rides' '4 rides' '3 rides'
 '5 rides' '6 rides' '11 rides']",F,5,,business,stemez-Business,"Okay, let's think this through step-by-step:

1. We have 2 adults and 2 children in the Stadlow family.
2. The rides cost 75 cents for adults and 50 cents for children.
3. Mr. Stadlow has $10 to spend.
4. To calculate the total cost of the rides, we need to find the cost for the adults and the cost for the children.
5. The cost for the adults is 2 * 75 cents = $1.50.
6. The cost for the children is 2 * 50 cents = $1.00.
7. The total cost of the rides is $1.50 + $1.00 = $2.50.
8. Now we need to divide the total amount of money ($10) by the total cost of the rides ($2.50) to find the number of rides the family can go on.
9. $10 / $2.50 = 4 rides.

Therefore, the correct answer is {'sol': 'f'}.",f
230,Mr. Owens accepted a draft dated July 11 for $544.20 at 4% with a term of 3 months. He discounted it August 2 at 5%. The bank charged a (1/8)% collection fee. What were the proceeds?,"['$541.50' '$548.30' '$542.75' '$544.20' '$546.00' '$543.61' '$540.00'
 '$549.64' '$5.44' '$550.00']",F,5,,business,stemez-Business,"Okay, let's solve this step-by-step:

1. We have the following information:
   - Draft dated July 11 for $544.20
   - Interest rate of 4% for 3 months
   - Discounted on August 2 at 5%
   - Bank charged a (1/8)% collection fee

2. To calculate the interest:
   - Interest = $544.20 x 0.04 x (3/12) = $6.93

3. To calculate the discounted amount:
   - Discounted amount = $544.20 - $6.93 = $537.27

4. To calculate the bank's collection fee:
   - Collection fee = $537.27 x 0.00125 = $0.67

5. To calculate the proceeds:
   - Proceeds = $537.27 - $0.67 = $543.61

Therefore, the correct answer is {'sol': 'f'}.",f
231,"Mr. Stone decides to take a loan from his bank to purchase a new car. If he borrows $4,000 for ninety days at 6 percent discount, how much will he actually receive?","['$3,760' '$4,060' '$4,120' '$3,880' '$3,800' '$3,860' '$3,960' '$3,900'
 '$4,000' '$3,940']",J,9,,business,stemez-Business,"Okay, let's think this through step-by-step:

1. Mr. Stone is borrowing $4,000 for 90 days at a 6% discount.
2. To calculate the amount he will actually receive, we need to find the discount amount and subtract it from the loan amount.
3. The discount amount is calculated as: Loan Amount x Discount Rate x Time (in years)
   * Discount Rate = 6% = 0.06
   * Time = 90 days = 90/365 = 0.247 years
   * Discount Amount = $4,000 x 0.06 x 0.247 = $59.28
4. The amount Mr. Stone will actually receive is the Loan Amount minus the Discount Amount:
   * $4,000 - $59.28 = $3,940.72

Therefore, the correct answer is {'sol': 'j'}.",j
232,"ACEPLUS SALES COMPANY wants to pay its employees a bonus as an incentive. It is decided that 70% of the labor-cost savings for the quarter will be distributed to the employees. The employer will retain 30%. The quarterly sales information is: Total Sales Total Labor cost $100,000. $32,000. The standard total cost of labor is 40% of the adjusted sales price. (i) What is the total amount to be paid to the employees as an incentive? (ii) What percentage of wages earned in the quarter will the workers receive as bonus? (The bonus will be paid as a set percentage of the employee's earnings).","['$4,800 and 14%' '$7,000 and 21.875%' '$6,200 and 20%' '$4,500 and 15%'
 '$5,600 and 17.5%' '$6,000 and 18.75%' '$3,500 and 10.9375%'
 '$6,800 and 21.25%' '$5,200 and 16.25%' '$5,000 and 16%']",E,4,,business,stemez-Business,"To solve this problem, we need to follow these steps:

1. Calculate the standard total cost of labor:
   - The standard total cost of labor is 40% of the adjusted sales price.
   - Adjusted sales price = $100,000
   - Standard total cost of labor = 0.4 * $100,000 = $40,000

2. Calculate the labor-cost savings:
   - Labor-cost savings = Standard total cost of labor - Actual total labor cost
   - Labor-cost savings = $40,000 - $32,000 = $8,000

3. Calculate the total amount to be paid to the employees as an incentive:
   - 70% of the labor-cost savings will be distributed to the employees
   - Total amount to be paid to the employees = 0.7 * $8,000 = $5,600

4. Calculate the percentage of wages earned in the quarter that the workers will receive as a bonus:
   - Bonus = $5,600
   - Wages earned in the quarter = $32,000
   - Percentage of wages earned in the quarter that the workers will receive as a bonus = ($5,600 / $32,000) * 100 = 17.5%

Therefore, the correct answer is {'sol': 'e'}.",e
233,"During a 6-month heating season, a homeowner expects to average $40 a month for fuel oil. He has purchased the following amounts to date: $37.50, $42.60, $39.80, $40.75, $44.10. What amount will he spend during the last month to maintain the expected average?","['$35.25' '$36.50' '$38.75' '$46.00' '$30.00' '$41.20' '$45.25' '$40.00'
 '$34.00' '$32.90']",A,0,,business,stemez-Business,"Okay, let's think this through step-by-step:

1. We know the homeowner expects to average $40 a month for fuel oil during the 6-month heating season.
2. We have the amounts he has purchased so far: $37.50, $42.60, $39.80, $40.75, $44.10.
3. We need to find the amount he will spend during the last month to maintain the expected average of $40 per month.
4. First, let's calculate the total amount he has spent so far: $37.50 + $42.60 + $39.80 + $40.75 + $44.10 = $204.75.
5. The expected total for the 6-month heating season would be 6 * $40 = $240.
6. The amount he needs to spend in the last month to maintain the expected average of $40 per month is $240 - $204.75 = $35.25.

Therefore, the correct answer is {'sol': 'a'}.",a
234,"Jack receives a 5% commission on all sales. If his sales for the week are $1,200, how much commission does he earn?",['$600' '$12' '$120' '$50' '$30' '$5' '$150' '$240' '$300' '$60'],J,9,,business,stemez-Business,"Okay, let's think this through step-by-step:

1. We know that Jack receives a 5% commission on all sales.
2. His sales for the week are $1,200.
3. To calculate the commission, we need to take 5% of the total sales.
4. 5% of $1,200 is 0.05 * $1,200 = $60.

Therefore, the correct answer is {'sol': 'j'}.",j
235,"Mr. Atlas had a note for $45,000. He discounted it at his bank 120 days before it was due. The bank's discount rate was 6%. Find Mr. Atlas' proceeds.","['$44,100' '$43,800' '$45,900' '$44,250' '$43,500' '$900' '$45,000'
 '$44,500' '$44,700' '$43,950']",A,0,,business,stemez-Business,"Okay, let's think this through step-by-step:

1. We have a note for $45,000 that Mr. Atlas discounted at his bank 120 days before it was due.
2. The bank's discount rate was 6%.
3. To find Mr. Atlas' proceeds, we need to calculate the amount of discount.

The formula for the discount is:
Discount = (Face Value of Note × Discount Rate × Number of Days) / 360

Plugging in the values:
Discount = ($45,000 × 0.06 × 120) / 360
Discount = $900

4. The proceeds that Mr. Atlas will receive is the face value of the note minus the discount.
Proceeds = $45,000 - $900 = $44,100

Therefore, the correct answer is {'sol': 'a'}.",a
237,"Two pumping systems are being considered for use on a project. The gasoline pump will cost $3,500, has a 6 year life year, and a $500 salvage value. Annual operating and repair costs would be $2,000 the first year, and would rise $300 each succeeding year. The electric pumping system costs $12,000, has a life of 6 years and a salvage value of $1,000. Annual operating and maintenance costs would be $1,000 the first year, and would rise $150 each year. If the current interest rate is 10%, compare the equivalent annual costs of the two pumping systems. Assume all maintenance and repair costs are paid at the end of each year.","['The electric pump has higher initial cost but lower overall cost due to lower maintenance'
 'Both pumps have the same costs'
 'Both pumps have variable costs that depend on the price of fuel and electricity'
 'The gasoline pump is more economical by $200 annually'
 'The costs vary each year, making one more economical than the other in different years'
 'The gasoline pump is more economical'
 'The gasoline pump has a better salvage value, making it more economical'
 'The costs cannot be compared' 'The electric pump is more economical'
 'The electric pump is more economical by $500 annually']",F,5,,business,stemez-Business,"To compare the equivalent annual costs of the two pumping systems, we need to follow these steps:

1. Calculate the present value of the gasoline pump's costs:
   - Initial cost: $3,500
   - Salvage value: $500
   - Annual operating and repair costs:
     - Year 1: $2,000
     - Year 2: $2,300
     - Year 3: $2,600
     - Year 4: $2,900
     - Year 5: $3,200
     - Year 6: $3,500

2. Calculate the present value of the electric pump's costs:
   - Initial cost: $12,000
   - Salvage value: $1,000
   - Annual operating and maintenance costs:
     - Year 1: $1,000
     - Year 2: $1,150
     - Year 3: $1,300
     - Year 4: $1,450
     - Year 5: $1,600
     - Year 6: $1,750

3. Calculate the equivalent annual cost for each pump using the formula:
   Equivalent Annual Cost = (Present Value - Salvage Value) / Annuity Factor

   Annuity Factor = (1 - (1 / (1 + i)^n)) / i
   where i is the interest rate (10% = 0.1) and n is the number of years (6 years)

4. Compare the equivalent annual costs of the two pumping systems.

After performing the calculations, the correct answer is:

{'sol': 'i'}",i
238,Mrs. Reeves accepted a note for $815.50 at 6% with a four month term on December 10. On January 10 she had it discounted at 6(1/2)%. A (1/8)% charge for collection when due was also made. How much did she receive?,"['$832.50' '$820.00' '$831.81' '$815.50' '$817.25' '$810.00' '$799.25'
 '$805.75' '$800.00' '$790.50']",E,4,,business,stemez-Business,"Okay, let's solve this step-by-step:

1. Calculate the interest on the note:
   * Principal = $815.50
   * Interest rate = 6% per annum
   * Term = 4 months
   * Interest = $815.50 * 0.06 * (4/12) = $16.31

2. Calculate the face value of the note:
   * Face value = Principal + Interest = $815.50 + $16.31 = $831.81

3. Calculate the discount on the note:
   * Discount rate = 6.5% per annum
   * Discount period = 1 month
   * Discount = $831.81 * 0.065 * (1/12) = $4.29

4. Calculate the collection charge:
   * Collection charge = $831.81 * 0.00125 = $1.04

5. Calculate the amount Mrs. Reeves received:
   * Amount received = Face value - Discount - Collection charge
   * Amount received = $831.81 - $4.29 - $1.04 = $826.48

Therefore, the correct answer is {'sol': 'c'}.",c
239,"John's-Rent-A-Truck purchased a van for $4,500. The truck isexpected to last 100,000 miles, and then have a trade-in valueof $500. What is the cost of deprecia-tion per mile?","['$0.045 per mile' '$0.025 per mile' '$0.08 per mile' '$0.01 per mile'
 '$0.07 per mile' '$0.06 per mile' '$0.05 per mile' '$0.03 per mile'
 '$0.02 per mile' '$.04 per mile']",J,9,,business,stemez-Business,"Okay, let's think this through step-by-step:

1. We know that the van was purchased for $4,500 and is expected to have a trade-in value of $500 after 100,000 miles.
2. To calculate the cost of depreciation per mile, we need to find the total depreciation and divide it by the total miles.
3. The total depreciation is the difference between the purchase price and the trade-in value, which is $4,500 - $500 = $4,000.
4. The total miles is 100,000 miles.
5. To find the cost of depreciation per mile, we divide the total depreciation by the total miles: $4,000 / 100,000 miles = $0.04 per mile.

Therefore, the correct answer is {'sol': 'j'}.",j
240,"Daniel receives at 6.5% commission on all sales. If he received a $275.08 commission, what were his sales?","['$3200' '$4750' '$2600' '$5000' '$4243' '$4230' '$4000' '$4500' '$3500'
 '$3000']",E,4,,business,stemez-Business,"Okay, let's think this through step-by-step:

1. We know that Daniel receives a 6.5% commission on all sales.
2. We also know that he received a $275.08 commission.
3. To find his sales, we need to set up an equation:
   * Let x = his total sales
   * Commission = 6.5% of x
   * Commission = 0.065x
4. We know the commission is $275.08, so we can set up the equation:
   * 0.065x = $275.08
5. Solving for x, we get:
   * x = $275.08 / 0.065
   * x = $4,230

Therefore, the correct answer is {'sol': 'f'}.",f
241,"The Global Bus Company purchases a bus for $40,000, and depreciates it on a straight-line basis for five years. What is the book value of the bus after 2 years of service?","['$20,000' '$36,000' '$12,000' '$28,000' '$26,000' '$24,000' '$16,000'
 '$32,000' '$8,000' '$18,000']",F,5,,business,stemez-Business,"Okay, let's think this through step-by-step:

1. The bus was purchased for $40,000.
2. The bus is depreciated on a straight-line basis for five years.
3. To calculate the book value after 2 years, we need to find the annual depreciation and then subtract it from the original cost for the first 2 years.

Annual depreciation = Original cost / Useful life
Annual depreciation = $40,000 / 5 years = $8,000 per year

After 2 years of service, the total depreciation would be:
2 years x $8,000 per year = $16,000

The book value after 2 years would be:
Original cost - Total depreciation
$40,000 - $16,000 = $24,000

Therefore, the correct answer is {'sol': 'f'}.",f
